"period","period_label","n_bins","pct_above_1","pct_below_1","mean_ratio","median_ratio"
"peak_krill","Peak Krill Fishing (1974-1984)",21,19.047619047619,80.9523809523809,0.981753598043328,0.996773417481113
"post_peak_krill","Post-Peak Krill Fishing (1985-1995)",21,9.52380952380952,90.4761904761905,0.971953217001991,0.991222523208242
"pre_krill","Pre-Krill Fishing (1964-1973)",21,38.0952380952381,61.9047619047619,1.1093235905844,0.997813992743226
"pre_whaling","Pre-Whaling (1920-1929)",21,66.6666666666667,33.3333333333333,2.83180963652453,1.00659546324362
