"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1851,2111,11878382914.6602,1020538864938.24,4295935159019.56,1333471283.57999,5049005138.34889,58354825028.8275,4940295738021.76,0.00805674054690211,0.692200016779185,11878.3829146602,1020538.86493824
1852,2111,11981534744.3792,1029667121719.83,4331930394714.25,1355771730.99024,5061666597.75735,58235914848.3107,4933930853235.02,0.00812670524958554,0.698391431642904,11981.5347443792,1029667.12171983
1853,2111,12075629536.628,1040342604418.63,4357253546498.82,1394326938.32421,5103538694.57616,58635808415.6532,4968270468941.37,0.00819052684326625,0.705632282096632,12075.629536628,1040342.60441863
1854,2111,11890281242.3517,1023857887986.75,4288006656374.15,1386921321.13118,5068642777.55332,57756176952.7345,4880444617420.34,0.00806481081537561,0.694451207683128,11890.2812423517,1023857.88798675
1855,2111,11797616325.4682,1018738581631.75,4284556490460.35,1369356705.49736,5050463713.42603,57199727974.8021,4835523072405.42,0.00800195906202717,0.690978940171745,11797.6163254682,1018738.58163175
1856,2111,11733082734.8579,1011482682786.87,4269927022876.34,1350178716.93051,5002466589.82282,56453110995.7855,4784440378021.2,0.00795818791911634,0.686057487912817,11733.0827348579,1011482.68278687
1857,2111,11896218486.1664,1026145611013.86,4339481994200.6,1364967655.7282,5048483279.92571,57067397053.0919,4885013129321.32,0.00806883786462318,0.696002899609968,11896.2184861664,1026145.61101386
1858,2111,12208980517.9396,1046034478936.58,4411408146940.48,1394964777.93974,5161747548.86217,58692176552.3627,5056236898977,0.00828097469848536,0.70949290492266,12208.9805179396,1046034.47893658
1859,2111,11838754441.4675,1022613803203.22,4332591686442.15,1336819133.04412,5023400783.05662,58149027774.0535,4939810870140.83,0.00802986177652762,0.693607383368719,11838.7544414675,1022613.80320322
1860,2111,11653177106.4841,1000420370470.7,4262855409394.64,1279620083.59909,4926613878.94846,56704401376.0355,4767844393103.92,0.00790399039739389,0.678554262867749,11653.1771064841,1000420.3704707
1861,2111,11918859759.0707,1040657194852.92,4428023395325.8,1329476620.38909,5106521332.19518,58509684258.8952,4955718338920.3,0.00808419474129167,0.705845659079494,11918.8597590707,1040657.19485292
1862,2111,11640958594.7726,1016341658817.51,4295529830452.34,1319931559.57623,5041113180.95755,56829803722.9113,4822620336312.12,0.00789570295798096,0.689353181399357,11640.9585947726,1016341.65881751
1863,2111,11912962392.5117,1032549867964.22,4350599158376.68,1363776929.09766,5129743159.30438,57161411519.2498,4965515056513.34,0.00808019473955598,0.700346709454746,11912.9623925117,1032549.86796422
1864,2111,11872212721.0094,1028604426331.32,4322776014966.76,1387212204.21054,5121502824.69884,56730098567.5378,5056015597418.98,0.00805255549496989,0.697670638157197,11872.2127210094,1028604.42633132
1865,2111,12196069194.6348,1040679307746.51,4356653645311.7,1416124264.577,5223583803.14542,57420217326.5396,5248289148321.14,0.00827221734634986,0.70586065757278,12196.0691946348,1040679.30774651
1866,2111,11501216361.8148,986507383527.079,4160807836113.67,1329737560.28197,4988032530.95069,54924668858.3037,4977016752292.47,0.00780092011401352,0.669117513198832,11501.2163618148,986507.383527079
1867,2111,11495621534.6443,995540368991.822,4245726786326.55,1299672833.68689,4933603166.32088,55378258419.2402,4986303533109.41,0.00779712531540824,0.675244308468544,11495.6215346443,995540.368991822
1868,2111,11462930221.134,993334166555.078,4236804090824.84,1282087265.07929,4936675486.23248,55143104537.893,5000083984205.07,0.00777495180635552,0.673747909442305,11462.930221134,993334.166555078
1869,2111,11382228712.1304,992851442234.582,4238113452525.5,1261822211.13478,4934928277.45615,54720046884.0483,4961154806833.12,0.0077202144633639,0.673420492433285,11382.2287121304,992851.442234582
1870,2111,11717620279.7674,1012081407998.39,4286796074344.89,1296349593.61009,5033967097.01356,55417825741.4891,5049382847602.05,0.00794770021302223,0.686463584746263,11717.6202797674,1012081.40799839
1871,2111,11492011327.8813,994405725952.392,4208866660362.32,1291513015.06597,4954877915.4714,54555950786.4472,5025203594620.8,0.00779467662357711,0.674474715111627,11492.0113278813,994405.725952392
1872,2111,11572203611.0164,1003559338726.82,4244143396820.2,1315389300.2947,5022010435.92731,54342851243.6716,5022086241778.01,0.00784906857437757,0.680683328162766,11572.2036110164,1003559.33872682
1873,2111,11742380504.9948,1014701150659.11,4271461576829.26,1354831226.74242,5095865237.54649,54350694724.3829,5042364326589.02,0.00796449430965753,0.688240475343974,11742.3805049948,1014701.15065911
1874,2111,11576099052.8601,999138583535.762,4204559824391.15,1346109750.9928,5022423747.28405,53668281309.8399,4962656239793.78,0.00785171073236117,0.677684866347583,11576.0990528601,999138.583535762
1875,2111,11504975580.1699,994428980418.806,4201087564892.07,1337294089.2793,5004219978.82593,53525082551.7379,4937105434816.43,0.00780346987580885,0.67449048789853,11504.9755801699,994428.980418806
1876,2111,11281478226.2267,987653940726.307,4187253726329.4,1320604876.06601,4969202687.9678,53228150210.6073,4896224829403.65,0.00765187851808143,0.669895187562651,11281.4782262267,987653.940726307
1877,2111,11427249468.0327,1002431741262.43,4257050985911.07,1323583786.24536,4991497915.68767,54125992412.0703,4993652453428.85,0.00775075065268666,0.679918513601962,11427.2494680327,1002431.74126242
1878,2111,11812049887.7721,1022619623388.41,4331185423656.43,1355735038.91896,5073427785.96982,55571846655.4837,5142539180893.12,0.00801174890189725,0.693611331020714,11812.0498877721,1022619.62338841
1879,2111,11646656724.5203,999757218999.623,4252986319730.83,1300530302.1659,4992237993.13314,54691149830.3013,5023247985809.45,0.00789956782353628,0.678104467690733,11646.6567245203,999757.218999623
1880,2111,11298509995.0581,978074734370.602,4183434941264.14,1255774729.56924,4893436882.51483,52387460702.6152,4865762777538.16,0.0076634306412547,0.663397907519768,11298.5099950581,978074.734370602
1881,2111,11748089651.4481,1018040302457.82,4348224623131.23,1301193175.00029,4992121437.59613,54389396091.2831,5041884005218.5,0.00796836664750427,0.690505318957975,11748.0896514481,1018040.30245782
1882,2111,11565094740.7381,995453111066.981,4223675769559.03,1307446213.9815,4991496417.5453,53427117332.8392,4870059540115.08,0.00784424684705784,0.675185124111031,11565.0947407381,995453.111066981
1883,2111,11695740879.9334,1012206877701.49,4281188086883.38,1354428752.26341,5089130694.26949,53304388490.3718,4932870530771.01,0.00793286009134481,0.686548686973699,11695.7408799334,1012206.87770149
1884,2111,11612222022.3739,1009541592466.38,4258609575254.66,1371517187.18283,5089853211.87037,52625969610.5445,4912186575941.92,0.00787621182777519,0.684740906253289,11612.2220223739,1009541.59246638
1885,2111,11892043702.7639,1022766271019.57,4297899573431.7,1395023806.08889,5180870140.82726,53653674267.773,5079169296863.98,0.00806600623788113,0.693710797583171,11892.0437027639,1022766.27101957
1886,2111,11283533005.045,969769656326.819,4104321870110.47,1316131171.7386,4984875770.39795,51255432995.756,4792616104514.48,0.00765327221114044,0.657764829389415,11283.533005045,969769.656326819
1887,2111,11249883040.3303,978387224371.785,4184729043360.83,1290237589.30879,4886360248.85811,50628456239.8805,4855218728434.44,0.00763044847856113,0.663609859843676,11249.8830403303,978387.224371784
1888,2111,11273924580.2183,977137080438.86,4181512672520.59,1277474923.90855,4873510287.15424,50021472205.2557,4808405128533.19,0.0076467551131104,0.662761925795226,11273.9245802183,977137.08043886
1889,2111,11178814148.4324,977236496691.566,4186001043650.89,1265077013.88095,4862673389.9646,49352145875.7717,4784308737579.02,0.00758224464247579,0.662829356771307,11178.8141484324,977236.496691566
1890,2111,11410100689.105,997833702593.984,4244202546394.42,1303305366.32849,4993534232.19444,50675779188.8,4997102957396.51,0.00773911916517617,0.676799805875292,11410.100689105,997833.702593984
1891,2111,11299575294.9699,981511347463.786,4173023251700.02,1293766713.30372,4927098360.42399,49562254326.5541,4920093083878.79,0.00766415320130818,0.665728856122014,11299.5752949699,981511.347463786
1892,2111,11344794680.4813,991953791501.936,4216984277610.57,1317737487.19686,5003554694.41079,49750345200.8812,4974797706710.56,0.00769482411496479,0.672811643644134,11344.7946804813,991953.791501936
1893,2111,11481891826.6325,1005080448708.9,4258842272979.31,1352112565.67948,5069302627.25976,50376675450.458,5188898090806.53,0.00778781287818252,0.681715050119952,11481.8918266325,1005080.4487089
1894,2111,11316043739.1511,991461727359.865,4203941323064.46,1343489059.3902,5006604305.0467,49415801921.5644,5193313651965.84,0.00767532323875623,0.67247789172238,11316.0437391511,991461.727359865
