"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1913,2111,21714377056.6337,29314732594.8705,24997538050.7022,2293770941.72673,10799368265.7025,41641718332.4933,77590814374.3522,0.00111355779777609,0.00150331962024977,21714.3770566337,29314.7325948705
1914,2111,21526250699.816,29064820060.0787,24813421099.4561,2272032214.40132,10772667271.5488,41261285933.5132,76850634485.8121,0.00110391029229825,0.00149050359282455,21526.250699816,29064.8200600787
1915,2111,21427012897.6945,28893532493.1968,24798735553.7781,2231222340.13142,10622856917.322,41148219665.0953,76578727490.8055,0.00109882117424074,0.00148171961503573,21427.0128976945,28893.5324931968
1916,2111,21195642742.1026,28739078258.7555,24758025401.1157,2189290536.24515,10509423820.2233,40831311393.2062,76244709128.4456,0.00108695603805654,0.00147379888506439,21195.6427421026,28739.0782587555
1917,2111,21189666560.9457,28890390042.2075,25119719031.4124,2170009181.91157,10375661845.344,41042788983.7644,77035525382.5738,0.00108664956722798,0.00148155846370295,21189.6665609457,28890.3900422075
1918,2111,21271668687.2669,29263575646.8982,25670734758.3401,2144140373.86876,10320351409.7692,41535988488.0148,78474876552.811,0.00109085480447523,0.00150069618702042,21271.6686872669,29263.5756468982
1919,2111,20939700508.8827,28997783553.3823,25640275842.7504,2066241641.74417,10083876309.0922,41192448366.7919,78186538951.1996,0.00107383079532732,0.00148706582325037,20939.7005088827,28997.7835533823
1920,2111,20832872540.2501,28745671030.0554,25278630587.2188,2038106878.06846,10148933916.5371,41043272092.6652,77103991578.6814,0.00106835243796155,0.00147413697590028,20832.8725402501,28745.6710300554
1921,2111,21358284576.1938,29401687642.5715,25846169635.1604,2074608485.12095,10328965310.7961,41852596537.5182,79209849294.3802,0.00109529664493302,0.0015077788534652,21358.2845761938,29401.6876425715
1922,2111,21410667218.5201,29279244185.6517,25438460816.2933,2186794982.19988,10524604438.7364,41786225165.065,78011591589.8338,0.00109798293428308,0.00150149970182829,21410.6672185201,29279.2441856517
1923,2111,21902361266.674,29583515754.4981,25432747420.8144,2278637888.25269,10854543131.779,42101110773.176,78201420662.9111,0.00112319801367559,0.00151710337202555,21902.361266674,29583.5157544981
1924,2111,21888979364.3846,29521525474.7512,25272096109.9288,2301482637.02949,10876771466.4496,41944885135.6555,78139842944.62,0.00112251176227614,0.00151392438332058,21888.9793643846,29521.5254747512
1925,2111,21843631689.5188,29653881911.534,25609816542.2921,2279529087.7899,10782885277.6851,42020336976.1052,79223438089.1576,0.00112018624048814,0.00152071189289918,21843.6316895188,29653.881911534
1926,2111,21040561377.1388,28781964073.6493,24984041380.9097,2199469678.80631,10455717818.8097,40828114969.8915,77034661094.6905,0.00107900314754558,0.00147599815762304,21040.5613771388,28781.9640736493
1927,2111,20729149312.9445,28691562630.3478,25239656066.3344,2115223879.06499,10149267231.4008,40555104688.1023,77830363084.115,0.00106303329809972,0.00147136218617168,20729.1493129445,28691.5626303478
1928,2111,20705796246.9156,28708748624.1739,25318956999.7832,2099770549.79872,10164787665.5505,40669196533.1,77801431491.0591,0.00106183570497003,0.0014722435191884,20705.7962469156,28708.7486241739
1929,2111,20864736695.5394,28771994961.8963,25357085397.5311,2122816728.87074,10226914490.3713,40804765777.3783,77489130140.8293,0.00106998649720715,0.00147548692112289,20864.7366955394,28771.9949618963
1930,2111,21216201757.4939,29183813064.8059,25721242999.9356,2159540377.96944,10418519692.2886,41358925119.0737,78553925019.0233,0.00108801034653815,0.00149660579819518,21216.2017574939,29183.8130648059
1931,2111,21119149849.0087,29002469877.5562,25576993857.3158,2184278489.51546,10413836896.0497,41128104800.3179,77551526177.0812,0.00108303332559019,0.00148730614756699,21119.1498490087,29002.4698775562
1932,2111,21316435475.7437,29173615629.6604,25681596609.7134,2234223648.78226,10578355971.0029,41337301580.503,77473398782.1183,0.00109315053721763,0.0014960828528031,21316.4354757437,29173.6156296604
1933,2111,21558505578.8819,29420658222.1701,25857355893.2377,2274011689.18711,10759050469.6266,41629210281.6876,77642476669.8192,0.00110556438866061,0.00150875170370103,21558.5055788819,29420.6582221701
1934,2111,21351382420.0799,29189902376.8153,25757945942.2357,2267337000.19891,10698762151.8537,41171717850.9053,77059983419.5449,0.00109494268820923,0.00149691807060591,21351.3824200799,29189.9023768153
1935,2111,21033928422.2931,29033822217.7741,25791938054.1568,2255081865.55719,10597574195.8778,40915307259.0471,76615797037.9668,0.00107866299601503,0.00148891395988585,21033.9284222931,29033.8222177741
1936,2111,20953065151.5014,28894387380.5462,25798927532.9918,2227353752.56547,10486277737.2136,40643590307.1665,76442643563.8301,0.00107451616161546,0.00148176345541263,20953.0651515014,28894.3873805462
1937,2111,20896759684.8673,29057086348.5049,26178894701.8099,2189933769.32096,10352180420.5174,40995118002.5172,77531767007.6217,0.00107162870178807,0.00149010699223102,20896.7596848673,29057.0863485049
1938,2111,21134880568.5408,29440990379.452,26756879568.6565,2176732777.13506,10299965905.3342,41541242876.5332,79330095834.0703,0.00108384002915594,0.00150979437843344,21134.8805685408,29440.990379452
1939,2111,20809476976.0657,29189579103.1947,26787352689.0972,2097371026.05356,10065806045.2531,41156745594.3422,79163855328.5609,0.00106715266543927,0.00149690149247152,20809.4769760657,29189.5791031947
1940,2111,20694959334.7859,28961588457.6374,26590175314.8737,2069655395.24052,10092444436.8428,40769909026.2041,77808867430.8093,0.00106127996588646,0.00148520966449422,20694.9593347859,28961.5884576374
1941,2111,21134814235.0771,29637580570.8623,27279953626.1027,2081589631.73347,10304487565.8932,41766075854.4827,79869195287.6776,0.00108383662743985,0.00151987592671089,21134.8142350771,29637.5805708623
1942,2111,21284803274.1455,29547913261.4841,27143322584.7002,2132807262.14155,10508041794.6027,41534618878.8544,78512646689.3185,0.0010915283730331,0.00151527760315303,21284.8032741455,29547.9132614841
1943,2111,21822138599.8002,29878804028.7977,27385723581.6578,2218666841.0643,10812915896.3064,42007430983.6328,78675824757.1241,0.00111908403075898,0.00153224636045117,21822.1385998001,29878.8040287977
1944,2111,21805371876.8561,29838499332.4028,27438184214.9017,2273639348.79659,10847574523.6417,41784583831.4898,78157764338.9054,0.00111822419881313,0.00153017945294373,21805.3718768561,29838.4993324028
1945,2111,21719915445.8869,29976804576.5857,27826482254.5917,2237043661.456,10735968964.016,41769119900.6693,78790538292.7598,0.00111384181773779,0.0015372720295685,21719.9154458869,29976.8045765857
1946,2111,20961459093.8357,29105718285.5887,27258292787.0757,2170612478.51825,10430967558.1969,40739943409.7331,76681672071.2466,0.0010749466201967,0.0014926009377225,20961.4590938357,29105.7182855887
1947,2111,20684603048.8569,28994022171.5943,27343222145.2928,2088161967.94475,10139790358.1258,40651950783.9595,77220795023.3608,0.00106074887430035,0.00148687293187663,20684.6030488569,28994.0221715943
1948,2111,20634794101.4712,28988008793.0257,27287663265.3696,2077895257.39993,10137127427.7382,40651012467.4324,77319036085.3185,0.00105819456930622,0.0014865645534885,20634.7941014712,28988.0087930257
1949,2111,20791150119.3126,29027516502.021,27196169332.5226,2096810090.09277,10247301925.7125,40649723829.5824,77154777729.1803,0.00106621282663141,0.00148859058984723,20791.1501193126,29027.516502021
1950,2111,21156224183.0504,29418841133.2591,27457015119.7255,2131321373.21407,10394112593.188,41305780375.4262,77857933385.3607,0.00108493457348977,0.00150865851965431,21156.2241830504,29418.8411332591
1951,2111,21112372965.1395,29226531402.809,27288756274.1147,2143153027.91752,10380168426.9329,41027162890.0675,77029947498.912,0.00108268579308408,0.00149879648219533,21112.3729651395,29226.531402809
1952,2111,21398023171.999,29387132314.1321,27390253785.4935,2183605497.69538,10512531898.0693,41088418645.1933,76892632763.948,0.00109733452164098,0.00150703242636575,21398.023171999,29387.1323141321
1953,2111,21689818210.1856,29625184205.1726,27578143772.2847,2269281196.56663,10697563551.1043,41314363292.1596,76985392509.8991,0.00111229836975311,0.00151924021564988,21689.8182101856,29625.1842051726
