"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1870,2111,564171433355.441,1734128004744.49,4401683283386.64,28659729585.8625,248559240960.067,1387032929861.93,6078814530195.85,0.0289318683772021,0.0889296412689482,564171.433355441,1734128.00474449
1871,2111,556691764849.774,1709936161647.69,4323036977875.26,28482268871.5955,246794787117.004,1377630994997.21,5972587909357.55,0.0285482956333218,0.0876890339306507,556691.764849774,1709936.16164769
1872,2111,558256579475.803,1725046422705.68,4360575900113.22,28706777202.1519,249827520333.672,1394040989116.92,6125376430949.93,0.0286285425372207,0.088463919113112,558256.579475803,1725046.42270568
1873,2111,562752287146.167,1740964639528.47,4389061230588.92,29167846696.0863,253337187622.808,1404047494889.31,6274808213833.38,0.0288590916485214,0.0892802379245371,562752.287146167,1740964.63952847
1874,2111,555542328830.451,1714937876807.68,4319543295528.75,29011465849.3367,249708819551.629,1373735600830.27,6148359537963.36,0.0284893501964334,0.0879455321439837,555542.328830451,1714937.87680768
1875,2111,553235734276.945,1706945184716.07,4315414274342.53,28908173585.2454,247469033461.645,1365075595333.21,6032595304254.58,0.0283710632962536,0.0875356504982601,553235.734276945,1706945.18471607
1876,2111,547196129051.951,1692747264536.99,4300890313109.02,28631719689.0438,243609533388.902,1352497943894.77,5925327469522.68,0.0280613399513821,0.0868075520275379,547196.129051951,1692747.26453699
1877,2111,557019462694.149,1714217368092.92,4370767354861.68,28546264371.9721,245127690199.231,1361011690769.57,6003236129059.88,0.028565100650982,0.0879085829791241,557019.462694149,1714217.36809292
1878,2111,572301253334.743,1745794042904.63,4445345718193.71,28961797527.2562,250803094102.717,1384751362646.81,6168845422548.75,0.0293487822222945,0.089527899636135,572301.253334743,1745794.04290463
1879,2111,556375433103.458,1706380589983.29,4362680840199.87,28062674793.9659,243419495532.368,1347490607627.87,6041342503008.64,0.028532073492485,0.08750669692222,556375.433103458,1706380.58998329
1880,2111,541399813441.931,1675033405042.3,4294278719873.23,27348539383.9957,235934048959.586,1327927910775.93,5795377192023.38,0.0277640929970221,0.0858991489765282,541399.813441931,1675033.4050423
1881,2111,554986896250.539,1729945320511.58,4461118848497.63,27704209252.6864,242423961250.913,1361812519261.41,6030072561177.32,0.0284608664743866,0.0887151446416197,554986.896250539,1729945.32051158
1882,2111,547585158750.891,1706745259604.87,4339096964423.81,27852657414.7101,242022882165.519,1370091544521.97,6022132284594.55,0.0280812901923534,0.0875253979284548,547585.158750891,1706745.25960487
1883,2111,553849494227.568,1733829513901.4,4399998313303.69,28572420364.3415,248008842217.156,1393011618688.47,6162322769114.23,0.0284025381655163,0.0889143340462254,553849.494227568,1733829.5139014
1884,2111,552339625442.434,1727356926162.46,4376189748890.08,28786640292.1044,247746018181.293,1385577799746.29,6128999717748.3,0.0283251089970479,0.08858240646987,552339.625442434,1727356.92616246
1885,2111,566270413761.981,1747621787085.55,4414173937305.35,29159804317.394,253057084127.438,1392106308741.12,6304018054079.63,0.0290395083980503,0.0896216301069514,566270.413761981,1747621.78708555
