"year","prey","n_sims","median","mean","sd","q05","q25","q75","q95"
1841,"toothfishes",2111,4.48866682228359e-05,3.82100044650926e-05,2.11096702389585e-05,7.31992820936371e-07,2.17558511793783e-05,5.47470593898779e-05,6.43547734455917e-05
1846,"External",2111,0,0,0,0,0,0,0
1846,"Resource",2111,0.731692508036842,0.741105309400746,0.0928192377205524,0.600592143069426,0.668978397579601,0.805869544822301,0.899159334833089
1846,"antarctic krill",2111,0.0386179030406277,0.068564946625512,0.0778151256384067,0.00172386158481298,0.012009252105654,0.097363825706997,0.245480179915062
1846,"baleen whales",2111,0,0,0,0,0,0,0
1846,"bathypelagic fishes",2111,0.0623109314672558,0.0638784820521701,0.042145395286765,0.00167990062286207,0.0328634599351885,0.0931044809023399,0.13515982163707
1846,"flying birds",2111,0,0,0,0,0,0,0
1846,"large divers",2111,0,0,0,0,0,0,0
1846,"leopard seals",2111,4.0907044189337e-20,5.84494546620544e-20,6.66316374028134e-20,3.45726055620977e-22,9.09525611565378e-21,8.76482804620627e-20,1.73751808867e-19
1846,"medium divers",2111,0,0,0,0,0,0,0
1846,"mesopelagic fishes",2111,0.0470680999382435,0.0500566694994884,0.0355377863819696,0.00211855608647902,0.0178202154208604,0.0742199348413198,0.112378671727238
1846,"mesozooplankton",2111,2.4682691431825e-16,3.05174655056177e-16,2.44067000137921e-16,3.22903720121761e-17,1.20828974077741e-16,4.2808630470918e-16,8.04677890611672e-16
1846,"minke whales",2111,0,0,0,0,0,0,0
1846,"orca",2111,1.4607693307902e-19,2.30226533767197e-19,3.79219418839662e-19,2.97876005209886e-21,4.68811910317133e-20,3.14656086521772e-19,6.8804963903061e-19
1846,"other krill",2111,0.000356879771351747,0.00166956830989719,0.00372001865514617,3.52229302595674e-06,6.70943344632628e-05,0.00150773862890952,0.00792427439808095
1846,"other macrozooplankton",2111,0.000814122674580451,0.00135251809495315,0.00182709208447566,8.95432435906282e-06,0.000164607319690218,0.00182690053679514,0.00418748594286422
1846,"salps",2111,0.0491303766489969,0.0619029308620295,0.0452292627554924,0.00820786852000107,0.0257026146837607,0.0911228419509467,0.150429102203018
1846,"shelf and coastal fishes",2111,0.013060453967808,0.0114248372484818,0.00636590077835007,0.000163976737749413,0.0069750895352837,0.0163489689432018,0.0199291175872157
1846,"small divers",2111,0,0,0,0,0,0,0
1846,"sperm whales",2111,0,0,0,0,0,0,0
1846,"squids",2111,8.1056714511208e-06,7.19277168257341e-06,4.02480120835551e-06,8.1220280536676e-08,4.44108271345573e-06,1.04944531357301e-05,1.2332170018936e-05
1846,"toothfishes",2111,4.39792789274876e-05,3.75451350390727e-05,2.06229781082948e-05,7.19042870232531e-07,2.15778122415495e-05,5.35999488427767e-05,6.26798912068358e-05
1851,"External",2111,0,0,0,0,0,0,0
1851,"Resource",2111,0.729293106949399,0.738310754284026,0.0933457732174393,0.597028618454675,0.666711360113826,0.803442040744464,0.897308837368082
1851,"antarctic krill",2111,0.0392766080852417,0.0693557691828935,0.0789197390015426,0.00172414805931672,0.0118600720615512,0.0988309700571234,0.248945378973275
1851,"baleen whales",2111,0,0,0,0,0,0,0
1851,"bathypelagic fishes",2111,0.0625084861748862,0.0642464844157305,0.042176055424532,0.00171091430197284,0.0332707189318053,0.093799620668537,0.13516328050057
1851,"flying birds",2111,0,0,0,0,0,0,0
1851,"large divers",2111,0,0,0,0,0,0,0
1851,"leopard seals",2111,4.32900140918944e-20,5.98379859209577e-20,6.17934613416272e-20,3.52441656661038e-22,8.03346854008861e-21,9.15554121695557e-20,1.77130016879364e-19
1851,"medium divers",2111,0,0,0,0,0,0,0
1851,"mesopelagic fishes",2111,0.0478933826525032,0.0506285692398383,0.0356882573122938,0.00217474725710746,0.0184969363418168,0.0752540030456798,0.113258868199026
1851,"mesozooplankton",2111,2.69785960580232e-16,3.18585569476262e-16,2.5355031972241e-16,3.28356366513091e-17,1.31044679511947e-16,4.36074880365731e-16,8.21296200533883e-16
1851,"minke whales",2111,0,0,0,0,0,0,0
1851,"orca",2111,1.4645388772877e-19,2.30859774075777e-19,3.75745578413513e-19,3.04746216715447e-21,4.60454554326024e-20,3.11346633239419e-19,6.92030634557923e-19
1851,"other krill",2111,0.000375881596826184,0.00169754207495903,0.00373587177648577,3.49845667279395e-06,6.92880742995515e-05,0.00157195478370243,0.00806253418605664
1851,"other macrozooplankton",2111,0.000855232230573101,0.00140322396167516,0.00188920914889027,9.4377485508292e-06,0.000171553637972973,0.00190600528548419,0.00429073790751642
1851,"salps",2111,0.0501002533252061,0.062841702185899,0.0456895500259028,0.00841802122571796,0.0261674220222391,0.0928742718814083,0.151897879289539
1851,"shelf and coastal fishes",2111,0.0130951866655794,0.0114707189180857,0.00638110587556782,0.000166296550536544,0.00702052805565757,0.0163778227944969,0.0200067927799294
1851,"small divers",2111,0,0,0,0,0,0,0
1851,"sperm whales",2111,0,0,0,0,0,0,0
1851,"squids",2111,8.1803685395903e-06,7.26906711330586e-06,4.05672241744449e-06,8.27130948473906e-08,4.51133794910933e-06,1.06037388655291e-05,1.24529230077898e-05
1851,"toothfishes",2111,4.44007339570715e-05,3.79666697794366e-05,2.07739118547168e-05,7.29653776433455e-07,2.19923443818761e-05,5.40879151136363e-05,6.31652610109376e-05
1856,"External",2111,0,0,0,0,0,0,0
1856,"Resource",2111,0.728955781462073,0.738762174608799,0.0919856612440386,0.59982353924032,0.668180502174787,0.802143892691903,0.895325243191389
1856,"antarctic krill",2111,0.0388980916984735,0.068733984366442,0.0778995044362088,0.00171453461384631,0.011991687646114,0.0975331638246612,0.245774601736077
1856,"baleen whales",2111,0,0,0,0,0,0,0
1856,"bathypelagic fishes",2111,0.0634013196241833,0.0646249041533709,0.04209562540279,0.00168805433583576,0.0338392430021761,0.0940148241056692,0.135448898900649
1856,"flying birds",2111,0,0,0,0,0,0,0
1856,"large divers",2111,0,0,0,0,0,0,0
1856,"leopard seals",2111,4.23138952743756e-20,5.87918869903358e-20,6.04866281120608e-20,3.42192795252498e-22,7.53939892606714e-21,8.91164041419575e-20,1.74577149956582e-19
1856,"medium divers",2111,0,0,0,0,0,0,0
1856,"mesopelagic fishes",2111,0.0486777595359032,0.0508433385804405,0.035581432131942,0.0021438742286284,0.0187137500606344,0.0750670307416831,0.113215214852272
1856,"mesozooplankton",2111,2.50442958513048e-16,3.01430335182745e-16,2.3818707884569e-16,3.30102966197832e-17,1.16137035638605e-16,4.27978010817353e-16,7.47444608049629e-16
1856,"minke whales",2111,0,0,0,0,0,0,0
1856,"orca",2111,1.58926277736445e-19,2.38417503001614e-19,5.62312488284814e-19,3.16098978415663e-21,4.9258694466261e-20,3.05893025646477e-19,6.42827656102924e-19
1856,"other krill",2111,0.000367479517306415,0.00168608357876104,0.0037235671531866,3.68647038641568e-06,6.98647674848217e-05,0.00153456334052777,0.00799376978020727
1856,"other macrozooplankton",2111,0.000868227660048497,0.00140953500890339,0.00189257794107457,9.48592441908265e-06,0.000172250855365292,0.00190216458444134,0.00430749615411162
1856,"salps",2111,0.0498295890172291,0.0623452042301114,0.0451888694137919,0.00840166878331758,0.0261035546833967,0.092141450179778,0.150461949745459
1856,"shelf and coastal fishes",2111,0.013160739763248,0.0115498759285232,0.00641333424820422,0.000167118632417715,0.00708662544101614,0.0165096713744405,0.0200456558157329
1856,"small divers",2111,0,0,0,0,0,0,0
1856,"sperm whales",2111,0,0,0,0,0,0,0
1856,"squids",2111,8.01582586862484e-06,7.14179548641928e-06,3.97671032964392e-06,8.19110514300871e-08,4.47194906857636e-06,1.04040033937949e-05,1.2232792451859e-05
1856,"toothfishes",2111,4.39799331534734e-05,3.77577491621632e-05,2.06201660354446e-05,7.2512381711833e-07,2.20969789258621e-05,5.37243507352329e-05,6.27198237524056e-05
1861,"External",2111,0,0,0,0,0,0,0
1861,"Resource",2111,0.723259828057643,0.731773201700356,0.0959317186226491,0.585019369392966,0.65753714574014,0.799647717856704,0.894285843744582
1861,"antarctic krill",2111,0.0404499197383469,0.0717218038255487,0.0819299030080866,0.00178527692900874,0.0121529478712965,0.101111323460761,0.257438847302156
1861,"baleen whales",2111,0,0,0,0,0,0,0
1861,"bathypelagic fishes",2111,0.0642928332933158,0.0658031818476718,0.0433693120765446,0.00179443257101758,0.0338534657129839,0.0962507175154426,0.13957204460189
1861,"flying birds",2111,0,0,0,0,0,0,0
1861,"large divers",2111,0,0,0,0,0,0,0
1861,"leopard seals",2111,4.68495373138515e-20,6.3236934688447e-20,6.4665543895609e-20,3.16819013444896e-22,9.09823458590002e-21,9.59966760467192e-20,1.82917456229298e-19
1861,"medium divers",2111,0,0,0,0,0,0,0
1861,"mesopelagic fishes",2111,0.0484802897186988,0.0515784086247861,0.0367350757379624,0.0022374524300467,0.0189884438282607,0.0763308614518731,0.116387336291399
1861,"mesozooplankton",2111,2.45882919694746e-16,3.10717141544559e-16,2.59937489385114e-16,3.3122523767343e-17,1.10013871820761e-16,4.35498311802654e-16,8.27638455639983e-16
1861,"minke whales",2111,0,0,0,0,0,0,0
1861,"orca",2111,1.68229207113728e-19,2.52958473511223e-19,4.18694213040882e-19,3.73662779390006e-21,5.5665480127836e-20,3.34488850951033e-19,7.39843183614422e-19
1861,"other krill",2111,0.000407309023879136,0.00182185524474202,0.00398439138906838,3.92681961088842e-06,7.4531247954643e-05,0.0016956388528846,0.00867865702849646
1861,"other macrozooplankton",2111,0.000888943024464198,0.00148310020007288,0.00201727446302835,1.00559053680721e-05,0.00017870454480042,0.00200682482128713,0.00443572060948816
1861,"salps",2111,0.0503403103763313,0.0640150298470551,0.0471029485862631,0.00854682063383449,0.0266933415718788,0.0951941968260973,0.156491321554339
1861,"shelf and coastal fishes",2111,0.0134150285620401,0.0117563103441278,0.00652366965550164,0.000172973275353429,0.00725781989234109,0.0167662087779235,0.02056789614379
1861,"small divers",2111,0,0,0,0,0,0,0
1861,"sperm whales",2111,0,0,0,0,0,0,0
1861,"squids",2111,8.49277199851832e-06,7.60038858653606e-06,4.23429727633383e-06,8.78342058407919e-08,4.72156630434283e-06,1.10438884987235e-05,1.30163258311951e-05
1861,"toothfishes",2111,4.61974327567805e-05,3.95079770522501e-05,2.16139744683824e-05,7.7488877752827e-07,2.26505145920268e-05,5.61436982134712e-05,6.59706679275293e-05
1866,"External",2111,0,0,0,0,0,0,0
1866,"Resource",2111,0.729286931267171,0.738768263766261,0.0920938069978709,0.599072829037766,0.667926963786794,0.802617268711682,0.894668759257674
1866,"antarctic krill",2111,0.038983981982664,0.0687141226449946,0.0777373863650424,0.00175716211708238,0.0119896968335217,0.097101762548543,0.244912818439228
1866,"baleen whales",2111,0,0,0,0,0,0,0
1866,"bathypelagic fishes",2111,0.0629421434965657,0.0647373745095161,0.0422351711392062,0.00168591568231192,0.0339048831798491,0.0942464531997289,0.136025479688351
1866,"flying birds",2111,0,0,0,0,0,0,0
1866,"large divers",2111,0,0,0,0,0,0,0
1866,"leopard seals",2111,4.348158210946e-20,5.91176610987459e-20,5.86662602968153e-20,2.95887689342652e-22,7.46383781059021e-21,9.34685782620786e-20,1.72189436242566e-19
1866,"medium divers",2111,0,0,0,0,0,0,0
1866,"mesopelagic fishes",2111,0.0480405646509076,0.0505820868170507,0.0356511294287133,0.00213020190187907,0.0190395980808265,0.0747587995419093,0.11328010830062
1866,"mesozooplankton",2111,2.64757333496832e-16,3.12896048174338e-16,2.44889353610786e-16,3.13064781814908e-17,1.23329001594797e-16,4.37748202466856e-16,7.86141993603477e-16
1866,"minke whales",2111,0,0,0,0,0,0,0
1866,"orca",2111,1.51515341216688e-19,2.36221393867201e-19,3.58176833935866e-19,2.50522961787598e-21,4.92813871315894e-20,3.13608966749057e-19,7.20483454920337e-19
1866,"other krill",2111,0.000367123613328529,0.00169801010561562,0.00374234152149532,3.75310142522734e-06,7.03267482732298e-05,0.00153648006721689,0.00813025050111147
1866,"other macrozooplankton",2111,0.000838019920254952,0.00138177742798607,0.00186854471222147,9.51563683481351e-06,0.000170454453626582,0.0018621344140605,0.00422430488483045
1866,"salps",2111,0.0499135118193792,0.0625134376529478,0.045283576505191,0.00841610788770983,0.0263654284797116,0.0928822343509778,0.151083740394382
1866,"shelf and coastal fishes",2111,0.0131641011197202,0.0115599184792814,0.00639968244197902,0.000168949985228849,0.00710215175155209,0.0165064297995479,0.0200873228575026
1866,"small divers",2111,0,0,0,0,0,0,0
1866,"sperm whales",2111,0,0,0,0,0,0,0
1866,"squids",2111,8.05108697026203e-06,7.19860047283688e-06,3.99491684439911e-06,8.42786701666257e-08,4.54187119258066e-06,1.04611148331915e-05,1.23385931008275e-05
1866,"toothfishes",2111,4.40655677252504e-05,3.78099958729609e-05,2.05723223186765e-05,7.36016353644436e-07,2.22659430089684e-05,5.3675129462852e-05,6.27098887719876e-05
1871,"External",2111,0,0,0,0,0,0,0
1871,"Resource",2111,0.727625897315408,0.736664484888313,0.0922804089424814,0.5961661365299,0.666087938041083,0.800672477206276,0.893877948908514
1871,"antarctic krill",2111,0.0394482806419621,0.0693654514716734,0.0786549805627281,0.00172320730894837,0.0118841763447308,0.0979164383823144,0.247873544581286
1871,"baleen whales",2111,0,0,0,0,0,0,0
1871,"bathypelagic fishes",2111,0.0635976308684017,0.0648714863968337,0.0420864874254201,0.00171582110132509,0.034201683836651,0.0947367426061125,0.135715321055655
1871,"flying birds",2111,0,0,0,0,0,0,0
1871,"large divers",2111,0,0,0,0,0,0,0
1871,"leopard seals",2111,4.4542796066986e-20,5.95389934674347e-20,6.03842012775957e-20,3.12134899289005e-22,8.72793030040485e-21,9.03719782501787e-20,1.78149554045262e-19
1871,"medium divers",2111,0,0,0,0,0,0,0
1871,"mesopelagic fishes",2111,0.0484984175234778,0.0510376918988887,0.0356879540164063,0.00217480852563528,0.0196389055619315,0.0758367146628777,0.113206346797379
1871,"mesozooplankton",2111,2.74275321740549e-16,3.21799803901302e-16,2.47082899450053e-16,3.20070594744699e-17,1.31947861683108e-16,4.60913175415603e-16,7.86122496659531e-16
1871,"minke whales",2111,0,0,0,0,0,0,0
1871,"orca",2111,1.57226687353558e-19,2.37738395903291e-19,4.22928374171674e-19,3.14743687910442e-21,4.98072521763092e-20,3.21981392700663e-19,6.91117208577899e-19
1871,"other krill",2111,0.000388425912267379,0.0017277315673445,0.00376030213862924,3.75588872134351e-06,7.18019917496119e-05,0.00160437878608123,0.008249507195539
1871,"other macrozooplankton",2111,0.000883960095867233,0.00143529074294225,0.00193027359311956,1.00743328289857e-05,0.000177406555336927,0.0019518045546133,0.00433481900422383
1871,"salps",2111,0.0506853144708452,0.0632814466695896,0.0456520228138513,0.00873827345983749,0.0267583129396937,0.0938004765879368,0.151910671054275
1871,"shelf and coastal fishes",2111,0.0131564478371085,0.0115709762747343,0.00638731399098161,0.000170763714360775,0.00711312433563423,0.0164586779905879,0.0200404088778934
1871,"small divers",2111,0,0,0,0,0,0,0
1871,"sperm whales",2111,0,0,0,0,0,0,0
1871,"squids",2111,8.15482442876829e-06,7.28113158105684e-06,4.02845570407396e-06,8.64649584495314e-08,4.60456740516398e-06,1.05724306664225e-05,1.24454075172441e-05
1871,"toothfishes",2111,4.43177155564706e-05,3.81589580996268e-05,2.06782979052042e-05,7.48065268082046e-07,2.26047060202416e-05,5.4090828618214e-05,6.30831829544696e-05
1876,"External",2111,0,0,0,0,0,0,0
1876,"Resource",2111,0.728254583919488,0.737387132490001,0.0907937275680671,0.599384267573609,0.668021014071365,0.79973085779311,0.892309380715164
1876,"antarctic krill",2111,0.0393595853303219,0.0687561277117284,0.0776363159725935,0.00173077513531619,0.0119938119110001,0.0966318218893609,0.245857611529312
1876,"baleen whales",2111,0,0,0,0,0,0,0
1876,"bathypelagic fishes",2111,0.063667948101085,0.0651368969047712,0.041920877258113,0.00169519730485099,0.0348224322338355,0.0947256860386761,0.135645325043104
1876,"flying birds",2111,0,0,0,0,0,0,0
1876,"large divers",2111,0,0,0,0,0,0,0
1876,"leopard seals",2111,3.74549691580394e-20,5.60075825985533e-20,5.88814362408512e-20,2.93634195606551e-22,7.28519529935482e-21,8.63050152978426e-20,1.67325946242687e-19
1876,"medium divers",2111,0,0,0,0,0,0,0
1876,"mesopelagic fishes",2111,0.0488462402229008,0.051229945186531,0.035556435334502,0.00215920518103842,0.0198740484929464,0.0755139779001872,0.113575328705582
1876,"mesozooplankton",2111,2.49157560759565e-16,2.99910168683164e-16,2.37961894429347e-16,3.22041472032369e-17,1.16501776577042e-16,4.21963716854906e-16,7.57122882250327e-16
1876,"minke whales",2111,0,0,0,0,0,0,0
1876,"orca",2111,1.48026567238144e-19,2.3838652021419e-19,4.32439775247533e-19,3.31060165249516e-21,4.20010899718234e-20,3.21998555479239e-19,6.95334414335397e-19
1876,"other krill",2111,0.000379821349570655,0.00171574339074633,0.00374741094981885,3.76592785256167e-06,7.31670009893064e-05,0.00157098539136976,0.00822159226089065
1876,"other macrozooplankton",2111,0.000893355688860585,0.00144217959095346,0.00193333767861211,1.01294792418745e-05,0.00018077691199186,0.0019576121523931,0.00435385764814083
1876,"salps",2111,0.0503566833819001,0.0626986125657423,0.0451115705884873,0.00869027301277444,0.0266589206458695,0.0931579870773387,0.150229168446434
1876,"shelf and coastal fishes",2111,0.0131620192769477,0.0115882760316463,0.00639040055560089,0.000171047000386481,0.00717672443879743,0.0165424374350962,0.0199937846427608
1876,"small divers",2111,0,0,0,0,0,0,0
1876,"sperm whales",2111,0,0,0,0,0,0,0
1876,"squids",2111,8.02092686921638e-06,7.1563322319427e-06,3.94967629606613e-06,8.54903085313761e-08,4.52104776084166e-06,1.03872751659576e-05,1.22253926746015e-05
1876,"toothfishes",2111,4.3996733085097e-05,3.79297956483124e-05,2.05147031359092e-05,7.41565149681471e-07,2.25454401089972e-05,5.37418412345668e-05,6.27587906683958e-05
1881,"External",2111,0,0,0,0,0,0,0
1881,"Resource",2111,0.721760937883419,0.730379902379513,0.0946993347357587,0.585234734650843,0.657692702569915,0.797215613519834,0.891226120163206
1881,"antarctic krill",2111,0.0406865517057415,0.0717792548862474,0.0816678806664715,0.00172348017205227,0.0121044372375347,0.100288388656868,0.256843726115753
1881,"baleen whales",2111,0,0,0,0,0,0,0
1881,"bathypelagic fishes",2111,0.0651762195874886,0.0663157067608556,0.0431850641592981,0.0018017868305022,0.0341234743326086,0.0965219621635684,0.139490719450059
1881,"flying birds",2111,0,0,0,0,0,0,0
1881,"large divers",2111,0,0,0,0,0,0,0
1881,"leopard seals",2111,4.36929523638719e-20,6.20691262846357e-20,6.35552732212034e-20,3.77783297609056e-22,9.05158523721773e-21,9.75664557931973e-20,1.79601617681039e-19
1881,"medium divers",2111,0,0,0,0,0,0,0
1881,"mesopelagic fishes",2111,0.0492807798971624,0.0519729908856741,0.0367008728999591,0.0022434128842164,0.0201152828297414,0.0769744914795141,0.116777761039604
1881,"mesozooplankton",2111,2.50641839254177e-16,3.13253444843213e-16,2.56581912350692e-16,3.08973849459813e-17,1.1490888883548e-16,4.40269900647949e-16,8.15496761709399e-16
1881,"minke whales",2111,0,0,0,0,0,0,0
1881,"orca",2111,1.50365390936364e-19,2.33033072000914e-19,3.90525784322774e-19,4.36414611920704e-21,5.16688900184494e-20,3.07733922499039e-19,6.83156168296444e-19
1881,"other krill",2111,0.000420981837416565,0.00185362429232157,0.00400983558169889,4.19851549457353e-06,7.74334101195358e-05,0.00174166515076539,0.0088422434863607
1881,"other macrozooplankton",2111,0.00092344918412769,0.00151747390374963,0.00206109849650496,1.05889444700386e-05,0.00018666922175228,0.00204499602103938,0.00452318378755062
1881,"salps",2111,0.0509605727264901,0.0643586560792858,0.0470244722811905,0.00883747164388497,0.0271916050443911,0.0953739884914058,0.155872365097028
1881,"shelf and coastal fishes",2111,0.0133521293197787,0.0117750873085968,0.00648986551687558,0.000176866896723446,0.00724953334531654,0.0167408407173038,0.0205760599078145
1881,"small divers",2111,0,0,0,0,0,0,0
1881,"sperm whales",2111,0,0,0,0,0,0,0
1881,"squids",2111,8.48237272007018e-06,7.61628217986078e-06,4.20604159068652e-06,9.19023938237536e-08,4.83283941706056e-06,1.10153432310923e-05,1.3024063733062e-05
1881,"toothfishes",2111,4.6013460653542e-05,3.96872215762669e-05,2.15008675543856e-05,7.89525587078261e-07,2.34089384196517e-05,5.61141289802976e-05,6.59138636320326e-05
1886,"External",2111,0,0,0,0,0,0,0
1886,"Resource",2111,0.728160912919314,0.737326607887864,0.0908155857748809,0.599170331970287,0.667487853047301,0.800021188966085,0.890159200962281
1886,"antarctic krill",2111,0.0391910401409388,0.0688239869748842,0.0775181004246928,0.00170798658289518,0.0119408127140899,0.0969110862543015,0.244657142449761
1886,"baleen whales",2111,0,0,0,0,0,0,0
1886,"bathypelagic fishes",2111,0.0638806826594844,0.0652476437439078,0.0420565490351358,0.001693794344093,0.034536002147475,0.0950723530025101,0.136078009092376
1886,"flying birds",2111,0,0,0,0,0,0,0
1886,"large divers",2111,0,0,0,0,0,0,0
1886,"leopard seals",2111,4.19314573618757e-20,6.08233166949894e-20,6.36591081338141e-20,3.24446831520887e-22,8.6057753771228e-21,9.26326112940062e-20,1.83967687508238e-19
1886,"medium divers",2111,0,0,0,0,0,0,0
1886,"mesopelagic fishes",2111,0.0484191048689879,0.0509756711108973,0.035615170131839,0.00214203584338587,0.0200421229956148,0.0754228537950133,0.113649420041985
1886,"mesozooplankton",2111,2.608504753961e-16,3.06690955878517e-16,2.36795922154752e-16,3.2196496136188e-17,1.28589847449064e-16,4.21920877559567e-16,7.68774757984996e-16
1886,"minke whales",2111,0,0,0,0,0,0,0
1886,"orca",2111,1.50345380538015e-19,2.37222258790671e-19,4.5469645636151e-19,3.4005351715221e-21,4.71951673174471e-20,3.22071952059279e-19,6.66326576471268e-19
1886,"other krill",2111,0.000377187092017347,0.00172714492032591,0.00376422518951535,3.8086411048109e-06,7.26238616963907e-05,0.00157010279560846,0.00830317028803143
1886,"other macrozooplankton",2111,0.000863289734478139,0.00141304864391248,0.00190710427896375,1.01605207228973e-05,0.000179570883799029,0.00189336975851989,0.00429814386151384
1886,"salps",2111,0.0505044696852771,0.0628589694926087,0.0452077264238628,0.00869177344604682,0.0266837123759492,0.0930593044604028,0.150814289427879
1886,"shelf and coastal fishes",2111,0.0131185158286913,0.0115817320146544,0.00636864521634262,0.000172907384411425,0.00718926434212244,0.0164685554570496,0.0200080672656019
1886,"small divers",2111,0,0,0,0,0,0,0
1886,"sperm whales",2111,0,0,0,0,0,0,0
1886,"squids",2111,8.0678830294439e-06,7.21301133916008e-06,3.96767228536084e-06,8.72947173207046e-08,4.6021344022124e-06,1.04511224224441e-05,1.23198119641921e-05
1886,"toothfishes",2111,4.40627253307538e-05,3.798219960628e-05,2.0468002604388e-05,7.48965395335684e-07,2.28456338491623e-05,5.36751894772418e-05,6.27750710872804e-05
1891,"External",2111,0,0,0,0,0,0,0
1891,"Resource",2111,0.726444289500135,0.735152569294638,0.0909449491342669,0.597146575602073,0.665668244314159,0.798034845017716,0.887602300444079
1891,"antarctic krill",2111,0.0395032721469824,0.069525596035004,0.0784630517257182,0.0016483820948214,0.0117939699923019,0.0986131094601705,0.247531574122637
1891,"baleen whales",2111,0,0,0,0,0,0,0
1891,"bathypelagic fishes",2111,0.064723907722986,0.0653812095051786,0.0419149982596512,0.00172491299371766,0.0349121202487975,0.0952308732668585,0.135468903233041
1891,"flying birds",2111,0,0,0,0,0,0,0
1891,"large divers",2111,0,0,0,0,0,0,0
1891,"leopard seals",2111,4.07011079511316e-20,5.92155724818089e-20,6.15679881261526e-20,3.75439348041674e-22,8.17502823227444e-21,9.37124123562639e-20,1.7668152485863e-19
1891,"medium divers",2111,0,0,0,0,0,0,0
1891,"mesopelagic fishes",2111,0.0496195043819023,0.0514356532482986,0.0356560774573075,0.00218457399385928,0.0204911559880604,0.0760033873378129,0.113345259919015
1891,"mesozooplankton",2111,2.63238678561302e-16,3.19231202357272e-16,2.51368469679936e-16,2.99048637808231e-17,1.3333871450866e-16,4.45602945383529e-16,8.24431779986289e-16
1891,"minke whales",2111,0,0,0,0,0,0,0
1891,"orca",2111,1.57810273131365e-19,2.32164907560317e-19,4.00681535924838e-19,3.62466646734547e-21,5.16955728719134e-20,3.14226876904064e-19,6.83826589022348e-19
1891,"other krill",2111,0.00039688763956738,0.00175713963352048,0.00378113246631196,4.02429849910165e-06,7.48180868589554e-05,0.00162874908116446,0.00840543027940096
1891,"other macrozooplankton",2111,0.000914082557367791,0.00146756528493478,0.00196956194262619,1.07586541224234e-05,0.000188320805648563,0.00198989378515895,0.00440852545823559
1891,"salps",2111,0.0511202198145565,0.0636369306550898,0.0455804410835104,0.00895558971125862,0.0272820978013579,0.0943543836558168,0.152012800130976
1891,"shelf and coastal fishes",2111,0.0131286066559499,0.0115977077921202,0.00635814756266536,0.00017484528121743,0.00723389739084686,0.0164580190681398,0.0200293783641964
1891,"small divers",2111,0,0,0,0,0,0,0
1891,"sperm whales",2111,0,0,0,0,0,0,0
1891,"squids",2111,8.16228103026542e-06,7.29546046953352e-06,4.00079115286898e-06,8.89062902666083e-08,4.65363865779225e-06,1.05490393865484e-05,1.24375375411111e-05
1891,"toothfishes",2111,4.43755354835009e-05,3.83330907455439e-05,2.05772472228338e-05,7.57600448141317e-07,2.31795343827047e-05,5.40874928305287e-05,6.30890866252108e-05
1896,"External",2111,0,0,0,0,0,0,0
1896,"Resource",2111,0.726789396161153,0.735800604882775,0.0893674444372309,0.599906514124576,0.667632109158245,0.797485751759832,0.884956047146758
1896,"antarctic krill",2111,0.0390857155330682,0.0689931093073927,0.0775272831834048,0.00164655290059661,0.0118767820004824,0.0987455770086198,0.244381544705534
1896,"baleen whales",2111,0,0,0,0,0,0,0
1896,"bathypelagic fishes",2111,0.064911289190051,0.0656430347870282,0.0417530590127162,0.00171172147543525,0.0353560147004032,0.0951101553025294,0.135188979434821
1896,"flying birds",2111,0,0,0,0,0,0,0
1896,"large divers",2111,0,0,0,0,0,0,0
1896,"leopard seals",2111,4.28461337596342e-20,5.79670926390198e-20,5.95090078931077e-20,2.99613300624643e-22,7.72128582296353e-21,8.89243603261913e-20,1.75236671270776e-19
1896,"medium divers",2111,0,0,0,0,0,0,0
1896,"mesopelagic fishes",2111,0.0501302525640046,0.0516276587977422,0.0355291642303961,0.00217924725101662,0.0208234433615897,0.0761474254696592,0.113977584376951
