"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1860,2111,40126017115.2896,48183444031.3894,32562988107.6575,10211852457.4856,25814169229.1777,65086487092.8254,105321124012.293,0.0272162390622587,0.0326813430755771,40126.0171152897,48183.4440313894
1861,2111,41087605257.187,49274293193.7413,33257928073.6627,10260061013.574,26342475114.7878,66400630422.7913,107743250642.288,0.0278684546229041,0.0334212323972143,41087.605257187,49274.2931937413
1862,2111,40882685841.128,48941016099.6561,32677239541.8916,10416777454.0893,26439951071.5986,65920880773.5134,106747308899.752,0.0277294641071014,0.0331951808297104,40882.685841128,48941.0160996561
1863,2111,41568310483.1029,49450957276.8882,32637206859.9596,10539154220.0389,27034940144.8898,66530683983.8175,107154030563.796,0.0281945021423829,0.0335410581927032,41568.3104831029,49450.9572768882
1864,2111,41470942176.7119,49135706944.817,32280960783.5681,10529671072.9568,26925884292.2058,66022038885.062,106170098989.477,0.0281284602250849,0.0333272336215414,41470.9421767119,49135.706944817
1865,2111,41159150849.8433,49040416347.7765,32533960447.8365,10329456300.2517,26470740920.189,65970463759.4431,107314956878.411,0.0279169817904022,0.0332626009503748,41159.1508498433,49040.4163477765
1866,2111,39867294649.0663,47587739641.4014,31567773793.1121,10159161625.8575,25696800649.6394,64131064977.6694,104059454416.973,0.0270407555979697,0.032277295172149,39867.2946490663,47587.7396414014
1867,2111,39736464206.6826,47512295562.6018,31761780980.7782,10030185053.8162,25493512195.8638,64033604444.3923,104736129668.966,0.0269520173465179,0.0322261237818129,39736.4642066826,47512.2955626018
1868,2111,39719400004.7721,47617341711.8813,31769648111.5375,10122210472.7018,25615826098.6843,63912745030.3342,104720540853.587,0.026940443224988,0.0322973733429928,39719.4000047721,47617.3417118813
1869,2111,39768491693.633,47804981215.786,31704278160.4145,10139079644.4976,25956002798.117,64366159351.7942,104862469117.47,0.0269737406025017,0.0324246434276643,39768.491693633,47804.981215786
1870,2111,40446157940.1383,48338317351.6143,32009113371.8202,10232973663.7192,26226973959.453,65019197792.7871,105729962900.625,0.0274333807037438,0.0327863888690705,40446.1579401383,48338.3173516142
1871,2111,40190489363.401,47960929405.5867,31622703114.2343,10228211994.9529,26107844595.3681,64622584962.4592,104730432295.728,0.0272599685984457,0.032530418272019,40190.489363401,47960.9294055867
1872,2111,40477534404.8287,48268236669.1006,31577641764.2472,10333927288.3539,26449910146.8141,65004163114.2215,105022918451.368,0.0274546623914201,0.0327388553049129,40477.5344048287,48268.2366691006
1873,2111,40927103365.7536,48577748377.196,31593412038.8037,10333261369.8056,26731753788.5854,65242515455.9724,105344810416.405,0.0277595911432658,0.0329487875445341,40927.1033657536,48577.748377196
1874,2111,40526414246.3271,47975806440.0495,31203349715.4636,10235073780.9561,26354620116.7716,64368900398.0918,104233560436.349,0.0274878160794057,0.0325405089053682,40526.4142463271,47975.8064400495
1875,2111,40153804624.7972,47631053522.3921,31050395840.3704,10190817295.1196,26046314870.3332,63873598476.6371,103732766035.942,0.0272350864723949,0.0323066736408959,40153.8046247972,47631.0535223921
1876,2111,39962680377.7952,47393544883.1043,30896846752.4272,10156191859.2657,25964100070.5547,63613067193.0284,103093333588.524,0.0271054527940247,0.0321455788607278,39962.6803777952,47393.5448831043
1877,2111,39978622099.8573,47574261098.7813,31264025480.4838,10090157526.8646,25824559902.4796,63883999734.957,103566850597.846,0.0271162655721148,0.0322681530926572,39978.6220998573,47574.2610987813
1878,2111,40249115368.9233,48171039833.2456,31938141492.3578,10120921621.9713,25831593534.3282,64887985061.3304,106011374790.844,0.027299732808708,0.0326729296907877,40249.1153689233,48171.0398332456
1879,2111,39943833807.5098,47736162739.6333,31833319410.889,9936463989.4204,25374479813.2514,64310916061.1793,104846596007.515,0.0270926697470326,0.0323779659791278,39943.8338075098,47736.1627396333
1880,2111,39793504733.3056,47503641060.4193,31369071308.6071,9967260851.32571,25648380694.8053,63755486543.065,103912189655.261,0.026990706175373,0.032220253700073,39793.5047333056,47503.6410604193
1881,2111,40645846622.1974,48588408654.4196,32060861807.8327,10159090127.8673,26201648666.7367,65602685966.653,106017843924.953,0.0275688233741023,0.0329560180815833,40645.8466221974,48588.4086544196
1882,2111,40638740906.2439,48262796393.7415,31485945435.1096,10272558911.9746,26305051829.3593,64798825877.2101,104760718638.88,0.0275640037862638,0.0327351653340316,40638.7409062439,48262.7963937415
1883,2111,41321289819.2718,48776228119.8987,31456886571.6862,10388124972.6058,26893299318.0441,65563128017.7866,104931745564.251,0.0280269556495219,0.0330834102286369,41321.2898192718,48776.2281198987
1884,2111,41212384193.655,48472754776.3643,31122168623.6162,10305420334.2963,26844237392.741,64992466159.8758,103861715761.966,0.0279530883246515,0.0328775736253447,41212.384193655,48472.7547763643
1885,2111,40975931669.3393,48385520332.5999,31398332464.7883,10167065435.0914,26400471129.4482,64855712478.4577,105009535765.104,0.0277927098746757,0.0328184051943207,40975.9316693393,48385.5203325999
1886,2111,39736899864.1441,46954372203.6317,30459538815.5351,10054183321.9029,25646303166.7473,62882614302.6016,102290215446.233,0.026952312839529,0.0318477015857469,39736.8998641441,46954.3722036317
1887,2111,39498643364.023,46887379187.0655,30671818376.4816,9820314566.32103,25398003784.826,62892215992.5369,101936119696.168,0.0267907108084378,0.0318022622901116,39498.643364023,46887.3791870655
1888,2111,39483298833.2734,46995390662.7865,30681242472.36,9818327151.44285,25464053508.8106,62921080507.4635,102175878772.647,0.0267803030867848,0.0318755231407025,39483.2988332734,46995.3906627864
1889,2111,39733402138.6949,47187299463.7644,30620611167.4481,10057151679.6504,25809899386.4157,63413103634.6088,102468022977.096,0.0269499404403017,0.0320056889578221,39733.4021386949,47187.2994637644
1890,2111,40285813078.055,47719767309.4143,30926611303.2566,10165411001.8133,26048282794.5005,63918114265.5857,104035416987.057,0.0273246237322675,0.032366845464797,40285.813078055,47719.7673094143
1891,2111,40001947206.5152,47351892973.5758,30552302934.9285,10165102770.0336,25983043950.6526,63422108616.8489,102866584282.926,0.0271320862721143,0.0321173276559329,40001.9472065152,47351.8929735758
1892,2111,40360178861.1781,47663522304.2818,30515150286.1978,10268028551.3503,26356009257.7134,63897543622.2699,103259142986.674,0.0273750637479241,0.032328696213618,40360.1788611781,47663.5223042818
1893,2111,40830604610.9145,47977398856.0136,30539398529.0859,10261967639.4724,26625507474.8947,64149961403.3835,103518573254.052,0.0276941390159498,0.0325415889919724,40830.6046109145,47977.3988560136
1894,2111,40360089152.719,47388821233.7853,30169529809.5026,10150912560.2829,26320740557.6832,63319475838.6425,102285282107.052,0.0273750029014448,0.0321423749551734,40360.089152719,47388.8212337853
1895,2111,40036892662.7136,47055509805.4138,30036639602.3128,10103994345.4236,26021918970.6174,62878503577.518,101546987249.607,0.0271557886965862,0.0319163000997828,40036.8926627136,47055.5098054138
1896,2111,39817281768.1002,46828179329.4128,29899330501.0877,10102602067.9297,25858839508.8808,62413507198.9562,101079254117.055,0.0270068334042804,0.0317621088536592,39817.2817681002,46828.1793294128
1897,2111,39865726255.0518,47013196980.2264,30276660710.9794,10041390344.5107,25721500023.6067,62748831531.7785,101710098285.025,0.0270396918047126,0.0318876006162932,39865.7262550518,47013.1969802264
1898,2111,40041393122.6478,47607899845.1199,30949809228.1801,10001137739.0076,25701603027.6478,63672043843.0579,103621074911.694,0.0271588412196689,0.0322909692161582,40041.3931226478,47607.8998451199
1899,2111,39532882526.8356,47179094791.9749,30846779604.5951,9778229658.62709,25308346123.3537,63155963838.1354,102774553040.631,0.0268139341759034,0.0320001239821553,39532.8825268356,47179.0947919749
1900,2111,39579430990.7775,46953787286.7488,30384195500.07,9754396358.09741,25651689544.5164,63085152773.1358,101360261116.072,0.0268455065624421,0.0318473048546766,39579.4309907775,46953.7872867488
1901,2111,40606681504.3024,48035872029.3908,31075932540.4881,10135572102.7423,26156678748.7629,64554925490.5964,103776991504.283,0.0275422588833264,0.0325812495409073,40606.6815043024,48035.8720293908
1902,2111,40543267858.5171,47720395241.0544,30510218250.7089,10256556172.7693,26275646393.2521,63879843680.209,102414197564.98,0.0274992473644273,0.0323672713714496,40543.2678585171,47720.3952410544
