"year","predator","prey","median_g_yr","q25_g_yr","q75_g_yr","q05_g_yr","q95_g_yr","scenario"
1893,"squids","bathypelagic fishes",345826519649.123,234342001278.698,544672791394.535,151715865748.971,1007248363860.81,"climate_only"
1893,"squids","shelf and coastal fishes",95834098247.1861,71633963010.2843,113032018530.213,43516580395.6719,189493148758.85,"climate_only"
1893,"squids","flying birds",16632464.7390549,12691657.5064175,21543429.1749722,6247643.19283948,30718835.4270188,"climate_only"
1893,"squids","small divers",167548147.555285,129645851.904486,207087717.148071,51338761.602867,286474705.872065,"climate_only"
1893,"squids","squids",3255544568.70709,2531184501.42209,4221786597.4147,1287303020.69576,8138081928.29959,"climate_only"
1893,"squids","toothfishes",2287804921.39665,1630078252.35723,2878925094.24576,912351897.18652,3687769589.39793,"climate_only"
1893,"squids","leopard seals",1.47893569112228e-08,1.09275587415746e-08,1.72958653964921e-08,4.19028644600491e-09,2.81478731372093e-08,"climate_only"
1893,"squids","medium divers",890066.015871842,680152.729934229,1221252.05384793,391267.246057954,2020072.14803269,"climate_only"
1893,"squids","large divers",9.74446850798614e-07,5.69830349742466e-07,1.67903224698751e-06,2.08228053490352e-07,1.78808639340108e-05,"climate_only"
1893,"squids","minke whales",4.17126553257325e-08,2.21409977605232e-08,9.02768161907253e-08,8.14564885698991e-09,2.75845630130114e-06,"climate_only"
1893,"squids","orca",4.22126692793599e-08,3.1895987494197e-08,5.45547278822735e-08,2.1975805445784e-08,1.0903005453799e-07,"climate_only"
1893,"squids","sperm whales",2.42328554785395e-06,5.66884604623804e-07,1.00967445208564e-05,1.52979667247895e-07,5.17060163245516e-05,"climate_only"
1893,"squids","baleen whales",3.7845837564888e-07,4.54628231014966e-08,2.4883869700856e-06,7.2365800441234e-10,2.09383103684288e-05,"climate_only"
1893,"squids","Resource",262563719122.018,209307725888.892,339295260799.552,130479766272.673,464623051208.504,"climate_only"
1893,"squids","External",0,0,0,0,0,"climate_only"
1893,"toothfishes","mesozooplankton",23563949.0006007,14300749.0057967,37444234.7550424,8589496.48815683,66949928.6246217,"climate_only"
1893,"toothfishes","other krill",2565824632.72499,863235619.951746,5765613761.19841,271545279.152649,19422990003.7066,"climate_only"
1893,"toothfishes","other macrozooplankton",19882661887.147,13942111740.8521,25536724045.4169,4807558508.89818,35170938801.2346,"climate_only"
1893,"toothfishes","antarctic krill",36658533938.7026,17335670538.2678,68109143365.9871,2232003431.07517,125881078237.675,"climate_only"
1893,"toothfishes","salps",18493256958.7024,9965539575.31366,30661783861.8374,2523015384.46098,61598049525.5147,"climate_only"
1893,"toothfishes","mesopelagic fishes",287237619310.98,87688788798.5623,544471132798.053,5021166991.06704,943294304613.474,"climate_only"
1893,"toothfishes","bathypelagic fishes",430674692715.018,215357338248.733,856107357292.227,29504398340.8591,1379037436013.23,"climate_only"
1893,"toothfishes","shelf and coastal fishes",221883680913.53,102468873988.399,352266657854.188,13394067576.9698,486788097497.881,"climate_only"
1893,"toothfishes","flying birds",49759728.545595,25790978.822339,72268156.8346575,4317700.66498644,86445655.5028901,"climate_only"
1893,"toothfishes","small divers",580700366.353419,279489772.812054,831678921.365314,31809180.0901088,970763542.709184,"climate_only"
1893,"toothfishes","squids",46489141459.7252,18232635522.2373,62390057524.969,3646965587.53082,80429467285.6889,"climate_only"
1893,"toothfishes","toothfishes",29046971527.9865,9872689572.42659,57848406094.6979,624023728.478008,90290105384.2154,"climate_only"
1893,"toothfishes","leopard seals",29849.2845327052,11619.241673139,48382.7485327154,1096.56146848406,83873.8323977946,"climate_only"
1893,"toothfishes","medium divers",25183288.8450505,12652303.4045575,36021631.6866016,2031695.19283871,48332004.6967367,"climate_only"
1893,"toothfishes","large divers",225211.927358183,103992.552156732,321877.806989809,12766.7529076152,656885.776799257,"climate_only"
1893,"toothfishes","minke whales",5.45983332011166e-08,2.41285076996403e-08,1.09979787622153e-07,4.09714853857185e-09,5.30387715448281e-06,"climate_only"
1893,"toothfishes","orca",5.97456112111344e-08,2.85353141543799e-08,8.83338271543819e-08,4.4864281461401e-09,1.52897730267619e-07,"climate_only"
1893,"toothfishes","sperm whales",2.55974160859017e-06,3.4541844914914e-07,1.58693060468461e-05,2.80594091445722e-08,0.000144487895367511,"climate_only"
1893,"toothfishes","baleen whales",3.31117556844545e-06,1.26457592849412e-06,1.33654387192477e-05,3.38392904622353e-08,5.28738481930707e-05,"climate_only"
1893,"toothfishes","Resource",208427690420.247,124604515155.912,275468162307.282,29279418497.121,317971819515.136,"climate_only"
1893,"toothfishes","External",0,0,0,0,0,"climate_only"
1893,"leopard seals","mesozooplankton",1850.89324830401,953.988748487634,3722.71825942445,266.783321191797,7931.33375166215,"climate_only"
1893,"leopard seals","other krill",4292865.93557382,1785945.6829216,13554011.2009024,405696.222206659,51410021.7147354,"climate_only"
1893,"leopard seals","other macrozooplankton",10637922.4551695,8159923.74514318,14004130.7723488,4113678.1950229,21647319.1221263,"climate_only"
1893,"leopard seals","antarctic krill",72349280.5295148,40407491.8128322,110933586.407936,11413677.781595,216453363.884489,"climate_only"
1893,"leopard seals","salps",20880032.4202167,16555281.5384817,28604513.9009137,7583772.988481,53412709.03286,"climate_only"
1893,"leopard seals","mesopelagic fishes",22351689.920907,13603869.1017461,33787235.645433,4174167.97083294,58736911.287418,"climate_only"
1893,"leopard seals","bathypelagic fishes",35100210.9956547,22016991.6229932,50918938.225517,11832939.8710937,83052642.633831,"climate_only"
1893,"leopard seals","shelf and coastal fishes",64772925.2838336,43533234.5862191,79650053.1672692,24395520.1667825,100129494.418863,"climate_only"
1893,"leopard seals","flying birds",0,0,0,0,0,"climate_only"
1893,"leopard seals","small divers",43417740.6027351,31741730.9162681,51406995.075409,17386047.5787344,62115724.671215,"climate_only"
1893,"leopard seals","squids",3265828.82522393,2389793.96322725,4023872.69263907,1223743.98926988,6954280.57137115,"climate_only"
1893,"leopard seals","toothfishes",9874236.23273597,4401362.45807727,14748796.3850863,1214650.5664803,22248422.353549,"climate_only"
1893,"leopard seals","leopard seals",144091.266185697,116751.800996009,168792.382069741,68298.2745131473,205609.502337357,"climate_only"
1893,"leopard seals","medium divers",249449.696062628,203927.787196275,304554.848052039,127608.97428421,381612.91367643,"climate_only"
1893,"leopard seals","large divers",6128.47312830921,5000.10217162235,7147.33955328367,3034.60445579047,10576.1596897159,"climate_only"
1893,"leopard seals","minke whales",2.90082541993359e-09,1.14451030429554e-09,6.50228938921905e-09,2.25897738527735e-10,1.37473445690826e-07,"climate_only"
1893,"leopard seals","orca",7.99999554296848e-10,2.81704481301367e-10,1.59764908069094e-09,6.37005267915384e-11,3.10927778490627e-09,"climate_only"
1893,"leopard seals","sperm whales",1.45859721070416e-09,3.14891947677039e-10,1.0537285707744e-08,1.03099903089919e-11,6.54969249238889e-08,"climate_only"
1893,"leopard seals","baleen whales",2.34836189922128e-08,6.0734818832857e-09,2.79107436397584e-07,0,1.81780817116822e-06,"climate_only"
1893,"leopard seals","Resource",503064898.464625,411526376.102806,570863420.306821,275606146.998637,672500133.358982,"climate_only"
1893,"leopard seals","External",0,0,0,0,0,"climate_only"
1893,"medium divers","mesozooplankton",266.483367078378,131.28147660424,619.243555043082,43.2310524365567,1632.1480467295,"climate_only"
1893,"medium divers","other krill",36067188.2772763,12673410.1180138,114422310.914884,3898460.66867155,482883303.555444,"climate_only"
1893,"medium divers","other macrozooplankton",835798470.885428,486580315.84104,1371569279.39133,209427230.514052,2416137349.1628,"climate_only"
1893,"medium divers","antarctic krill",4543907564.33064,2436415290.79841,8242311990.1193,600399115.967969,19747366205.8925,"climate_only"
1893,"medium divers","salps",4571555221.94208,2750684427.4107,7465906432.55018,1332916970.49626,13688825684.796,"climate_only"
1893,"medium divers","mesopelagic fishes",88774355791.8428,47406336011.4769,168498069293.897,7039980189.8102,313716244457.61,"climate_only"
1893,"medium divers","bathypelagic fishes",147365681925.2,93204351841.3663,262637945804.724,45910793876.5541,393998714024.812,"climate_only"
1893,"medium divers","shelf and coastal fishes",72128749996.1564,51073948906.045,113588622941.315,25671006190.2367,179093788799.637,"climate_only"
1893,"medium divers","flying birds",0,0,0,0,0,"climate_only"
1893,"medium divers","small divers",0,0,0,0,0,"climate_only"
1893,"medium divers","squids",9852036576.77103,7019542955.60432,14188198165.1213,2644821768.45421,19623175381.291,"climate_only"
1893,"medium divers","toothfishes",11066552315.2531,5448964180.65374,15939282669.3119,2676780105.49635,25195881700.8429,"climate_only"
1893,"medium divers","leopard seals",9053338.74246302,5228304.34029931,15095002.6637675,2006152.92198838,24913672.6176023,"climate_only"
1893,"medium divers","medium divers",0,0,0,0,0,"climate_only"
1893,"medium divers","large divers",0,0,0,0,0,"climate_only"
1893,"medium divers","minke whales",0,0,0,0,0,"climate_only"
1893,"medium divers","orca",22066.5906075837,10295.9352910276,43189.2713001617,3655.74583444025,100707.27437602,"climate_only"
1893,"medium divers","sperm whales",0,0,0,0,0,"climate_only"
1893,"medium divers","baleen whales",0,0,0,0,0,"climate_only"
1893,"medium divers","Resource",69631031640.007,48646554694.6945,106477931906.028,22715396069.5399,177231720155.442,"climate_only"
1893,"medium divers","External",0,0,0,0,0,"climate_only"
1893,"large divers","mesozooplankton",15.7764155062697,7.7081556372197,42.1907766092327,2.58514254764848,146.032758817145,"climate_only"
1893,"large divers","other krill",4521627.93326031,1402444.22382639,18929122.9583269,401935.810865919,91765448.4839923,"climate_only"
1893,"large divers","other macrozooplankton",79465475.2044301,41711149.967475,145518927.046252,19552232.3649987,1262311212.93967,"climate_only"
1893,"large divers","antarctic krill",313726140.070523,124562227.255813,729346851.905613,40168593.8031667,7163652832.05196,"climate_only"
1893,"large divers","salps",212761911.688476,107713885.607555,464076947.418998,38841016.3176548,5311278723.54594,"climate_only"
1893,"large divers","mesopelagic fishes",2579709930.93984,864308686.664149,6793700352.59713,167815253.075299,81439407450.1038,"climate_only"
1893,"large divers","bathypelagic fishes",4173231171.47929,2082535197.80658,9540535377.74298,786399693.97544,86496684501.7401,"climate_only"
1893,"large divers","shelf and coastal fishes",1130771202.86416,619779433.240352,2557911789.61975,210670522.730581,28786644807.7417,"climate_only"
1893,"large divers","flying birds",0,0,0,0,0,"climate_only"
1893,"large divers","small divers",0,0,0,0,0,"climate_only"
1893,"large divers","squids",99613453.1888451,51189616.8460284,164363901.856734,10542266.775445,2305428452.85919,"climate_only"
1893,"large divers","toothfishes",70391294.273907,28194762.8413308,153324276.642109,8676779.64693295,1400648910.73259,"climate_only"
1893,"large divers","leopard seals",42991.2888580963,19550.3531556447,88784.0036922307,4504.68602784111,1203250.27017625,"climate_only"
1893,"large divers","medium divers",0,0,0,0,0,"climate_only"
1893,"large divers","large divers",0,0,0,0,0,"climate_only"
1893,"large divers","minke whales",0,0,0,0,0,"climate_only"
1893,"large divers","orca",148.423352450746,44.9216582042491,381.649484673382,16.7849318695506,2236.01377110252,"climate_only"
1893,"large divers","sperm whales",0,0,0,0,0,"climate_only"
1893,"large divers","baleen whales",0,0,0,0,0,"climate_only"
1893,"large divers","Resource",3045232105.11091,1648503387.9199,5429915939.5977,593576388.991396,73425046620.4294,"climate_only"
1893,"large divers","External",0,0,0,0,0,"climate_only"
1893,"minke whales","mesozooplankton",1.38785287807643e-06,7.67646422196539e-07,4.10840220513909e-06,3.57570518445287e-07,0.000237682317642694,"climate_only"
1893,"minke whales","other krill",44399034.2746174,14716544.5420121,121297882.224879,3958745.02714682,284089782.564496,"climate_only"
1893,"minke whales","other macrozooplankton",128922713.331174,95800312.7552113,186298501.986781,61200578.264219,243550798.44247,"climate_only"
1893,"minke whales","antarctic krill",6819076825.53081,3226804191.26365,17836105084.1722,953707038.189772,535482621697.091,"climate_only"
1893,"minke whales","salps",760550878.058711,347398008.095056,1972271274.90166,142384943.460941,94665837478.2849,"climate_only"
1893,"minke whales","mesopelagic fishes",82521806.0003028,29941916.044219,187082598.68874,8360693.79272198,10136379692.991,"climate_only"
1893,"minke whales","bathypelagic fishes",59202910.6161157,28089984.7714695,141485466.733619,12538828.9432173,7212747527.64523,"climate_only"
1893,"minke whales","shelf and coastal fishes",3630312.80766692,1752444.99128517,9098503.31701463,771323.460786679,450595605.508262,"climate_only"
1893,"minke whales","flying birds",0,0,0,0,0,"climate_only"
1893,"minke whales","small divers",0,0,0,0,0,"climate_only"
1893,"minke whales","squids",1218.283049098,639.331164287875,2639.41928308164,294.226379917282,156859.351580305,"climate_only"
1893,"minke whales","toothfishes",17390.1164119843,8739.66595665229,37140.9987474655,3960.57035779678,2325061.31931826,"climate_only"
1893,"minke whales","leopard seals",7.42541873319793e-10,5.33689176279322e-10,1.60669510640195e-09,2.64594920489789e-10,2.28660510956068e-08,"climate_only"
1893,"minke whales","medium divers",0,0,0,0,0,"climate_only"
1893,"minke whales","large divers",0,0,0,0,0,"climate_only"
1893,"minke whales","minke whales",0,0,0,0,0,"climate_only"
1893,"minke whales","orca",1.09793219427872e-08,4.34892979932608e-09,2.03235434419046e-08,1.52946655379148e-09,7.12409448763514e-07,"climate_only"
1893,"minke whales","sperm whales",0,0,0,0,0,"climate_only"
1893,"minke whales","baleen whales",0,0,0,0,0,"climate_only"
1893,"minke whales","Resource",32890742823.4628,19467104071.4142,70449659857.0234,8452284944.57882,4100394523620.1,"climate_only"
1893,"minke whales","External",0,0,0,0,0,"climate_only"
1893,"orca","mesozooplankton",2.18753315117912e-05,7.76742719416496e-06,3.89056115397268e-05,1.41944835800352e-06,9.40919862880601e-05,"climate_only"
1893,"orca","other krill",9.54414421950167,2.76956716413826,29.4048613410381,0.994941560160389,90.1651648061829,"climate_only"
1893,"orca","other macrozooplankton",73.9767754867181,56.1942761660902,122.726460366393,26.9918535813953,234.856254494546,"climate_only"
1893,"orca","antarctic krill",4903.67207222956,1930.55705256249,10032.8985309138,775.368924027434,18728.0313323291,"climate_only"
1893,"orca","salps",16983.0477012084,11251.961034291,24949.9910240927,5442.61750780387,51204.6665114978,"climate_only"
1893,"orca","mesopelagic fishes",258809.160480123,151809.724997651,554726.435383777,32361.8253865245,922335.493412663,"climate_only"
1893,"orca","bathypelagic fishes",943978.198844397,540449.236999317,1835172.18599184,236145.950618978,3554454.35442351,"climate_only"
1893,"orca","shelf and coastal fishes",22135900.9745497,13241753.9125633,35745426.9281021,6061777.14856876,78179816.2489167,"climate_only"
1893,"orca","flying birds",0,0,0,0,0,"climate_only"
1893,"orca","small divers",25367790.8272768,17658536.7090301,38916638.1110716,5948257.61128165,89911744.0041279,"climate_only"
1893,"orca","squids",22953241.3069823,14854473.5632565,38338415.7778655,3146471.53532844,76659138.9983316,"climate_only"
1893,"orca","toothfishes",786696816.331766,195432319.277019,1345169039.03431,34909995.7111736,3839817435.59002,"climate_only"
1893,"orca","leopard seals",128065999.534919,87601839.872899,179416411.152064,21579271.2359636,255808695.623568,"climate_only"
1893,"orca","medium divers",15396741202.3287,12272531626.7313,19139387288.5423,3098151520.56812,24107891117.2635,"climate_only"
1893,"orca","large divers",1051421431.55146,899759596.74948,1220286779.58802,358326997.319075,6505836532.38709,"climate_only"
1893,"orca","minke whales",3173489222.17381,3031702067.96876,3995857992.35926,2503150407.55895,27580260126.7511,"climate_only"
1893,"orca","orca",0,0,0,0,0,"climate_only"
1893,"orca","sperm whales",898672.223899764,545316.983058835,1527815.88100654,99999.2540817437,3173324.08979661,"climate_only"
1893,"orca","baleen whales",2763775.58380114,1823144.20877224,5484170.37510004,320534.240953105,10278335.3787423,"climate_only"
1893,"orca","Resource",425740.933398734,318361.336461768,565777.995128381,227256.738253294,913978.223949327,"climate_only"
1893,"orca","External",0,0,0,0,0,"climate_only"
1893,"sperm whales","mesozooplankton",4.18288346562288,1.54677572739795,16.5147061665621,0.301424548019219,120.171467650258,"climate_only"
1893,"sperm whales","other krill",11837176.568448,1666493.43797537,83788498.1929885,145778.294078548,459471367.807897,"climate_only"
1893,"sperm whales","other macrozooplankton",184228176.158201,39752548.2219184,1241873793.51078,7972656.63910234,8525081702.57552,"climate_only"
1893,"sperm whales","antarctic krill",802929457.595482,153709283.902598,6920668943.47788,38293293.71182,60697195916.9944,"climate_only"
1893,"sperm whales","salps",1032194940.82012,149290093.428127,4051291312.55538,49431244.598094,44123023992.5202,"climate_only"
1893,"sperm whales","mesopelagic fishes",31745544976.0262,4582998759.16614,106621973769.8,450349701.368674,1394102345696.75,"climate_only"
1893,"sperm whales","bathypelagic fishes",51262405755.8977,5683595362.1208,214445355522.062,2506960229.67524,1249540978393.25,"climate_only"
1893,"sperm whales","shelf and coastal fishes",9347665640.82506,1194836153.39874,46716857170.8655,566508731.565607,331012658858.957,"climate_only"
1893,"sperm whales","flying birds",0,0,0,0,0,"climate_only"
1893,"sperm whales","small divers",0,0,0,0,0,"climate_only"
1893,"sperm whales","squids",1456677072.12339,258793429.553157,7317283996.00732,123985621.920725,32806433334.4177,"climate_only"
1893,"sperm whales","toothfishes",1673133585.32757,191436782.210771,7008828693.05786,42356033.3339109,31368376632.0687,"climate_only"
1893,"sperm whales","leopard seals",531321.579082644,77960.2924785695,2452739.07295885,42162.1682923076,11364013.0730339,"climate_only"
1893,"sperm whales","medium divers",0,0,0,0,0,"climate_only"
1893,"sperm whales","large divers",0,0,0,0,0,"climate_only"
1893,"sperm whales","minke whales",0,0,0,0,0,"climate_only"
1893,"sperm whales","orca",7302.15084414008,1246.60000383677,34411.2047380609,576.873393168294,315752.725517797,"climate_only"
1893,"sperm whales","sperm whales",0,0,0,0,0,"climate_only"
1893,"sperm whales","baleen whales",0,0,0,0,0,"climate_only"
1893,"sperm whales","Resource",19206510646.4287,2973234554.40886,89530401149.2262,1505365271.83244,644502721696.105,"climate_only"
1893,"sperm whales","External",0,0,0,0,0,"climate_only"
1893,"baleen whales","mesozooplankton",0.00379418692931284,0.00120392349867552,0.012040523047316,0.000329886124599646,0.0526505989800673,"climate_only"
1893,"baleen whales","other krill",0.00253578903494683,0.000634140435238389,0.00990594614745541,7.72321276629364e-05,0.0782776141437561,"climate_only"
1893,"baleen whales","other macrozooplankton",8790052.97441579,6366040.41183473,13137144.9112366,3733362.87064991,19499351.9684368,"climate_only"
1893,"baleen whales","antarctic krill",205199269.553116,127004689.791421,288311456.842289,45293260.2390379,379786763.626111,"climate_only"
1893,"baleen whales","salps",597755927637.526,292357136037.97,1278467514290.81,31083230191.849,2097934012790.72,"climate_only"
1893,"baleen whales","mesopelagic fishes",688585498361.907,233212293948.422,2003653771801.96,20975435859.9769,4304351959168.96,"climate_only"
1893,"baleen whales","bathypelagic fishes",690275990793.66,294028385060.112,2545111218401.09,80796538407.2896,4992179664311.81,"climate_only"
1893,"baleen whales","shelf and coastal fishes",140629080217.872,52101718030.0986,619720890776.728,12100169776.2038,1435165732373.15,"climate_only"
1893,"baleen whales","flying birds",0,0,0,0,0,"climate_only"
1893,"baleen whales","small divers",0,0,0,0,0,"climate_only"
1893,"baleen whales","squids",92024481.7016501,30353031.4795459,370904225.835611,9137968.99841011,1044679442.65445,"climate_only"
1893,"baleen whales","toothfishes",505779791.848776,178246086.036516,1816146110.82572,49482923.8029147,3287230659.92583,"climate_only"
1893,"baleen whales","leopard seals",2.67933128536936e-07,4.75980256099359e-10,1.12620909222844e-06,1.69677819811544e-10,1.00836088208937e-05,"climate_only"
1893,"baleen whales","medium divers",0,0,0,0,0,"climate_only"
1893,"baleen whales","large divers",0,0,0,0,0,"climate_only"
1893,"baleen whales","minke whales",0,0,0,0,0,"climate_only"
1893,"baleen whales","orca",3.36791012776447e-07,4.01269830479754e-09,1.83603237212199e-06,2.53392113857433e-09,1.52020689646372e-05,"climate_only"
1893,"baleen whales","sperm whales",0,0,0,0,0,"climate_only"
1893,"baleen whales","baleen whales",0,0,0,0,0,"climate_only"
1893,"baleen whales","Resource",5320743281845.54,1808546789866.46,22731978588355.2,513775721140.609,73335037379614.8,"climate_only"
1893,"baleen whales","External",0,0,0,0,0,"climate_only"
1894,"mesozooplankton","mesozooplankton",57334646575616.1,30236530546804.5,84229043188373.8,16569838056609.8,122805867077307,"climate_only"
1894,"mesozooplankton","other krill",13496602423.8538,7993212864.18051,18202493855.1764,3653923556.04858,29466893844.7336,"climate_only"
1894,"mesozooplankton","other macrozooplankton",33469040596.3886,13800134810.1248,74313828844.0429,5572558561.0574,195709021021.943,"climate_only"
1894,"mesozooplankton","antarctic krill",125297560.214292,84051393.1217519,200696560.124443,28398675.5032201,344621055.454445,"climate_only"
1894,"mesozooplankton","salps",270459.067476826,158938.215774941,794088.269633565,67577.7609934545,1555331.92395896,"climate_only"
1894,"mesozooplankton","mesopelagic fishes",1545.6209764794,721.987932189945,4506.68208533828,151.895878611097,13361.8916614916,"climate_only"
1894,"mesozooplankton","bathypelagic fishes",2509.27297128839,1497.94420954246,6617.27477987174,353.239357061909,24400.9989332915,"climate_only"
1894,"mesozooplankton","shelf and coastal fishes",0.00410337634419823,0.00299586104149023,0.00557041340666774,0.00151998468441405,0.00754634597476995,"climate_only"
1894,"mesozooplankton","flying birds",1.78427198702117e-06,1.19120858780839e-06,2.55131456313465e-06,7.5435691700011e-07,4.04464840033906e-06,"climate_only"
1894,"mesozooplankton","small divers",0.0110640046261896,0.00481263825879609,0.0389516921541265,0.00125039640297278,0.139839723049661,"climate_only"
1894,"mesozooplankton","squids",0.000284434836961576,0.000206291509758184,0.000494265869149883,0.000111354911374276,0.000797796939730663,"climate_only"
1894,"mesozooplankton","toothfishes",0.00610081002127971,0.0029038403392011,0.0100955379231661,0.000743498457390569,0.0158645926550929,"climate_only"
1894,"mesozooplankton","leopard seals",0.000182065989523463,0.00014395772765636,0.000208799825143725,9.62821113412302e-05,0.00024541648614301,"climate_only"
1894,"mesozooplankton","medium divers",2.00810067226444,1.27731867609318,2.62142136390469,0.733475184370453,4.20323313249404,"climate_only"
1894,"mesozooplankton","large divers",0.963705813356501,0.561185180751793,1.73725969196554,0.288752778389998,24.7538758281403,"climate_only"
1894,"mesozooplankton","minke whales",11.3491918627115,5.87508099962502,21.4561393384004,3.15220374798352,1291.57976679603,"climate_only"
1894,"mesozooplankton","orca",50.0731284857545,41.2016695138016,55.3062879467843,34.470137148536,83.1411031219172,"climate_only"
1894,"mesozooplankton","sperm whales",33783.1797674593,4158.98687103444,140606.832742846,2494.10976081256,1070094.0928613,"climate_only"
1894,"mesozooplankton","baleen whales",4374249.56502507,1497943.36423977,17337604.034501,524579.412028983,45341831.7820478,"climate_only"
1894,"mesozooplankton","Resource",523625195486621,376046043507932,681825270000522,260370981445023,935380094229678,"climate_only"
1894,"mesozooplankton","External",0,0,0,0,0,"climate_only"
1894,"other krill","mesozooplankton",883908729712.649,276711217429.703,2608929280801.18,78176998002.7782,7252442857503.95,"climate_only"
1894,"other krill","other krill",39002059.9165461,11692086.0375009,113353240.871869,1877537.20617755,494474743.249611,"climate_only"
1894,"other krill","other macrozooplankton",43658461.1412718,7416486.1176947,173404726.773077,697587.246513143,768252056.716669,"climate_only"
1894,"other krill","antarctic krill",185606.203187858,60392.8522178019,752373.157732046,10988.0087397746,4843337.40332337,"climate_only"
1894,"other krill","salps",106.021059381332,34.9226935637578,445.708280698124,6.76275296025433,1685.65894218895,"climate_only"
1894,"other krill","mesopelagic fishes",0.136031245158337,0.0282947742591792,0.430384479343763,0.00597611061556814,2.73681492940366,"climate_only"
1894,"other krill","bathypelagic fishes",0.218429517529727,0.0622992600461083,1.08389406959972,0.0139358590833739,4.16736049947455,"climate_only"
1894,"other krill","shelf and coastal fishes",1.76167023749393,0.931946226762125,2.32220312947209,0.455525255037155,2.82815835166871,"climate_only"
1894,"other krill","flying birds",0.00459004862462846,0.00382239316998951,0.00508777967017487,0.00118354828762045,0.00542563676402141,"climate_only"
1894,"other krill","small divers",0.158250402571729,0.108044291400901,0.17892484284828,0.0318826270096629,0.20067671601725,"climate_only"
1894,"other krill","squids",45.8874152481449,33.5023218849154,59.2664908736229,17.1503425824297,83.170191104516,"climate_only"
1894,"other krill","toothfishes",18329.1934154138,8568.24747939556,38475.8617401378,1109.17164902123,57579.859245867,"climate_only"
1894,"other krill","leopard seals",234.453776121055,146.76752472289,302.677648414822,88.0866494804796,367.322684226071,"climate_only"
1894,"other krill","medium divers",309921.585374765,182731.050082238,488430.757381953,90053.5090578776,774416.878882403,"climate_only"
1894,"other krill","large divers",38054.692030336,19787.7197160324,72669.3629240373,8809.16221386706,907762.670048419,"climate_only"
1894,"other krill","minke whales",63862.745257096,34495.2561256485,140690.680073863,16323.355724625,7397616.84625954,"climate_only"
1894,"other krill","orca",169832.988465247,128676.679135461,201623.760093192,54545.830568531,270764.985695026,"climate_only"
1894,"other krill","sperm whales",12110756.3154865,1183325.40454793,41853122.5284212,494222.62334776,377377800.887813,"climate_only"
1894,"other krill","baleen whales",378922763.440953,163795993.397907,1421145069.48429,24227819.3689613,4436533075.01544,"climate_only"
1894,"other krill","Resource",127906137849643,41617095672489.1,323677466482688,14691437582380.3,1108347319298320,"climate_only"
1894,"other krill","External",0,0,0,0,0,"climate_only"
1894,"other macrozooplankton","mesozooplankton",68450395942707.2,54415052175085.2,91174636634440,25842709527800.6,138015395231201,"climate_only"
1894,"other macrozooplankton","other krill",4006375363407.73,2322443915287.94,8210742913813.65,729688033699.305,13822642627431.1,"climate_only"
1894,"other macrozooplankton","other macrozooplankton",10052542911894,5669818161672.67,16133295668080.9,2996149934734.24,28858750457506.7,"climate_only"
1894,"other macrozooplankton","antarctic krill",116524759321.703,91788168477.4243,137628241875.65,21744479445.702,225162053014.396,"climate_only"
1894,"other macrozooplankton","salps",447575821.049235,333250522.029442,583692419.989059,221468586.407086,743929405.674447,"climate_only"
1894,"other macrozooplankton","mesopelagic fishes",76111797.6916523,54456117.1075808,105029975.523931,25667861.0648552,208488362.222384,"climate_only"
1894,"other macrozooplankton","bathypelagic fishes",86935953.418688,54773489.1144285,118483602.553627,35751060.996347,200553937.273014,"climate_only"
1894,"other macrozooplankton","shelf and coastal fishes",3731502.46545278,2765193.22939047,5423117.05411345,1198075.88943203,9036460.30915574,"climate_only"
1894,"other macrozooplankton","flying birds",1.99586250922133e-07,1.42753414484973e-07,3.06553150591188e-07,7.90319720637171e-08,4.94289940306434e-07,"climate_only"
1894,"other macrozooplankton","small divers",188.310418159136,99.933177580719,280.872935599164,48.6052945410067,1183.79531142899,"climate_only"
1894,"other macrozooplankton","squids",1364.22787011024,963.989878113038,2027.22217865597,499.035533276844,3117.54546123841,"climate_only"
1894,"other macrozooplankton","toothfishes",24102.9612844398,16863.3106017203,39278.3655259099,9471.33621145728,48809.7972299056,"climate_only"
1894,"other macrozooplankton","leopard seals",5.15542678803104e-07,3.84331315774791e-07,6.61994466485464e-07,2.20614358890374e-07,1.09651557189889e-06,"climate_only"
1894,"other macrozooplankton","medium divers",0.0004056635938339,0.000245605042637178,0.000605506277695458,0.000117475043978928,0.00110821366814527,"climate_only"
1894,"other macrozooplankton","large divers",1.41000330094081e-05,8.44328836329773e-06,2.80734168874314e-05,3.84888160585551e-06,0.000289276900026931,"climate_only"
1894,"other macrozooplankton","minke whales",9.99841386935065e-07,6.14651639062228e-07,2.73276709167614e-06,2.57440484933697e-07,8.15916883715811e-05,"climate_only"
1894,"other macrozooplankton","orca",1.44666800919572e-06,1.03813079949848e-06,2.2250712121214e-06,5.11815333613036e-07,3.67835727665933e-06,"climate_only"
1894,"other macrozooplankton","sperm whales",9.72030410515342e-05,1.65324126951466e-05,0.000388537293169519,4.38685046922202e-06,0.004841392211375,"climate_only"
1894,"other macrozooplankton","baleen whales",0.00311492341461807,0.000691780910566263,0.00855782122422162,9.89562114389141e-05,0.0381269740625442,"climate_only"
1894,"other macrozooplankton","Resource",68849511712948,52154427262130.4,87567442168392.7,31162676298145.4,136380155693458,"climate_only"
1894,"other macrozooplankton","External",0,0,0,0,0,"climate_only"
