"year","n_sims","median","mean","sd","q05","q25","q75","q95","median_density","mean_density","median_tonnes","mean_tonnes"
1860,2111,9164569660.05142,995603913731.065,4262862238657.55,1174531487.67283,3984142147.50879,37852721240.0844,4760576649495.78,0.000469977931284688,0.0510566109605674,9164.56966005142,995603.913731065
1861,2111,9568149316.64282,1035779039276.45,4428030021983.45,1218947471.50547,4130335044.91824,39215688450.0174,4941003199256.81,0.000490674323930401,0.0531168738090488,9568.14931664282,1035779.03927645
1862,2111,9324639632.83788,1011465698463.05,4295530622662.62,1215197888.9117,4101114407.97309,38161999003.7892,4807932164300.3,0.00047818664783784,0.051870035818618,9324.63963283788,1011465.69846305
1863,2111,9478760099.97632,1027665242622.58,4350600204675.82,1253354176.75745,4212778011.46359,38265751716.6507,4965417396229.91,0.000486090261537247,0.0527007816729531,9478.76009997632,1027665.24262258
1864,2111,9418260954.96601,1023764016328,4322779157190.98,1269154845.51267,4241385310.33401,38071549078.2789,5052101467168.36,0.000482987741280308,0.0525007187860511,9418.26095496601,1023764.016328
1865,2111,9640431516.42252,1035888761082.34,4356667482111.77,1303347730.72087,4334955621.70147,38813597972.4856,5244404641374.11,0.000494381103406283,0.0531225005683251,9640.43151642252,1035888.76108234
1866,2111,9117258094.46924,981811651347.703,4160816245922.03,1217896584.5771,4067868502.96637,36712649499.6337,4972415012521.62,0.000467551697152269,0.0503493154537284,9117.25809446924,981811.651347703
1867,2111,9186803153.42809,990877786865.324,4245733246590.32,1199151614.09138,4031041902.76623,36729264234.5283,4982496979962.28,0.00047111811043221,0.050814245480273,9186.80315342809,990877.786865324
1868,2111,9146464367.31528,988660799073.834,4236804148053.54,1186106813.04068,4006739286.79971,36226130831.1498,4996286516183.99,0.000469049454734117,0.0507005537986582,9146.46436731528,988660.799073834
1869,2111,9101021032.97477,988166468554.057,4238106828027.7,1169735735.38332,4005820737.25202,35721897655.333,4956551806361.05,0.00046671902733204,0.0506752035155926,9101.02103297477,988166.468554057
1870,2111,9363956253.61631,1007370952953.03,4286792303113.48,1211063233.28749,4118292060.77191,36685749409.4793,5044774362458.44,0.000480202884800836,0.0516600488693862,9363.95625361631,1007370.95295303
1871,2111,9216883190.45462,989722229962.664,4208862717393.16,1194773839.37965,4067070891.26997,35992510318.2191,5024360417481.46,0.00047266067643357,0.0507549861519315,9216.88319045462,989722.229962664
1872,2111,9293097872.77947,998870998076.205,4244140362821.75,1215910445.1508,4112041653.2401,36199382666.8973,5017350361378.87,0.000476569121680998,0.0512241537474977,9293.09787277947,998870.998076205
1873,2111,9381726887.23843,1010009331762.02,4271461009703.97,1254817632.11959,4194464791.48697,36592126772.728,5037622268362.92,0.000481114199345561,0.0517953503467704,9381.72688723843,1010009.33176202
1874,2111,9255164488.9155,994499841588.341,4204561406536.62,1248064716.55646,4142747819.55305,36072525196.5515,4957938882147.04,0.000474623819944385,0.0509999918763252,9255.1644889155,994499.841588341
1875,2111,9197208060.19343,989837582053.91,4201091391510.72,1242195912.0845,4105014767.01096,35550501634.6879,4932408152423.61,0.000471651695394535,0.0507609016437903,9197.20806019343,989837.58205391
1876,2111,9082686479.36773,983094081047.729,4187254889535.34,1227437495.86522,4077198655.00327,34843542223.8959,4891547546521.19,0.00046577879381373,0.0504150810793707,9082.68647936773,983094.081047729
1877,2111,9262045831.938,997884137753.05,4257056761781.54,1244324582.11735,4139439937.6531,35030251981.6676,4988981901808.33,0.000474976709330154,0.0511735455257974,9262.045831938,997884.13775305
1878,2111,9516037884.75211,1018047995278.85,4331198790574.32,1246515953.65906,4237555561.2123,35945969801.2343,5137883688984.59,0.0004880019428078,0.0522075895014796,9516.03788475211,1018047.99527885
1879,2111,9379578313.62028,995193596818.17,4252999734583.39,1188846054.21084,4131599891.22946,35117884019.3282,5022417725683.16,0.000481004016083091,0.0510355690675985,9379.57831362028,995193.59681817
1880,2111,9003582730.77362,973494422983.138,4183438168318.17,1165351981.42336,4012528742.15423,33880420261.2836,4861108291251.08,0.000461722191321724,0.0499227909222122,9003.58273077362,973494.422983138
1881,2111,9381207791.26593,1013400481521.44,4348227764753.26,1200844453.74425,4179259613.57974,34984414493.8215,5037155592631.4,0.000481087579039278,0.051969255462638,9381.20779126593,1013400.48152144
1882,2111,9193768424.70943,990814706909.11,4223674523522.72,1201443471.74643,4147430699.89561,34255061422.4613,4865340345536.57,0.000471475303831253,0.0508110106107236,9193.76842470943,990814.70690911
1883,2111,9271834619.4201,1007559932888.35,4281187797990.02,1237211003.29228,4270032267.76944,34731282513.548,4925046878370.89,0.0004754786984318,0.0516697401481207,9271.8346194201,1007559.93288835
1884,2111,9269743038.16977,1004936404284.66,4258612052368.18,1258212663.97159,4270767023.79383,34649780123.6277,4904346398984.06,0.00047537143785486,0.0515352002197261,9269.74303816977,1004936.40428466
1885,2111,9488289810.97219,1018209547320.83,4297912511465.72,1297484202.84213,4353349660.52157,35361069938.8188,5071379306574.09,0.00048657896466524,0.0522158742215812,9488.28981097218,1018209.54732083
1886,2111,8962749231.53326,965302950656.851,4104330160317.1,1217191556.83386,4112872128.26474,33095411775.2003,4784962049989.76,0.000459628165719654,0.0495027154183,8962.74923153326,965302.950656851
1887,2111,9004342807.85774,973951545975.245,4184735359191.8,1196082837.44461,4060216876.5069,32975095049.676,4847566285435.12,0.00046176116963373,0.0499462331269356,9004.34280785774,973951.545975245
1888,2111,8984958023.21519,972690845492.038,4181513634147.62,1184847317.40261,4030332489.25342,32803418402.428,4800775047204.02,0.000460767078113599,0.0498815818201045,8984.95802321519,972690.845492038
1889,2111,8956543619.99313,972778533223.965,4185996157334.7,1154454672.21688,4022549017.12155,32520755071.2479,4780451702408.15,0.000459309929230417,0.04988607862687,8956.54361999313,972778.533223965
1890,2111,9137014365.1299,993351738715.374,4244201008613.14,1188521009.50916,4181113761.06109,33316931465.5397,4993240532060.88,0.000468564839237431,0.0509411148059166,9137.0143651299,993351.738715374
1891,2111,9032000838.50567,977054699105.091,4173022031751.72,1167947419.79259,4125565315.49866,32777597079.994,4916252965292.06,0.000463179530179778,0.0501053691848765,9032.00083850567,977054.699105091
1892,2111,9046833071.81021,987492204870.694,4216984394925.07,1191652295.5176,4163093231.84973,32786169935.888,4974726272132.5,0.000463940157528729,0.0506406258908048,9046.83307181021,987492.204870694
1893,2111,9126332684.77478,1000615451991.02,4258845298913.65,1231571421.6581,4242026648.14626,33079499004.7788,5188823646776.54,0.000468017060757681,0.0513136129226163,9126.33268477478,1000615.45199102
1894,2111,9010158323.96477,987046858920.666,4203946808392.97,1227346697.36795,4182974503.35091,32381701787.6351,5192088451415.24,0.000462059401228963,0.0506177876369572,9010.15832396477,987046.858920665
1895,2111,8974437304.23697,983799787302.093,4209178859211.63,1221173554.47618,4154882051.10673,32189808569.9412,5245321613952.71,0.000460227554063434,0.0504512711436971,8974.43730423696,983799.787302093
1896,2111,8887772683.54572,978502687260.414,4205988708074.72,1202605831.3759,4109312005.38336,31844915853.7469,5222022391914.88,0.000455783214540806,0.0501796249877135,8887.77268354572,978502.687260414
1897,2111,9052844628.17707,994686600279.863,4286771463554.97,1209900548.00652,4162662770.53722,32255043612.0423,5282160935207.98,0.000464248442470619,0.0510095692451212,9052.84462817707,994686.600279863
1898,2111,9352457831.85188,1016642520407.68,4376426722951.06,1226739774.93441,4266472120.39613,33168787658.0225,5414204276495.62,0.00047961322214625,0.0521355138670604,9352.45783185188,1016642.52040768
1899,2111,9205934625.47618,994808385810.213,4305149533845.67,1170395500.79583,4128400763.28569,32370038829.421,5273020915338,0.000472099211562881,0.051015814656934,9205.93462547618,994808.385810213
1900,2111,8943322854.71647,974706285277.989,4254136165216.57,1121924223.3493,3973794375.28161,31284597051.2893,5157426891844.29,0.000458631941267511,0.0499849377065636,8943.32285471647,974706.285277989
1901,2111,9247150078.10328,1016698044676.92,4442562994471.98,1165338294.28744,4154957493.89673,32388044105.0411,5448085413370.16,0.000474212824518117,0.0521383612654829,9247.15007810328,1016698.04467692
1902,2111,9030478704.67752,998095363226.178,4366391144028.83,1170476388.75409,4143814259.32965,31703816465.5853,5428410454268.43,0.000463101472034744,0.0511843776013425,9030.47870467752,998095.363226178
1903,2111,9100848773.30269,1018511739093.35,4473164309140.63,1208616764.43533,4248057202.70873,31990894940.4355,5554146628525.63,0.000466710193502702,0.0522313712355564,9100.84877330269,1018511.73909335
1904,2111,9108803014.04565,1020294881259.39,4508343372133.88,1225936921.23909,4249541899.64302,31771307246.7322,5550921870520.62,0.000467118103284393,0.0523228144235587,9108.80301404565,1020294.88125939
1905,2111,9330871777.78373,1038303007484.21,4608617359629.21,1262665475.94761,4370591236.18318,32464508966.3466,5641909887503.42,0.00047850624501455,0.0532463080761133,9330.87177778372,1038303.00748421
1906,2111,8890061480.44227,987986042068.079,4458329748060.65,1174220210.65575,4080388037.44307,30472105132.2836,5286827593221.75,0.000455900588740629,0.0506659508752861,8890.06148044227,987986.042068079
1907,2111,8955401072.29424,998767858842.706,4572414397775.97,1148550484.21371,4024354813.07968,30525571328.7941,5263719882561.49,0.00045925133704073,0.0512188645560362,8955.40107229424,998767.858842706
1908,2111,8914302716.70869,1002207798813.76,4659007644061.9,1134356206.52344,3988230863.67886,30182879562.9007,5242112945564.81,0.000457143729061984,0.0513952717340388,8914.30271670869,1002207.79881376
1909,2111,8860873971.45127,1006815175463.17,4758318845635.87,1124547989.76607,3980495793.28328,29955033614.246,5218515359478.01,0.000454403793407757,0.0516315474596496,8860.87397145127,1006815.17546317
1910,2111,9116996329.73775,1034414513741.15,4955799319726.01,1169876479.5178,4136775209.55855,30661657105.981,5370758919989.24,0.000467538273319885,0.0530468981405716,9116.99632973775,1034414.51374115
1911,2111,8961877544.57788,1023939243412.34,5015311907260.52,1153378594.96328,4081558756.21108,30076778388.1337,5270852358292.11,0.000459583463824507,0.0525097047903765,8961.87754457788,1023939.24341234
1912,2111,8998962224.29405,1040731158125.3,5200917385955.69,1177775166.10208,4130529163.12981,30180487321.5654,5352808126366.23,0.00046148524227149,0.0533708286218101,8998.96222429405,1040731.1581253
1913,2111,9074561765.45075,1061067799749.21,5400207577106.12,1214307161.40013,4227125016.35921,30523575273.7042,5595847218651.14,0.000465362141817987,0.0544137333204724,9074.56176545075,1061067.79974921
1914,2111,8958271971.75886,1053605043114.56,5485085477117.68,1197158805.82174,4162538733.82462,30070677692.5832,5568607073132.41,0.0004593985626543,0.0540310278520288,8958.27197175886,1053605.04311456
1915,2111,8909770151.76225,1054918278391.46,5584940061248.02,1185185564.05805,4124421501.17721,29773260142.6243,5489988067086.37,0.000456911289833962,0.054098373250844,8909.77015176225,1054918.27839146
1916,2111,8868208936.41715,1052636707759.58,5638157625737.57,1167563807.50077,4065749053.99017,29301083333.6208,5381327439223.6,0.00045477994545729,0.0539813696286966,8868.20893641715,1052636.70775958
1917,2111,9050218214.10786,1071292971830.83,5736947967537.15,1171358005.9372,4127767627.51986,29820652522.9531,5430513517815.7,0.000464113754569634,0.0549381011195296,9050.21821410786,1071292.97183083
1918,2111,9309787409.5138,1095540767654.9,5828530110385.63,1198696932.59641,4206269828.30656,30613558023.2938,5569484309261.83,0.000477424995359682,0.0561815778284564,9309.7874095138,1095540.7676549
1919,2111,9171736262.34693,1074284657579.05,5753182656598.93,1152993512.46728,4080197140.94775,29737453355.712,5350957023471.13,0.000470345449351125,0.0550915209014898,9171.73626234693,1074284.65757905
1920,2111,8871126742.61938,1053471094111.74,5673380448514.26,1107587058.64466,3940409776.53537,28797923350.7368,5262348570353.76,0.000454929576544584,0.0540241586723971,8871.12674261938,1053471.09411174
1921,2111,9190059650.42404,1096324265292.68,5810463178895.95,1152951934.59305,4129960698.96885,29742446140.5439,5513984324151.58,0.000471285110278156,0.0562217571944965,9190.05965042404,1096324.26529268
1922,2111,9004626843.67287,1079474151512.89,5741066196298.06,1153416020.2649,4112128152.36008,29026317903.1126,5422497899211.51,0.000461775735572968,0.0553576487955329,9004.62684367287,1079474.15151289
1923,2111,9103935656.91254,1101589272892.71,5825352937406.34,1189813884.43592,4206979539.13356,29385546012.0085,5553613290331.47,0.000466868495226284,0.0564917575842417,9103.93565691254,1101589.27289271
1924,2111,9058101854.24095,1106029448081.01,5854924463780.25,1206768814.08867,4234994686.73314,29139484309.8071,5551898853784.71,0.000464518043807228,0.0567194588759492,9058.10185424095,1106029.44808101
1925,2111,9228646877.12367,1127247272616.76,5943539662670.05,1234482735.5944,4338425781.85091,29784772758.1638,5655767311769.31,0.000473263942416598,0.057807552441885,9228.64687712367,1127247.27261676
1926,2111,8850832338.18297,1077618437358.9,5787817195418.52,1152074948.64984,4042692819.80668,28170721345.7556,5254641509684.42,0.000453888837855537,0.0552624839671233,8850.83233818297,1077618.4373589
1927,2111,8847660602.01284,1087857911952.5,5830797859443.99,1122344476.65659,3975659277.75509,28326204347.8049,5212337935867.82,0.000453726184718607,0.0557875852283336,8847.66060201284,1087857.9119525
1928,2111,8800692283.23426,1090919845402.12,5838076602388.4,1112081061.09516,3956582310.62453,28128654738.1106,5180807472930.7,0.000451317552986373,0.0559446074565191,8800.69228323426,1090919.84540212
1929,2111,8731746740.27006,1094536581745.85,5847374851284.02,1107632397.18661,3936797314.58566,27775304068.1076,5175807156863.98,0.000447781884116413,0.0561300811151719,8731.74674027006,1094536.58174585
1930,2111,8982630945.25359,1123246180634.53,5963128361414.79,1145073894.09133,4090337506.5986,28445470257.355,5380257360342.98,0.000460647740782235,0.0576023682376681,8982.63094525359,1123246.18063453
1931,2111,8838379196.73319,1113488527595.53,5957322988431.57,1131819803.14784,4045863867.5007,27849497411.6906,5372621746344.38,0.000453250215217086,0.0571019757741298,8838.37919673319,1113488.52759553
1932,2111,8869622701.59885,1130953973244.47,6063153484003.85,1156251143.97937,4076812719.6464,27885560225.0306,5431571759604.19,0.000454852446235838,0.0579976396535624,8869.62270159885,1130953.97324447
1933,2111,8982212258.03812,1152546227671.62,6192134524931.19,1193034041.69399,4172594991.19635,27945558316.8829,5497022158214.12,0.00046062626964298,0.059104934752391,8982.21225803812,1152546.22767162
1934,2111,8819761982.30441,1145953397511.88,6224329507428.51,1172962658.27587,4098312063.2106,27572567757.2361,5317124829242.36,0.000452295486272021,0.058766840898045,8819.76198230441,1145953.39751188
1935,2111,8773589576.5849,1147520899292.77,6284519518170.79,1142826855.91139,4042880632.965,27349191883.4554,5265456184816.13,0.000449927670594098,0.0588472256047572,8773.5895765849,1147520.89929277
1936,2111,8675261351.67392,1145485565472.81,6323628141783.51,1106032336.74771,3941814316.78691,27006961593.6784,5158832258998.29,0.000444885197521739,0.0587428495114262,8675.26135167391,1145485.56547281
1937,2111,8813690062.17448,1165093223969.76,6439055510839.07,1102297527.5632,3968381930.45072,27347417796.2975,5179003353225.94,0.000451984105752537,0.0597483704599876,8813.69006217448,1165093.22396976
1938,2111,9055286543.71159,1191128710921.16,6576761304350.84,1116264298.29294,4054165288.80895,28036346932.5401,5282738772522.41,0.000464373668908287,0.0610835236369828,9055.28654371159,1191128.71092116
1939,2111,8766328712.4037,1171430188047.26,6546165075066.08,1065107541.86221,3894799240.61971,27474488581.2776,5057193935939.65,0.000449555318584805,0.0600733429767826,8766.3287124037,1171430.18804726
1940,2111,8483259048.58337,1152361921634.56,6536356450834.52,1011488763.80575,3781409588.97435,26388100278.0005,4859666392293.28,0.000435038925568378,0.0590954831607468,8483.25904858337,1152361.92163456
1941,2111,8768435567.21618,1196764427981.94,6757073203465.44,1042057295.59721,3883684922.84688,27213550701.1557,5076233244033.49,0.000449663362421343,0.0613725347683048,8768.43556721618,1196764.42798194
1942,2111,8545466703.40963,1182861294987.37,6790084031033.86,1031550926.38662,3861955943.16278,26541987688.1646,5073207504235.32,0.000438229061713314,0.0606595535890961,8545.46670340963,1182861.29498737
1943,2111,8571048977.81373,1204767641237.75,6933765892821.13,1060205453.50042,3937623446.40833,26868745102.1168,5186408271030.56,0.000439540973221217,0.06178295596091,8571.04897781373,1204767.64123775
1944,2111,8520977610.63352,1208280363865.84,7005548113708.85,1071041829.9796,3940229519.14946,26548523815.7855,5126797727910.32,0.000436973210801719,0.0619630955828638,8520.97761063352,1208280.36386584
1945,2111,8755344608.60555,1227714321776.03,7114271279201.92,1096846631.84042,3998317338.3226,27099288298.186,5160882323987.29,0.000448992031210541,0.0629597088090272,8755.34460860555,1227714.32177603
1946,2111,8254945110.88604,1177701952074.86,6963149559689.46,1015003103.45935,3773328273.94787,25537727564.5244,4782544542816.95,0.000423330518506977,0.0603949719012747,8254.94511088604,1177701.95207486
1947,2111,8328346708.7463,1182673465428.39,6953350667417.47,989180569.95924,3743287402.02554,25744402439.5731,4648064301682.41,0.000427094703012631,0.0606499213040201,8328.3467087463,1182673.46542839
1948,2111,8290507904.20695,1179006941312.02,6902417816478.21,972490800.618951,3731903741.62328,25657095933.8599,4582533666094.07,0.000425154251497792,0.0604618944262576,8290.50790420694,1179006.94131202
1949,2111,8244210783.45099,1175742954361.81,6846156758181.03,947427726.117214,3705944315.40074,25551165889.6252,4535195702295.07,0.000422780040176974,0.060294510480093,8244.21078345099,1175742.95436181
1950,2111,8395021592.39976,1196055819213.34,6896095088645.77,975441803.863994,3791076861.23796,25993822846.8033,4690194453666.22,0.000430513927815372,0.0613361958570946,8395.02159239976,1196055.81921334
1951,2111,8281131254.32328,1181302393757.33,6848117248547.68,953740949.265805,3731016806.27714,25570328422.8139,4610386329598.49,0.000424673397657604,0.0605796099362732,8281.13125432328,1181302.39375733
1952,2111,8338420507.20108,1191624792167.83,6892964450401.2,955628283.911183,3780401531.81063,25537100121.688,4687082998975.98,0.000427611308061594,0.0611089637009145,8338.42050720108,1191624.79216783
1953,2111,8417099345.5073,1205813383935.71,6956536817616.02,982746533.454403,3847823046.21014,25621214738.7403,4871061827064.06,0.000431646120282426,0.061836583791575,8417.0993455073,1205813.38393571
1954,2111,8309293136.12632,1194883013320.08,6938589632278.39,969621317.543928,3802441258.33348,25310934389.9886,4932675150402.38,0.000426117596724427,0.0612760519651321,8309.29313612632,1194883.01332008
1955,2111,8222371379.62532,1192186676323.61,6939021196895.84,956404641.235996,3761175001.22166,25256123501.2733,4899884718559.74,0.000421660070750016,0.0611377782730058,8222.37137962532,1192186.67632361
1956,2111,8157322672.19731,1185400158616.9,6904125878067.27,937759194.673486,3722493741.4459,25103695413.2581,4818835575317.75,0.000418324239599862,0.0607897517239434,8157.32267219731,1185400.1586169
1957,2111,8306779719.4428,1198257992365.43,6922027029212.41,934524519.916396,3785787086.69561,25555504740.5188,4849826426637.09,0.000425988703561169,0.0614491278136118,8306.7797194428,1198257.99236543
1958,2111,8545405800.27162,1217253411346.16,6954801867448.61,948527418.348849,3799448336.18091,26235270261.2031,4916932249448.42,0.000438225938475468,0.0624232518639055,8545.40580027162,1217253.41134616
1959,2111,8376545470.06137,1192900388034.91,6836443722942.75,902110774.268073,3731610145.68698,25851075478.2897,4675456977164.06,0.000429566434362121,0.0611743788735853,8376.54547006137,1192900.38803491
1960,2111,8131256608.05632,1167963173990.29,6721898297453.1,855348225.384265,3631197108.52334,24946709485.5398,4542172704781.76,0.000416987518361863,0.0598955473841175,8131.25660805632,1167963.17399029
1961,2111,8471262109.2532,1204930562230.8,6832077671501.66,882293315.604484,3767075829.42969,25805866549.3973,4768120328090.17,0.000434423697910421,0.0617913108836306,8471.2621092532,1204930.5622308
1962,2111,8250302043.76054,1187570450401.61,6785442492139.64,865954194.348597,3719662591.77809,25169212360.4891,4719822245687.87,0.000423092412500541,0.0609010487385441,8250.30204376054,1187570.45040161
1963,2111,8382947241.63343,1206389208810.09,6865889348039.5,881944779.489769,3823292231.87418,25301849548.0143,4873642601742.4,0.000429894730340176,0.0618661132723123,8382.94724163343,1206389.20881009
1964,2111,8354643186.89871,1208163940362.36,6892253262196.58,888674600.987552,3839420759.49664,25107176254.2391,5029696808360.15,0.00042844324035378,0.0619571251467879,8354.64318689871,1208163.94036236
1965,2111,8482102164.11355,1214859377303.59,6924773735707.12,899941370.345381,3869211814.23672,25277272119.1653,5147841577440.7,0.000434979598159669,0.0623004808873636,8482.10216411355,1214859.37730359
1966,2111,8026801320.38535,1159480650251.75,6735070494146.07,845395975.875121,3643022796.41473,23655595662.5005,4816116377041.41,0.000411630836942839,0.0594605461667563,8026.80132038535,1159480.65025175
1967,2111,8048352504.90739,1165316280402.25,6720785079937.05,811041952.674494,3605352866.66873,23813157031.3629,4744730453606.07,0.000412736025892687,0.0597598092513974,8048.35250490739,1165316.28040225
1968,2111,7979922480.32423,1152679496091.02,6631033549534.29,782046019.506444,3564670027.51263,23553213977.3032,4678723184297.29,0.000409226793862781,0.0591117690303085,7979.92248032423,1152679.49609102
1969,2111,7961362179.51649,1151220517369.67,6583798770486.77,763697823.987917,3524223670.13725,23434131174.8871,4646641294856.55,0.000408274983564948,0.0590369496087013,7961.36217951649,1151220.51736967
1970,2111,8169215079.82184,1173647641253.16,6649716086867.81,771127289.657483,3653771124.86732,23879537520.9959,4785018598856.75,0.00041893410665753,0.0601870585258029,8169.21507982184,1173647.64125316
1971,2111,8017029995.08859,1154227556982.49,6589894327032.2,725629477.226385,3603596677.79207,23256568655.2545,4665418692502.48,0.000411129743337877,0.0591911567683328,8017.02999508859,1154227.55698249
1972,2111,8057083965.49376,1168633872217.47,6662399259356.83,724669819.605919,3650344425.64366,23281322544.4514,4751575378665.53,0.000413183793102244,0.0599299421649984,8057.08396549376,1168633.87221747
1973,2111,6668535610.22067,935245303624.177,5798356697907.58,578937734.08815,3073462609.83998,19320057700.4009,3641982101429.87,0.000341976185139521,0.0479612976217527,6668.53561022067,935245.303624177
1974,2111,4773168098.45415,693726933923.078,4957793778344.47,437857201.215028,2340494530.90279,15001184268.6738,2209694440302.83,0.000244777851202777,0.0355757402011835,4773.16809845415,693726.933923078
1975,2111,4114331276.36641,611029612541.948,4675529352455.23,403664057.085096,2057333427.19312,12583971917.597,1826985063350.73,0.00021099134750597,0.0313348519252281,4114.33127636641,611029.612541948
1976,2111,3773726322.18239,565647177637.059,4504392235180.27,363370166.888172,1904165364.89254,11384510649.6691,1483001144503.46,0.000193524426778584,0.0290075475711312,3773.72632218239,565647.177637059
1977,2111,3615638339.59902,537763554561.867,4390617494915.08,329210774.09524,1801140408.97821,10706312415.2547,1236426624014.7,0.000185417350748668,0.0275776181826599,3615.63833959902,537763.554561867
1978,2111,3302464243.76276,489499395651.953,4189954884763.95,283505299.590073,1642081623.38261,9910762874.55997,1082475667418.03,0.000169357140705783,0.0251025331103565,3302.46424376276,489499.395651953
1979,2111,2757625757.02481,412390859881.696,3809583877543.22,208685574.088352,1305778336.12479,8649088010.06871,787709281574.539,0.000141416705488452,0.0211482492247024,2757.62575702481,412390.859881696
1980,2111,2405944584.07446,365210315814.85,3485991273792.55,153900447.921122,1133054459.67975,7265257760.51293,548545695050.025,0.00012338177354228,0.0187287341443513,2405.94458407446,365210.31581485
1981,2111,2322338018.33222,344001714153.242,3392330316305.23,152927492.050721,1105974393.04625,6852572073.30531,434747527308.265,0.00011909425735037,0.0176411135463201,2322.33801833222,344001.714153242
1982,2111,2224277091.99638,326184078651.62,3323017776924.22,145840943.31331,1065631663.28521,6388510398.3739,351286994376.746,0.00011406549189725,0.016727388648801,2224.27709199638,326184.07865162
1983,2111,2310826405.34444,326384648440.573,3361970094422.72,145042519.24297,1093829700.37562,6426857382.13096,331136219293.451,0.000118503918222792,0.0167376742790037,2310.82640534443,326384.648440572
1984,2111,2398930366.63189,326744864639.917,3395470879633.37,146164203.323128,1120889584.85053,6560356324.35281,307527079990.108,0.000123022070083687,0.0167561469046111,2398.93036663189,326744.864639917
1985,2111,2534395195.41994,331998570830.29,3453798155383.6,144845220.265295,1176184987.93292,6816871315.13002,294888932161.138,0.00012996898438051,0.0170255677348867,2534.39519541994,331998.57083029
1986,2111,2594373562.9549,328756844906.986,3444520572295.94,159947237.428632,1201992372.02719,6878106522.12473,278400661970.019,0.000133044798100251,0.0168593253798455,2594.3735629549,328756.844906986
