"time","size_class","median","q05","q25","q75","q95"
0,"1g-10g",9.91967411904484,3.06948511800361,5.9594410961901,17.1408484704065,24.3013507556032
0,"10g-100g",1.07999422977928,0.570066731471878,0.882587919867674,1.3788656245045,1.73759792623499
0,"100g-1kg",3.03158834023416,1.17090363722204,2.41837578446202,3.6470897921266,4.67588291278272
0,"1kg-10kg",2.80524100373589,1.30240972327267,2.39738486287977,3.23404583348495,3.68509343000189
0,"10kg-100kg",0.141248836538919,0.0760025234197119,0.118950889175106,0.164759194951437,0.23176155174752
0,">100kg",2.67192996108623,0.987382399060409,1.8746932140327,6.54283350847993,26.6669942613229
365,"1g-10g",10.0994369440844,3.12662128938937,6.09841809284811,17.3115954556328,24.5003845235974
365,"10g-100g",1.10815390994326,0.579432272120658,0.902623897111879,1.39833915046132,1.75264136120056
365,"100g-1kg",3.00485572909321,1.16562460830008,2.39386486921464,3.61078736867115,4.64683345127688
365,"1kg-10kg",2.80541467395894,1.30257609689785,2.39734624064563,3.23380338281362,3.68362128406835
365,"10kg-100kg",0.141030212636032,0.0759856337632489,0.118765747992121,0.164630330296507,0.231486354960919
365,">100kg",2.66613825219121,0.986210888024034,1.87391631366507,6.53504484953321,26.6296150503768
730,"1g-10g",10.4848645605653,3.25597820421391,6.37950907198171,17.6393081018716,24.7649801486468
730,"10g-100g",1.14006205476621,0.598592377637964,0.93375680177158,1.42795167246591,1.77884966834138
730,"100g-1kg",3.0040883572258,1.18576874546082,2.40411929715327,3.60634590163352,4.65126597522595
730,"1kg-10kg",2.80506020988519,1.30261959573952,2.39701871467602,3.23349280003481,3.6821103343967
730,"10kg-100kg",0.14082293739127,0.0758117330994017,0.118571540621933,0.164442147242495,0.231305918995267
730,">100kg",2.66110720646316,0.985381834181672,1.87314174422546,6.52825567804058,26.5923441904191
1095,"1g-10g",10.6348665714704,3.35411989904958,6.55157957430332,17.7701493805005,24.7627691880468
1095,"10g-100g",1.14207725353239,0.607631359830769,0.943280904027271,1.43442035841036,1.78366875151642
1095,"100g-1kg",3.04067005824047,1.22726847191351,2.43447767618088,3.63732948385544,4.68336180357992
1095,"1kg-10kg",2.80599941380417,1.30420213482182,2.39730299873648,3.23268734933555,3.68120364279626
1095,"10kg-100kg",0.140724881414142,0.0760179230965946,0.118624809652401,0.164483887880096,0.231398802203638
1095,">100kg",2.65922142521647,0.984866004462293,1.87250882999781,6.52154483793746,26.5551804665029
1460,"1g-10g",10.3419845738091,3.30842008842125,6.34992548239187,17.4953271632009,24.4341119030533
1460,"10g-100g",1.11073723816286,0.592273385565769,0.918608233449002,1.40711407480732,1.76497050545957
1460,"100g-1kg",3.05158726828353,1.21380095634398,2.44340069950951,3.66216546209452,4.70259835523685
1460,"1kg-10kg",2.80523071765125,1.3050190128448,2.39508828510948,3.23042891169451,3.6791376811645
1460,"10kg-100kg",0.140737082542485,0.0761639772505798,0.118537578567402,0.164547811195656,0.231503109418784
1460,">100kg",2.65738153155248,0.984282067553894,1.87201217616753,6.51393305761327,26.5180401614439
1825,"1g-10g",10.1521453211334,3.20771006795381,6.18206830115067,17.3091321858731,24.3138681308861
1825,"10g-100g",1.10399658959717,0.585616099273622,0.904916330971205,1.39643529079203,1.75212319262091
1825,"100g-1kg",3.05118902632947,1.2142901507939,2.44260335977498,3.65671828049437,4.69997212336374
1825,"1kg-10kg",2.80326605322468,1.30638541596095,2.39412868108929,3.2288032607462,3.67784506423914
1825,"10kg-100kg",0.140650058780069,0.0761761969887205,0.118442812782329,0.164451617397129,0.23148912255376
1825,">100kg",2.65554983430736,0.983913240388067,1.87145201348493,6.50604741265908,26.4766806834318
2190,"1g-10g",9.93118695679078,3.0700133554054,5.98918183426502,17.2161218472225,24.382576653439
2190,"10g-100g",1.09105052857946,0.577902326092373,0.890010433070069,1.38929369533659,1.74713287081518
2190,"100g-1kg",3.03481487543045,1.22131020591698,2.43038557124954,3.64393814686862,4.68261697074699
2190,"1kg-10kg",2.80321282160628,1.31042316171412,2.39336406879253,3.22920500392514,3.67813108535029
2190,"10kg-100kg",0.140715578896816,0.0764212520721119,0.118474767520124,0.164650168636309,0.231723704239205
2190,">100kg",2.65323087824532,0.983247408326275,1.87086516166389,6.49419711671151,26.4150520473803
2555,"1g-10g",9.9356082916099,3.05442559278104,5.97177827868055,17.1875403874296,24.4429339345798
2555,"10g-100g",1.09874306864782,0.575662954926352,0.893460836814578,1.39364709657027,1.75322753252136
2555,"100g-1kg",3.01660326136711,1.20792974331782,2.41069713789534,3.61666778291706,4.66498706126089
2555,"1kg-10kg",2.80115548462937,1.31251159167232,2.39279265688297,3.22768626579129,3.67717062259601
2555,"10kg-100kg",0.140608939485819,0.0763565680084766,0.118257217309716,0.164402725769989,0.231543529926523
2555,">100kg",2.65149992990712,0.982971077184366,1.87046852320296,6.48032161716116,26.3537006632317
2920,"1g-10g",10.085547450246,3.08467712948477,6.07204801035019,17.370773294502,24.5928331403907
2920,"10g-100g",1.11783560954485,0.585702192246333,0.910311154637314,1.41284279201036,1.77046033069854
2920,"100g-1kg",3.0123150589625,1.22394571239075,2.4171966211648,3.60630853386128,4.65812032378118
2920,"1kg-10kg",2.798845841857,1.31445611643797,2.39236306594409,3.22617961210221,3.67623906474089
2920,"10kg-100kg",0.140400570558397,0.0762481761012457,0.118061693825495,0.16417125501935,0.231289600551922
2920,">100kg",2.648279182448,0.982767809452812,1.87011944385944,6.46951788562718,26.2925470555429
3285,"1g-10g",10.1076781759916,3.11362415325462,6.12791497607938,17.3627322322436,24.5091792977593
3285,"10g-100g",1.12083533084137,0.590087718539779,0.917838144220183,1.41425486732622,1.77132998834105
3285,"100g-1kg",3.01260945187188,1.20803385487928,2.41879172710958,3.60563698786902,4.65539253981785
3285,"1kg-10kg",2.79663676971934,1.31532018016113,2.3905756577421,3.22320190342107,3.67436048959902
3285,"10kg-100kg",0.139970022602241,0.0761318218774397,0.117808190878839,0.163702855288048,0.230981887055069
3285,">100kg",2.64670585103902,0.982584693064643,1.86967244446459,6.45678223023247,26.2315473027757
3650,"1g-10g",10.1609604504501,3.14227443971397,6.16873676454852,17.3722081834406,24.4379438442605
3650,"10g-100g",1.12241723750813,0.593107106432904,0.920767372990351,1.4134261401014,1.76887583500173
3650,"100g-1kg",3.0268889116722,1.21508239916848,2.42785268691993,3.61652565206993,4.66350847530922
3650,"1kg-10kg",2.79503061239231,1.31657873524125,2.38910842951267,3.22113075430041,3.67288522590286
3650,"10kg-100kg",0.139793594873573,0.0761706190636297,0.117731055502401,0.163437522069958,0.230857302024246
3650,">100kg",2.64504644383795,0.982293546175811,1.86915873394389,6.44942916433396,26.1706880049908
4015,"1g-10g",10.3072187621589,3.20406356755551,6.28977505056543,17.4652976312148,24.5126334641784
4015,"10g-100g",1.13337647863038,0.603629270914339,0.93150216644738,1.42455085542282,1.77517882797652
4015,"100g-1kg",3.04261101913874,1.22996465267623,2.44077352135745,3.63667418049566,4.67274796516297
4015,"1kg-10kg",2.79456729939267,1.31808532871335,2.38825994834284,3.21946177863918,3.67116078832735
4015,"10kg-100kg",0.139642747970807,0.0759488899196468,0.117768830286831,0.163255978484537,0.230796504190763
4015,">100kg",2.64331596169534,0.982031663996108,1.86866877187214,6.44209916628865,26.1100266898311
4380,"1g-10g",10.4909421380795,3.28098607783095,6.41956843877544,17.6115079923535,24.5854368510211
4380,"10g-100g",1.13890762322771,0.613584540191514,0.941215131899875,1.43380504543229,1.78085061260837
4380,"100g-1kg",3.07058875312322,1.23950537497144,2.45760022821338,3.66059322774516,4.68788315397686
4380,"1kg-10kg",2.79326430541572,1.31976914103084,2.38724032145488,3.21957629969339,3.67006128306289
4380,"10kg-100kg",0.139720667884461,0.0761173791085496,0.117989834338939,0.163041172529342,0.2307443148363
4380,">100kg",2.64017194502963,0.981825213688438,1.8669866019874,6.43479666115929,26.0275403933413
4745,"1g-10g",10.421445387767,3.29091329007044,6.43118940233015,17.5676277630327,24.4993387102682
4745,"10g-100g",1.13190167176896,0.611069905433374,0.935672406576624,1.42583530380745,1.7745916577878
4745,"100g-1kg",3.0935505577051,1.26374120182026,2.48686087096478,3.6930042100019,4.71080637531596
4745,"1kg-10kg",2.79583420113003,1.32386966869716,2.38831779049434,3.22238537614705,3.67352508791078
4745,"10kg-100kg",0.14004800202596,0.0766057821460201,0.118504315552949,0.16320833692824,0.230984012547356
4745,">100kg",2.63868157832425,0.981414537131833,1.86610875635798,6.42756802613821,25.9120240953374
5110,"1g-10g",10.3068662546322,3.23800543570985,6.31884064416725,17.4740240202856,24.394045017786
5110,"10g-100g",1.11941000004038,0.603369636673085,0.924497656475798,1.41666945906615,1.76521339043749
5110,"100g-1kg",3.10908947653827,1.28081182228255,2.50339392589358,3.71337138145552,4.73501229600249
5110,"1kg-10kg",2.80060803531085,1.32978169590753,2.39137191749366,3.22694060065973,3.67816105361804
5110,"10kg-100kg",0.14040447832616,0.0773879309460592,0.119010921591548,0.1636861042156,0.231375561803383
5110,">100kg",2.63711203516955,0.9808976026398,1.86518401913426,6.42037350772132,25.7757149568666
5475,"1g-10g",10.2293269045173,3.19021422044954,6.25596202328325,17.4407674987541,24.4088866538501
5475,"10g-100g",1.12120829310716,0.601141864999571,0.919279565959685,1.41839589783061,1.76600900811851
5475,"100g-1kg",3.11044909209571,1.28431589126923,2.50652482798226,3.71843386766769,4.7327475040785
5475,"1kg-10kg",2.80440887480063,1.33551246476056,2.39524060508165,3.23052252372646,3.68103456808496
5475,"10kg-100kg",0.140869841588523,0.0778774447536672,0.11955052510463,0.163975979469865,0.231690208390746
5475,">100kg",2.6337146452653,0.98064988637529,1.86359275890685,6.41320051913577,25.5870979912243
5840,"1g-10g",10.0362352870748,3.10547841249478,6.11216448599445,17.2990798193163,24.3867046132423
5840,"10g-100g",1.10288554166406,0.590268275122837,0.903805601378227,1.40396957293219,1.75683769544563
5840,"100g-1kg",3.09146957401986,1.27375448512382,2.49119964549217,3.7038946599454,4.7233896498616
5840,"1kg-10kg",2.80982244260201,1.34230966598746,2.39981510472227,3.23552745559304,3.68519528787308
5840,"10kg-100kg",0.141373614103717,0.0784433178942899,0.119935901365442,0.164475062831741,0.232058478478412
5840,">100kg",2.62875715197083,0.980053468945597,1.86074548723681,6.40598911187897,25.4719576134273
6205,"1g-10g",9.87476238037961,3.01799681864256,5.9588837367477,17.1278261812548,24.2862746831076
6205,"10g-100g",1.08300474593343,0.576878858698993,0.883853460580448,1.38289559797624,1.74001812139905
6205,"100g-1kg",3.04332762213711,1.21174172541482,2.44054662425802,3.65786066516675,4.68671209235792
6205,"1kg-10kg",2.81137348409282,1.3441203344272,2.40119020098632,3.2363972958672,3.68548820388746
6205,"10kg-100kg",0.141516507694279,0.0786182611835566,0.120109257365468,0.164669858336843,0.231976230460159
6205,">100kg",2.62378907104581,0.979582956338958,1.85775347208142,6.39853645277802,25.362674939007
6570,"1g-10g",9.74250760585518,2.92640550896377,5.82294713624936,17.0153521766771,24.2496839274093
6570,"10g-100g",1.07245597476263,0.561931314140448,0.869218124497111,1.36778044100653,1.72972618985022
6570,"100g-1kg",2.98294419341205,1.15771041876634,2.37831925315901,3.59823429227535,4.6411433007347
6570,"1kg-10kg",2.81022180848285,1.3425381476796,2.40146472630223,3.23595045625113,3.68432572586929
6570,"10kg-100kg",0.141416586897929,0.0787878923380534,0.11983732018788,0.164787238295737,0.231795645279454
6570,">100kg",2.61917369818638,0.9789780950997,1.85636474645428,6.39042647508761,25.2537526429542
6935,"1g-10g",9.88861823493163,2.94859401847117,5.94086212741763,17.2088222293757,24.469523348498
6935,"10g-100g",1.09464739545664,0.573431214366652,0.88969503302258,1.38747881360754,1.7471669185783
6935,"100g-1kg",2.94358987585423,1.17018370596905,2.3526139874386,3.55425723873716,4.6129758519745
6935,"1kg-10kg",2.80684285069633,1.33941492438109,2.40091602934791,3.23390424754256,3.68149942200338
6935,"10kg-100kg",0.141057797014194,0.0783015046039498,0.119355834431774,0.164415578219443,0.231549218580605
6935,">100kg",2.61577185580487,0.978511797568174,1.85542495063533,6.38237398094518,25.1638181770303
7300,"1g-10g",10.0564281340589,3.0066763273217,6.0631191945891,17.3795752002682,24.7830446291397
7300,"10g-100g",1.10657265074704,0.585132344953265,0.90396005090014,1.40488486636927,1.76703923426634
7300,"100g-1kg",2.92784198463847,1.17839600232556,2.34586592243367,3.53988793100787,4.60383512746311
7300,"1kg-10kg",2.80320318314995,1.33544084978119,2.39744953305352,3.22890647831246,3.67736851188602
7300,"10kg-100kg",0.140635376331135,0.0777009885101593,0.118858193994695,0.163949890861016,0.231318263124604
7300,">100kg",2.61108777784356,0.977925676051359,1.85450000492121,6.37193175028304,25.1331157460606
7665,"1g-10g",10.2662127657362,3.14113595294565,6.24303144137285,17.5199806543847,24.7479677638612
7665,"10g-100g",1.12943041834553,0.597284177020598,0.925275768922342,1.41933959887627,1.77940439706428
7665,"100g-1kg",2.94268685238703,1.20218987646494,2.36761723523768,3.5539781470853,4.6170456910411
7665,"1kg-10kg",2.79657462120324,1.32979990029889,2.39089331823076,3.22226990943941,3.67188529888449
7665,"10kg-100kg",0.139963419217535,0.0772077263909477,0.11809237802125,0.16347037256612,0.230945245716675
7665,">100kg",2.6090850078561,0.977390978593962,1.85348597475262,6.36456418049172,25.1025257972657
8030,"1g-10g",10.5149531284807,3.23853777363443,6.43703062915002,17.7415917533537,24.9124646667331
8030,"10g-100g",1.14978027929442,0.61351325041415,0.947091688753502,1.44078799060638,1.79747571508649
8030,"100g-1kg",2.99313504599818,1.23213174914708,2.40828450968449,3.59724377031095,4.65836386747291
8030,"1kg-10kg",2.79139273422507,1.32632129854575,2.38577848202379,3.21722429426613,3.66798093197649
8030,"10kg-100kg",0.139402973258396,0.0769698957998146,0.117578685663641,0.162927056747509,0.230718129427591
8030,">100kg",2.60648367625871,0.976818179034939,1.85251538974116,6.35628507907367,25.0720197886949
8395,"1g-10g",10.5999948737297,3.31008519700196,6.55847056326646,17.7844370023083,24.9023018724995
8395,"10g-100g",1.14868040931041,0.617628847869367,0.949662746990726,1.44537135340768,1.79550058466991
8395,"100g-1kg",3.05765926705808,1.27190476194879,2.46523102456364,3.65921690707416,4.7133954565702
8395,"1kg-10kg",2.78830636018411,1.32688048762167,2.38304256872057,3.21559646594262,3.66779106002886
8395,"10kg-100kg",0.13931112578682,0.0771138408363231,0.11747816774665,0.162889344298246,0.230760061772527
8395,">100kg",2.59976277669883,0.976187698482419,1.8516628949047,6.34808866955071,25.0416574149275
8760,"1g-10g",10.3472940005692,3.23080333080264,6.34950786623141,17.5220427063189,24.5088029397038
8760,"10g-100g",1.11677181093249,0.601269894314418,0.923549526377596,1.41453064556409,1.77156950883493
8760,"100g-1kg",3.08687353718045,1.26114547694531,2.48511199780654,3.69287518409503,4.74495826835906
8760,"1kg-10kg",2.78583318392583,1.32846292917273,2.38152891553326,3.21483274118969,3.66875268586384
8760,"10kg-100kg",0.139448539447849,0.0773837536412349,0.117579812300092,0.163035629445431,0.230821501601608
8760,">100kg",2.59305498432773,0.975534946249527,1.85078352735861,6.3398540571911,24.9907007680071
9125,"1g-10g",10.0942385506676,3.13927516933794,6.17894247724484,17.3340026092186,24.3241862143921
9125,"10g-100g",1.1096498602445,0.592368977744022,0.906885753650151,1.40263633672386,1.75636211278587
9125,"100g-1kg",3.09524712348461,1.26317323108033,2.49015224114473,3.69753568295915,4.74556203871751
9125,"1kg-10kg",2.78716632583697,1.33125960638863,2.3823938699879,3.21645562807814,3.67142492803217
9125,"10kg-100kg",0.139734533296597,0.0777559880807173,0.117964428721945,0.163216901567665,0.230816473150817
9125,">100kg",2.590365507998,0.975268434199001,1.85005048699347,6.33163373346153,24.9374243299463
9490,"1g-10g",9.89541836791913,3.01400541671346,5.96558062020091,17.2083362297261,24.3583292225193
9490,"10g-100g",1.0938089538574,0.583525938032873,0.89098090176156,1.3942999507577,1.75004136845027
9490,"100g-1kg",3.07868880873381,1.27230598012335,2.47820598220147,3.6818427558421,4.72491611293468
9490,"1kg-10kg",2.79125820884498,1.33594416798977,2.38570422967374,3.22103918381461,3.67604719624151
9490,"10kg-100kg",0.140292620120174,0.0782699954758242,0.118352296755477,0.163683891614496,0.231013896690935
9490,">100kg",2.58847990830396,0.97484595381857,1.84946203663923,6.32337095851953,24.8842158245772
9855,"1g-10g",9.89484611484705,2.97148698410442,5.96515617188544,17.1725697611603,24.3498282382994
9855,"10g-100g",1.10217064294283,0.583149741317505,0.894700630487209,1.40022216352582,1.75655351952817
9855,"100g-1kg",3.05622627087017,1.26020236590169,2.45412143695789,3.65181736210164,4.69705627064269
9855,"1kg-10kg",2.79471495785644,1.33951158762174,2.3889616183417,3.224090244064,3.67904528141646
9855,"10kg-100kg",0.140603907633507,0.0785451595509657,0.118618397582131,0.163732891297128,0.230917384895475
9855,">100kg",2.58655756529173,0.974743082254187,1.8489798521664,6.31432470195131,24.8311490380623
10220,"1g-10g",9.98694556827269,3.00205521965675,6.04548914410731,17.3251468735513,24.5445712783524
10220,"10g-100g",1.12093910236135,0.593565996348988,0.910536948861409,1.41784655380426,1.77336145466765
10220,"100g-1kg",3.04505881637515,1.26493674033153,2.45423953046261,3.64009113668121,4.67698834586279
10220,"1kg-10kg",2.79708702601882,1.3435539688829,2.39207187596074,3.22692664080319,3.6805982362047
10220,"10kg-100kg",0.140851502711361,0.0788004480076862,0.119004901323307,0.16382542088363,0.230771085563362
10220,">100kg",2.58467659685237,0.974650741449096,1.84850335673545,6.30305351014599,24.7781772544658
10585,"1g-10g",10.0640220299442,3.04809361281786,6.1039666785207,17.3362428258585,24.472088760617
10585,"10g-100g",1.12385120865047,0.596177678812083,0.918116611761124,1.41811961270788,1.77257506839436
10585,"100g-1kg",3.04165607385569,1.25857121444215,2.45479121639502,3.63646399883883,4.66948081544028
10585,"1kg-10kg",2.79798451155231,1.34669375675857,2.39432130692812,3.2271889203886,3.68068408659269
10585,"10kg-100kg",0.140771337962427,0.0789483857381459,0.119285311144025,0.163602152072458,0.23056982145885
10585,">100kg",2.57954269752062,0.974510891879302,1.84800847732979,6.29303407551094,24.7252571640241
10950,"1g-10g",10.1200004488772,3.08076862498233,6.14807237553185,17.3494505383853,24.3989861818731
10950,"10g-100g",1.12444567185802,0.599965678021651,0.92178489232662,1.41713646440839,1.77004260409341
10950,"100g-1kg",3.04897757136504,1.2635516145803,2.46211766552831,3.64065256336636,4.6748232980645
10950,"1kg-10kg",2.79919563277136,1.34954977315966,2.39621605147537,3.22766938249612,3.68079335112607
10950,"10kg-100kg",0.140783583283032,0.0791023831569983,0.119493756638527,0.163639529864453,0.230497683814842
10950,">100kg",2.57383836435671,0.974245506097044,1.84757775993882,6.28526589670625,24.6724878013372
