"time","size_class","median","q05","q25","q75","q95"
7300,"10kg-100kg",0,0,0,0,0
7300,">100kg",0,0,0,0,0
7665,"1g-10g",0,0,0,0,0
7665,"10g-100g",0,0,0,0,0
7665,"100g-1kg",0,0,0,0,0
7665,"1kg-10kg",0,0,0,0,0
7665,"10kg-100kg",0,0,0,0,0
7665,">100kg",0,0,0,0,0
8030,"1g-10g",0,0,0,0,0
8030,"10g-100g",0,0,0,0,0
8030,"100g-1kg",0,0,0,0,0
8030,"1kg-10kg",0,0,0,0,0
8030,"10kg-100kg",0,0,0,0,0
8030,">100kg",0,0,0,0,0
8395,"1g-10g",0,0,0,0,0
8395,"10g-100g",0,0,0,0,0
8395,"100g-1kg",0,0,0,0,0
8395,"1kg-10kg",0,0,0,0,0
8395,"10kg-100kg",0,0,0,0,0
8395,">100kg",0,0,0,0,0
8760,"1g-10g",0,0,0,0,0
8760,"10g-100g",0,0,0,0,0
8760,"100g-1kg",0,0,0,0,0
8760,"1kg-10kg",0,0,0,0,0
8760,"10kg-100kg",0,0,0,0,0
8760,">100kg",0,0,0,0,0
9125,"1g-10g",0,0,0,0,0
9125,"10g-100g",0,0,0,0,0
9125,"100g-1kg",0,0,0,0,0
9125,"1kg-10kg",0,0,0,0,0
9125,"10kg-100kg",0,0,0,0,0
9125,">100kg",0,0,0,0,0
9490,"1g-10g",0,0,0,0,0
9490,"10g-100g",0,0,0,0,0
9490,"100g-1kg",0,0,0,0,0
9490,"1kg-10kg",0,0,0,0,0
9490,"10kg-100kg",0,0,0,0,0
9490,">100kg",0,0,0,0,0
9855,"1g-10g",0,0,0,0,0
9855,"10g-100g",0,0,0,0,0
9855,"100g-1kg",0,0,0,0,0
9855,"1kg-10kg",0,0,0,0,0
9855,"10kg-100kg",0,0,0,0,0
9855,">100kg",0,0,0,0,0
10220,"1g-10g",0,0,0,0,0
10220,"10g-100g",0,0,0,0,0
10220,"100g-1kg",0,0,0,0,0
10220,"1kg-10kg",0,0,0,0,0
10220,"10kg-100kg",0,0,0,0,0
10220,">100kg",0,0,0,0,0
10585,"1g-10g",0,0,0,0,0
10585,"10g-100g",0,0,0,0,0
10585,"100g-1kg",0,0,0,0,0
10585,"1kg-10kg",0,0,0,0,0
10585,"10kg-100kg",0,0,0,0,0
10585,">100kg",0,0,0,0,0
10950,"1g-10g",0,0,0,0,0
10950,"10g-100g",0,0,0,0,0
10950,"100g-1kg",0,0,0,0,0
10950,"1kg-10kg",0,0,0,0,0
10950,"10kg-100kg",0,0,0,0,0
10950,">100kg",0,0,0,0,0
11315,"1g-10g",0,0,0,0,0
11315,"10g-100g",0,0,0,0,0
11315,"100g-1kg",0,0,0,0,0
11315,"1kg-10kg",0,0,0,0,0
11315,"10kg-100kg",0,0,0,0,0
11315,">100kg",0,0,0,0,0
11680,"1g-10g",0,0,0,0,0
11680,"10g-100g",0,0,0,0,0
11680,"100g-1kg",0,0,0,0,0
11680,"1kg-10kg",0,0,0,0,0
11680,"10kg-100kg",0,0,0,0,0
11680,">100kg",0,0,0,0,0
12045,"1g-10g",0,0,0,0,0
12045,"10g-100g",0,0,0,0,0
12045,"100g-1kg",0,0,0,0,0
12045,"1kg-10kg",0,0,0,0,0
12045,"10kg-100kg",0,0,0,0,0
12045,">100kg",0,0,0,0,0
12410,"1g-10g",0,0,0,0,0
12410,"10g-100g",0,0,0,0,0
12410,"100g-1kg",0,0,0,0,0
12410,"1kg-10kg",0,0,0,0,0
12410,"10kg-100kg",0,0,0,0,0
12410,">100kg",0,0,0,0,0
12775,"1g-10g",0,0,0,0,0
12775,"10g-100g",0,0,0,0,0
12775,"100g-1kg",0,0,0,0,0
12775,"1kg-10kg",0,0,0,0,0
12775,"10kg-100kg",0,0,0,0,0
12775,">100kg",0,0,0,0,0
13140,"1g-10g",0,0,0,0,0
13140,"10g-100g",0,0,0,0,0
13140,"100g-1kg",0,0,0,0,0
13140,"1kg-10kg",0,0,0,0,0
13140,"10kg-100kg",0,0,0,0,0
13140,">100kg",0,0,0,0,0
13505,"1g-10g",0,0,0,0,0
13505,"10g-100g",0,0,0,0,0
13505,"100g-1kg",0,0,0,0,0
13505,"1kg-10kg",0,0,0,0,0
13505,"10kg-100kg",0,0,0,0,0
13505,">100kg",0,0,0,0,0
13870,"1g-10g",0,0,0,0,0
13870,"10g-100g",0,0,0,0,0
13870,"100g-1kg",0,0,0,0,0
13870,"1kg-10kg",0,0,0,0,0
13870,"10kg-100kg",0,0,0,0,0
13870,">100kg",0,0,0,0,0
14235,"1g-10g",0,0,0,0,0
14235,"10g-100g",0,0,0,0,0
14235,"100g-1kg",0,0,0,0,0
14235,"1kg-10kg",0,0,0,0,0
14235,"10kg-100kg",0,0,0,0,0
14235,">100kg",0,0,0,0,0
14600,"1g-10g",0,0,0,0,0
14600,"10g-100g",0,0,0,0,0
14600,"100g-1kg",0,0,0,0,0
14600,"1kg-10kg",0,0,0,0,0
14600,"10kg-100kg",0,0,0,0,0
14600,">100kg",0,0,0,0,0
14965,"1g-10g",0,0,0,0,0
14965,"10g-100g",0,0,0,0,0
14965,"100g-1kg",0,0,0,0,0
14965,"1kg-10kg",0,0,0,0,0
14965,"10kg-100kg",0,0,0,0,0
14965,">100kg",0,0,0,0,0
15330,"1g-10g",0,0,0,0,0
15330,"10g-100g",0,0,0,0,0
15330,"100g-1kg",0,0,0,0,0
15330,"1kg-10kg",0,0,0,0,0
15330,"10kg-100kg",0,0,0,0,0
15330,">100kg",0,0,0,0,0
15695,"1g-10g",0,0,0,0,0
15695,"10g-100g",0,0,0,0,0
15695,"100g-1kg",0,0,0,0,0
15695,"1kg-10kg",0,0,0,0,0
15695,"10kg-100kg",0,0,0,0,0
15695,">100kg",0,0,0,0,0
16060,"1g-10g",0,0,0,0,0
16060,"10g-100g",0,0,0,0,0
16060,"100g-1kg",0,0,0,0,0
16060,"1kg-10kg",0,0,0,0,0
16060,"10kg-100kg",0,0,0,0,0
16060,">100kg",0,0,0,0,0
16425,"1g-10g",0,0,0,0,0
16425,"10g-100g",0,0,0,0,0
16425,"100g-1kg",0,0,0,0,0
16425,"1kg-10kg",0,0,0,0,0
16425,"10kg-100kg",0,0,0,0,0
16425,">100kg",0,0,0,0,0
16790,"1g-10g",0,0,0,0,0
16790,"10g-100g",0,0,0,0,0
16790,"100g-1kg",0,0,0,0,0
16790,"1kg-10kg",0,0,0,0,0
16790,"10kg-100kg",0,0,0,0,0
16790,">100kg",0,0,0,0,0
17155,"1g-10g",0,0,0,0,0
17155,"10g-100g",0,0,0,0,0
17155,"100g-1kg",0,0,0,0,0
17155,"1kg-10kg",0,0,0,0,0
17155,"10kg-100kg",0,0,0,0,0
17155,">100kg",0,0,0,0,0
17520,"1g-10g",0,0,0,0,0
17520,"10g-100g",0,0,0,0,0
17520,"100g-1kg",0,0,0,0,0
17520,"1kg-10kg",0,0,0,0,0
17520,"10kg-100kg",0,0,0,0,0
17520,">100kg",0,0,0,0,0
17885,"1g-10g",0,0,0,0,0
17885,"10g-100g",0,0,0,0,0
17885,"100g-1kg",0,0,0,0,0
17885,"1kg-10kg",0,0,0,0,0
17885,"10kg-100kg",0,0,0,0,0
17885,">100kg",0,0,0,0,0
18250,"1g-10g",0,0,0,0,0
18250,"10g-100g",0,0,0,0,0
18250,"100g-1kg",0,0,0,0,0
18250,"1kg-10kg",0,0,0,0,0
18250,"10kg-100kg",0,0,0,0,0
18250,">100kg",0,0,0,0,0
18615,"1g-10g",0,0,0,0,0
18615,"10g-100g",0,0,0,0,0
18615,"100g-1kg",0,0,0,0,0
18615,"1kg-10kg",0,0,0,0,0
18615,"10kg-100kg",0,0,0,0,0
18615,">100kg",0,0,0,0,0
18980,"1g-10g",0,0,0,0,0
18980,"10g-100g",0,0,0,0,0
18980,"100g-1kg",0,0,0,0,0
18980,"1kg-10kg",0,0,0,0,0
18980,"10kg-100kg",0,0,0,0,0
18980,">100kg",0,0,0,0,0
19345,"1g-10g",0,0,0,0,0
19345,"10g-100g",0,0,0,0,0
19345,"100g-1kg",0,0,0,0,0
19345,"1kg-10kg",0,0,0,0,0
19345,"10kg-100kg",0,0,0,0,0
19345,">100kg",0,0,0,0,0
19710,"1g-10g",0,0,0,0,0
19710,"10g-100g",0,0,0,0,0
19710,"100g-1kg",0,0,0,0,0
19710,"1kg-10kg",0,0,0,0,0
19710,"10kg-100kg",0,0,0,0,0
19710,">100kg",0,0,0,0,0
20075,"1g-10g",0,0,0,0,0
20075,"10g-100g",0,0,0,0,0
20075,"100g-1kg",0,0,0,0,0
20075,"1kg-10kg",0,0,0,0,0
20075,"10kg-100kg",0,0,0,0,0
20075,">100kg",0,0,0,0,0
20440,"1g-10g",0,0,0,0,0
20440,"10g-100g",0,0,0,0,0
20440,"100g-1kg",0,0,0,0,0
20440,"1kg-10kg",0,0,0,0,0
20440,"10kg-100kg",0,0,0,0,0
20440,">100kg",0,0,0,0,0
20805,"1g-10g",0,0,0,0,0
20805,"10g-100g",0,0,0,0,0
20805,"100g-1kg",0,0,0,0,0
20805,"1kg-10kg",0,0,0,0,0
20805,"10kg-100kg",0,0,0,0,0
20805,">100kg",0,0,0,0,0
21170,"1g-10g",0,0,0,0,0
21170,"10g-100g",0,0,0,0,0
21170,"100g-1kg",0,0,0,0,0
21170,"1kg-10kg",0,0,0,0,0
21170,"10kg-100kg",0,0,0,0,0
21170,">100kg",0,0,0,0,0
21535,"1g-10g",0,0,0,0,0
21535,"10g-100g",0,0,0,0,0
21535,"100g-1kg",0,0,0,0,0
21535,"1kg-10kg",0,0,0,0,0
21535,"10kg-100kg",0,0,0,0,0
21535,">100kg",0,0,0,0,0
21900,"1g-10g",0,0,0,0,0
21900,"10g-100g",0,0,0,0,0
21900,"100g-1kg",0,0,0,0,0
21900,"1kg-10kg",0,0,0,0,0
21900,"10kg-100kg",0,0,0,0,0
21900,">100kg",0,0,0,0,0
22265,"1g-10g",0,0,0,0,0
22265,"10g-100g",0,0,0,0,0
22265,"100g-1kg",0,0,0,0,0
22265,"1kg-10kg",0,0,0,0,0
22265,"10kg-100kg",0,0,0,0,0
22265,">100kg",0,0,0,0,0
22630,"1g-10g",0,0,0,0,0
22630,"10g-100g",0,0,0,0,0
22630,"100g-1kg",0,0,0,0,0
22630,"1kg-10kg",0,0,0,0,0
22630,"10kg-100kg",0,0,0,0,0
22630,">100kg",0,0,0,0,0
22995,"1g-10g",0,0,0,0,0
22995,"10g-100g",0,0,0,0,0
22995,"100g-1kg",0,0,0,0,0
22995,"1kg-10kg",0,0,0,0,0
22995,"10kg-100kg",0,0,0,0,0
22995,">100kg",0,0,0,0,0
23360,"1g-10g",0,0,0,0,0
23360,"10g-100g",0,0,0,0,0
23360,"100g-1kg",0,0,0,0,0
23360,"1kg-10kg",0,0,0,0,0
23360,"10kg-100kg",0,0,0,0,0
23360,">100kg",0,0,0,0,0
23725,"1g-10g",0,0,0,0,0
23725,"10g-100g",0,0,0,0,0
23725,"100g-1kg",0,0,0,0,0
23725,"1kg-10kg",0,0,0,0,0
23725,"10kg-100kg",0,0,0,0,0
23725,">100kg",0,0,0,0,0
24090,"1g-10g",0,0,0,0,0
24090,"10g-100g",0,0,0,0,0
24090,"100g-1kg",0,0,0,0,0
24090,"1kg-10kg",0,0,0,0,0
24090,"10kg-100kg",0,0,0,0,0
24090,">100kg",0,0,0,0,0
24455,"1g-10g",0,0,0,0,0
24455,"10g-100g",0,0,0,0,0
24455,"100g-1kg",0,0,0,0,0
24455,"1kg-10kg",0,0,0,0,0
24455,"10kg-100kg",0,0,0,0,0
24455,">100kg",0,0,0,0,0
24820,"1g-10g",0,0,0,0,0
24820,"10g-100g",0,0,0,0,0
24820,"100g-1kg",0,0,0,0,0
24820,"1kg-10kg",0,0,0,0,0
24820,"10kg-100kg",0,0,0,0,0
24820,">100kg",0,0,0,0,0
25185,"1g-10g",0,0,0,0,0
25185,"10g-100g",0,0,0,0,0
25185,"100g-1kg",0,0,0,0,0
25185,"1kg-10kg",0,0,0,0,0
25185,"10kg-100kg",0,0,0,0,0
25185,">100kg",0,0,0,0,0
25550,"1g-10g",0,0,0,0,0
25550,"10g-100g",0,0,0,0,0
25550,"100g-1kg",0,0,0,0,0
25550,"1kg-10kg",0,0,0,0,0
25550,"10kg-100kg",0,0,0,0,0
25550,">100kg",0,0,0,0,0
25915,"1g-10g",0,0,0,0,0
25915,"10g-100g",0,0,0,0,0
25915,"100g-1kg",0,0,0,0,0
25915,"1kg-10kg",0,0,0,0,0
25915,"10kg-100kg",0,0,0,0,0
25915,">100kg",0,0,0,0,0
26280,"1g-10g",0,0,0,0,0
26280,"10g-100g",0,0,0,0,0
26280,"100g-1kg",0,0,0,0,0
26280,"1kg-10kg",0,0,0,0,0
26280,"10kg-100kg",0,0,0,0,0
26280,">100kg",0,0,0,0,0
26645,"1g-10g",0,0,0,0,0
26645,"10g-100g",0,0,0,0,0
26645,"100g-1kg",0,0,0,0,0
26645,"1kg-10kg",0,0,0,0,0
26645,"10kg-100kg",0,0,0,0,0
26645,">100kg",0,0,0,0,0
27010,"1g-10g",0,0,0,0,0
27010,"10g-100g",0,0,0,0,0
27010,"100g-1kg",0,0,0,0,0
27010,"1kg-10kg",0,0,0,0,0
27010,"10kg-100kg",0,0,0,0,0
27010,">100kg",0,0,0,0,0
27375,"1g-10g",0,0,0,0,0
27375,"10g-100g",0,0,0,0,0
27375,"100g-1kg",0,0,0,0,0
27375,"1kg-10kg",0,0,0,0,0
27375,"10kg-100kg",0,0,0,0,0
27375,">100kg",0,0,0,0,0
27740,"1g-10g",0,0,0,0,0
27740,"10g-100g",0,0,0,0,0
27740,"100g-1kg",0,0,0,0,0
27740,"1kg-10kg",0,0,0,0,0
27740,"10kg-100kg",0,0,0,0,0
27740,">100kg",0,0,0,0,0
28105,"1g-10g",0,0,0,0,0
28105,"10g-100g",0,0,0,0,0
28105,"100g-1kg",0,0,0,0,0
28105,"1kg-10kg",0,0,0,0,0
28105,"10kg-100kg",0,0,0,0,0
28105,">100kg",0,0,0,0,0
28470,"1g-10g",0,0,0,0,0
28470,"10g-100g",0,0,0,0,0
28470,"100g-1kg",0,0,0,0,0
28470,"1kg-10kg",0,0,0,0,0
28470,"10kg-100kg",0,0,0,0,0
28470,">100kg",0,0,0,0,0
28835,"1g-10g",0,0,0,0,0
28835,"10g-100g",0,0,0,0,0
28835,"100g-1kg",0,0,0,0,0
28835,"1kg-10kg",0,0,0,0,0
28835,"10kg-100kg",0,0,0,0,0
28835,">100kg",0,0,0,0,0
29200,"1g-10g",0,0,0,0,0
29200,"10g-100g",0,0,0,0,0
29200,"100g-1kg",0,0,0,0,0
29200,"1kg-10kg",0,0,0,0,0
29200,"10kg-100kg",0,0,0,0,0
29200,">100kg",0,0,0,0,0
29565,"1g-10g",0,0,0,0,0
29565,"10g-100g",0,0,0,0,0
29565,"100g-1kg",0,0,0,0,0
29565,"1kg-10kg",0,0,0,0,0
29565,"10kg-100kg",0,0,0,0,0
29565,">100kg",0,0,0,0,0
29930,"1g-10g",0,0,0,0,0
29930,"10g-100g",0,0,0,0,0
29930,"100g-1kg",0,0,0,0,0
29930,"1kg-10kg",0,0,0,0,0
29930,"10kg-100kg",0,0,0,0,0
29930,">100kg",0,0,0,0,0
30295,"1g-10g",0,0,0,0,0
30295,"10g-100g",0,0,0,0,0
30295,"100g-1kg",0,0,0,0,0
30295,"1kg-10kg",0,0,0,0,0
30295,"10kg-100kg",0,0,0,0,0
30295,">100kg",0,0,0,0,0
30660,"1g-10g",0,0,0,0,0
30660,"10g-100g",0,0,0,0,0
30660,"100g-1kg",0,0,0,0,0
30660,"1kg-10kg",0,0,0,0,0
30660,"10kg-100kg",0,0,0,0,0
30660,">100kg",0,0,0,0,0
31025,"1g-10g",0,0,0,0,0
31025,"10g-100g",0,0,0,0,0
31025,"100g-1kg",0,0,0,0,0
31025,"1kg-10kg",0,0,0,0,0
31025,"10kg-100kg",0,0,0,0,0
31025,">100kg",0,0,0,0,0
31390,"1g-10g",0,0,0,0,0
31390,"10g-100g",0,0,0,0,0
31390,"100g-1kg",0,0,0,0,0
31390,"1kg-10kg",0,0,0,0,0
31390,"10kg-100kg",0,0,0,0,0
31390,">100kg",0,0,0,0,0
31755,"1g-10g",0,0,0,0,0
31755,"10g-100g",0,0,0,0,0
31755,"100g-1kg",0,0,0,0,0
31755,"1kg-10kg",0,0,0,0,0
31755,"10kg-100kg",0,0,0,0,0
31755,">100kg",0,0,0,0,0
32120,"1g-10g",0,0,0,0,0
32120,"10g-100g",0,0,0,0,0
32120,"100g-1kg",0,0,0,0,0
32120,"1kg-10kg",0,0,0,0,0
32120,"10kg-100kg",0,0,0,0,0
32120,">100kg",0,0,0,0,0
32485,"1g-10g",0,0,0,0,0
32485,"10g-100g",0,0,0,0,0
32485,"100g-1kg",0,0,0,0,0
32485,"1kg-10kg",0,0,0,0,0
32485,"10kg-100kg",0,0,0,0,0
32485,">100kg",0.00958805359759057,0.000120680509781857,0.00223075049228363,0.0407869804036603,0.274839891616175
32850,"1g-10g",0,0,0,0,0
32850,"10g-100g",0,0,0,0,0
32850,"100g-1kg",0,0,0,0,0
32850,"1kg-10kg",0,0,0,0,0
32850,"10kg-100kg",0,0,0,0,0
32850,">100kg",0.0442695227962982,0.000566266319943703,0.0104235754538461,0.180974811326995,1.20384541209648
33215,"1g-10g",0,0,0,0,0
33215,"10g-100g",0,0,0,0,0
33215,"100g-1kg",0,0,0,0,0
33215,"1kg-10kg",0,0,0,0,0
33215,"10kg-100kg",0,0,0,0,0
33215,">100kg",0.0306073146514482,0.000648946887228701,0.00840690350609933,0.101744784233347,0.604792633055745
33580,"1g-10g",0,0,0,0,0
33580,"10g-100g",0,0,0,0,0
33580,"100g-1kg",0,0,0,0,0
33580,"1kg-10kg",0,0,0,0,0
33580,"10kg-100kg",0,0,0,0,0
33580,">100kg",0.0632611611707914,0.00272684132244241,0.0202344229024871,0.173572103259552,1.06946871517275
33945,"1g-10g",0,0,0,0,0
33945,"10g-100g",0,0,0,0,0
33945,"100g-1kg",0,0,0,0,0
33945,"1kg-10kg",0,0,0,0,0
33945,"10kg-100kg",0,0,0,0,0
33945,">100kg",0.0391977131296442,0.00299142454623388,0.0147427440856538,0.111965061151588,0.597719602139713
34310,"1g-10g",0,0,0,0,0
34310,"10g-100g",0,0,0,0,0
34310,"100g-1kg",0,0,0,0,0
34310,"1kg-10kg",0,0,0,0,0
34310,"10kg-100kg",0,0,0,0,0
34310,">100kg",0.0261063810534618,0.00190533482920433,0.0101473114323118,0.0718183671695983,0.376377068355282
34675,"1g-10g",0,0,0,0,0
34675,"10g-100g",0,0,0,0,0
34675,"100g-1kg",0,0,0,0,0
34675,"1kg-10kg",0,0,0,0,0
34675,"10kg-100kg",0,0,0,0,0
34675,">100kg",0.0210867958651851,0.00166049648722208,0.0082021670698028,0.0582510032048376,0.299797027380425
35040,"1g-10g",0,0,0,0,0
35040,"10g-100g",0,0,0,0,0
35040,"100g-1kg",0,0,0,0,0
35040,"1kg-10kg",0,0,0,0,0
35040,"10kg-100kg",0,0,0,0,0
35040,">100kg",0.0200290255139813,0.00148700850168287,0.00736262094864311,0.0552299779650668,0.276587724826834
35405,"1g-10g",0,0,0,0,0
35405,"10g-100g",0,0,0,0,0
35405,"100g-1kg",0,0,0,0,0
35405,"1kg-10kg",0,0,0,0,0
35405,"10kg-100kg",0,0,0,0,0
35405,">100kg",0.00894754704738701,0.00072735093978401,0.00340050485067715,0.0254584971407943,0.132578695807223
35770,"1g-10g",0,0,0,0,0
35770,"10g-100g",0,0,0,0,0
35770,"100g-1kg",0,0,0,0,0
35770,"1kg-10kg",0,0,0,0,0
35770,"10kg-100kg",0,0,0,0,0
35770,">100kg",0.020743415961171,0.00258409490533162,0.00920766280739903,0.0700910876396669,0.404815674557843
36135,"1g-10g",0,0,0,0,0
36135,"10g-100g",0,0,0,0,0
36135,"100g-1kg",0,0,0,0,0
36135,"1kg-10kg",0,0,0,0,0
36135,"10kg-100kg",0,0,0,0,0
36135,">100kg",0.00975727877835953,0.00131851251605323,0.00431851888409073,0.0336894383253041,0.204137286031656
36500,"1g-10g",0,0,0,0,0
36500,"10g-100g",0,0,0,0,0
36500,"100g-1kg",0,0,0,0,0
36500,"1kg-10kg",0,0,0,0,0
36500,"10kg-100kg",0,0,0,0,0
36500,">100kg",0,0,0,0,0
36865,"1g-10g",0,0,0,0,0
36865,"10g-100g",0,0,0,0,0
36865,"100g-1kg",0,0,0,0,0
36865,"1kg-10kg",0,0,0,0,0
36865,"10kg-100kg",0,0,0,0,0
36865,">100kg",0,0,0,0,0
37230,"1g-10g",0,0,0,0,0
37230,"10g-100g",0,0,0,0,0
37230,"100g-1kg",0,0,0,0,0
37230,"1kg-10kg",0,0,0,0,0
37230,"10kg-100kg",0,0,0,0,0
37230,">100kg",0,0,0,0,0
37595,"1g-10g",0,0,0,0,0
37595,"10g-100g",0,0,0,0,0
37595,"100g-1kg",0,0,0,0,0
37595,"1kg-10kg",0,0,0,0,0
37595,"10kg-100kg",0,0,0,0,0
37595,">100kg",0,0,0,0,0
37960,"1g-10g",0,0,0,0,0
37960,"10g-100g",0,0,0,0,0
37960,"100g-1kg",0,0,0,0,0
37960,"1kg-10kg",0,0,0,0,0
37960,"10kg-100kg",0,0,0,0,0
37960,">100kg",0,0,0,0,0
38325,"1g-10g",0,0,0,0,0
38325,"10g-100g",0,0,0,0,0
38325,"100g-1kg",0,0,0,0,0
38325,"1kg-10kg",0,0,0,0,0
38325,"10kg-100kg",0,0,0,0,0
38325,">100kg",0.000817976527814751,6.20875621088195e-05,0.000314005783573428,0.00237498772743269,0.0121012589760533
38690,"1g-10g",0,0,0,0,0
38690,"10g-100g",0,0,0,0,0
38690,"100g-1kg",0,0,0,0,0
38690,"1kg-10kg",0,0,0,0,0
38690,"10kg-100kg",0,0,0,0,0
38690,">100kg",0.0132665856621471,0.00148787553890985,0.00544183783356532,0.0435137705120278,0.248345136344714
39055,"1g-10g",0,0,0,0,0
39055,"10g-100g",0,0,0,0,0
39055,"100g-1kg",0,0,0,0,0
39055,"1kg-10kg",0,0,0,0,0
39055,"10kg-100kg",0,0,0,0,0
39055,">100kg",0.0204943457819475,0.00196373946291225,0.00835402205115353,0.0665923742957711,0.34797608816543
39420,"1g-10g",0,0,0,0,0
39420,"10g-100g",0,0,0,0,0
39420,"100g-1kg",0,0,0,0,0
39420,"1kg-10kg",0,0,0,0,0
39420,"10kg-100kg",0,0,0,0,0
39420,">100kg",0.00124993279120613,0.000168015790647423,0.000589141738104927,0.00503717399952694,0.0310875103905317
39785,"1g-10g",0,0,0,0,0
