"w","dw","n","n_density","biomass","biomass_density","period","scenario"
0.000182258508549024,7.91881752265693e-05,4200941.42216886,53050110198.2631,765.657318106314,9668833.96309681,"pre_whaling","unfished"
0.000261446683775594,0.00011359407015919,1711727.64087839,15068811589.1929,447.525515234676,3939690.81843372,"pre_whaling","unfished"
0.000375040753934783,0.000162948732413795,639533.097648767,3924750368.87508,239.850975108441,1471941.33734873,"pre_whaling","unfished"
0.000537989486348578,0.000233747143297641,217772.492911969,931658414.471697,117.15931160256,501222.431853959,"pre_whaling","unfished"
0.000771736629646219,0.000335306241358541,67374.2362227779,200933439.084825,51.9951659875548,155067.695062547,"pre_whaling","unfished"
0.00110704287100476,0.000480991014084091,19126.9151791984,39765639.3136991,21.1743150934443,44022.2675131772,"pre_whaling","unfished"
0.00158803388508885,0.000689973305275457,5333.02017298436,7729313.77519782,8.46901674456157,12274.4121834982,"pre_whaling","unfished"
0.00227800719036431,0.000989754793858809,1765.24157295489,1783514.04197058,4.02123299592123,4062.8578117247,"pre_whaling","unfished"
0.00326776198422312,0.00141978616343049,812.674576488545,572392.235831458,2.65562708659389,1870.44158831451,"pre_whaling","unfished"
0.0046875481476536,0.00203665873848369,483.409423731549,237354.159829178,2.26600494877112,1112.60905224514,"pre_whaling","unfished"
0.00672420688613729,0.00292155179694075,307.654797378388,105305.268830264,2.06873450708493,708.094413815002,"pre_whaling","unfished"
0.00964575868307804,0.00419091561140109,203.951323683966,48665.0991323067,1.96726525134987,469.4118025183,"pre_whaling","unfished"
0.0138366742944791,0.00601179608736596,140.312789618477,23339.5789842823,1.94146236930064,322.942152575785,"pre_whaling","unfished"
0.0198484703818451,0.00862381769218825,90.7777740859948,10526.4022647678,1.80179996027569,208.93298357963,"pre_whaling","unfished"
0.0284722880740333,0.0123707175871103,58.6811920526954,4743.55603379373,1.67078780465202,135.059893889494,"pre_whaling","unfished"
0.0408430056611436,0.0177455807952277,38.0761856940156,2145.67142847505,1.55514586785543,87.6356703001606,"pre_whaling","unfished"
0.0585885864563713,0.0254557292689366,24.7206197688198,971.122041236748,1.44834616858058,56.896667672687,"pre_whaling","unfished"
0.0840443157253079,0.0365158041368622,15.9751068914078,437.48473487076,1.34261692732702,36.7681051824808,"pre_whaling","unfished"
0.12056011986217,0.0523812905799883,10.2018139506952,194.760645217716,1.22993191270737,23.4803667318814,"pre_whaling","unfished"
0.172941410442158,0.0751400569611266,6.37669875006734,84.8641724262505,1.10279527580139,14.6765296754023,"pre_whaling","unfished"
0.248081467403285,0.10778711439917,3.85326399155415,35.7488370760562,0.955923385316993,8.86862395978897,"pre_whaling","unfished"
0.355868581802455,0.154618754634566,2.21089324681899,14.2989978935242,0.786787444262098,5.08856410156474,"pre_whaling","unfished"
0.510487336437021,0.221797933992453,1.21153695731636,5.46234554807706,0.618474274335443,2.78845822953648,"pre_whaling","unfished"
0.732285270429473,0.318165306916286,0.62876753108469,1.97622907783006,0.460437201537625,1.44716344468938,"pre_whaling","unfished"
1.05045057734576,0.456402639569127,0.230338915539683,0.504683574479624,0.241959646813856,0.530145152189044,"pre_whaling","unfished"
1.50685321691489,0.654701706558075,0.0369216746798577,0.0563946516558874,0.0556355442652285,0.0849784622644685,"pre_whaling","unfished"
2.16155492347296,0.939158294471553,0.0255912354230881,0.0272491182516658,0.0553168609265319,0.0589004657171853,"pre_whaling","unfished"
3.10071321794452,1.34720635862047,0.0167964260858479,0.0124675970970381,0.0520809003786165,0.0386584431147926,"pre_whaling","unfished"
4.44791957656499,1.93254426159191,0.00817356636177429,0.00422943294196089,0.036355365830889,0.0188121775803167,"pre_whaling","unfished"
6.38046383815689,2.77220137740155,0.000170373212092883,6.14577330066034e-05,0.00108706011874927,0.000392128843023735,"pre_whaling","unfished"
9.15266521555844,3.97667501314384,0.000134419357988585,3.38019469894567e-05,0.00123029538215982,0.00030937790442855,"pre_whaling","unfished"
13.1293402287023,5.70447164808255,0.000110542291236626,1.93781822500218e-05,0.00145134735130596,0.000254422747774336,"pre_whaling","unfished"
18.8338118767848,8.18296609006824,9.35480503397223e-05,1.14320466821025e-05,0.00176186638153833,0.000215309016577342,"pre_whaling","unfished"
27.0167779668531,11.7383235752805,6.95288867596179e-05,5.92323821316677e-06,0.00187844649586707,0.000160026811649906,"pre_whaling","unfished"
38.7551015421336,16.838422503696,7.06055501360227e-06,4.19312142337116e-07,0.000273632526495976,1.62504846541245e-05,"pre_whaling","unfished"
55.5935240458296,24.1544263620455,5.46453047987099e-06,2.26233088625841e-07,0.000303792506631877,1.2577094652483e-05,"pre_whaling","unfished"
79.747950407875,34.6491075842416,4.75440283240206e-06,1.37215736966465e-07,0.00037915388129746,1.09426737867817e-05,"pre_whaling","unfished"
114.397057992117,49.7035466042292,3.69363067804692e-06,7.43132216994076e-08,0.000422540482877995,8.50121393232815e-06,"pre_whaling","unfished"
164.100604596346,71.2988794598087,2.80925944350661e-06,3.94011724278247e-08,0.000461001173147428,6.4657562172109e-06,"pre_whaling","unfished"
235.399484056154,102.277011592404,2.16932258800236e-06,2.1210265671895e-08,0.000510657417967118,4.99288559585804e-06,"pre_whaling","unfished"
337.676495648558,146.71460729154,4.96950467346058e-07,3.38719147684154e-09,0.00016780849232433,1.14377494799052e-06,"pre_whaling","unfished"
