"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","diff_median","diff_mean","diff_sd","diff_q05","diff_q25","diff_q75","diff_q95","z_median","value_median","value_q25","value_q75","n_valid","prop_outside_b0_90","prop_outside_b0_98","prop_below_b0_q05","prop_above_b0_q95","b0_median","b0_sd"
"1971-1980",1971,1980,"spectrum_intercept","structural","absolute",2111,-0.0235047871729854,-0.0317873355184511,0.281300168296894,-0.314348527938979,-0.0731472055072473,-0.00589751995427434,0.133934224066685,-0.0621054751201817,29.0425019353154,28.7739617625597,29.2659627488666,2111,0.118427285646613,0.0402652771198484,0.0729512079583136,0.0454760776882994,29.0570903212911,0.378465620422366
"1981-1990",1981,1990,"spectrum_intercept","structural","absolute",2111,-0.0381820376444928,-0.0559587065883008,0.339325050912215,-0.496779386028438,-0.109113460997358,-0.0088043585928208,0.14448530085112,-0.100886409713732,29.0321261011661,28.7287968188155,29.273774987188,2111,0.145902415916627,0.0516342965419233,0.0904784462340123,0.0554239696826149,29.0570903212911,0.378465620422366
"1991-2000",1991,2000,"spectrum_intercept","structural","absolute",2111,0.00855571873222871,0.00867909404172505,0.361387641578338,-0.395981663235961,-0.033179410529895,0.0276312348577434,0.238006688878,0.0226063300615801,29.1006983170199,28.8231297205882,29.3080160822639,2111,0.141639033633349,0.0563713879677878,0.0748460445286594,0.0667929891046897,29.0570903212911,0.378465620422366
"2001-2010",2001,2010,"spectrum_intercept","structural","absolute",2111,-0.0302124014500009,-0.0309394237594711,0.375552207685041,-0.417359750471885,-0.0783854671130459,-0.0118931517858236,0.191425466689404,-0.0798286550209871,29.0546637335572,28.7699390851513,29.2768067150248,2111,0.136901942207485,0.0592136428233065,0.0800568450971104,0.0568450971103742,29.0570903212911,0.378465620422366
"1841-1850",1841,1850,"mean_tl","structural","absolute",2111,0.000519596061427485,0.000716283265363021,0.000591587429809229,0.000150967294713311,0.000290229439857237,0.000935041690172111,0.00190112664219511,0.00615714252865965,3.52703926307465,3.48478402180715,3.58439293045509,2111,0.100900047370914,0.0213169114163903,0.0497394599715775,0.0511605873993368,3.52624380179621,0.0843891560101007
"1851-1860",1851,1860,"mean_tl","structural","absolute",2111,-0.000519596061427929,-0.000716283265363026,0.000591587429809222,-0.00190112664219488,-0.000935041690171889,-0.000290229439857237,-0.000150967294712867,-0.00615714252866491,3.52569448162728,3.48428258940768,3.58271715266543,2111,0.0999526290857414,0.0203694931312174,0.0506868782567504,0.049265750828991,3.52624380179621,0.0843891560101007
"1861-1870",1861,1870,"mean_tl","structural","absolute",2111,-0.000808484197039494,-0.00119238488507897,0.00176179120666205,-0.0049292611721341,-0.0016910571747395,-0.000293678954479626,0.00112800497153964,-0.00958042757226681,3.52547725992742,3.48352064910144,3.58365681679286,2111,0.102321174798674,0.0203694931312174,0.0540028422548555,0.0483183325438181,3.52624380179621,0.0843891560101007
"1871-1880",1871,1880,"mean_tl","structural","absolute",2111,-0.000918345490448669,-0.00210927338017617,0.00265198367393643,-0.0079184419957754,-0.00270117136570902,-0.000395583794620125,-0.000143269515398003,-0.0108822689296567,3.52481241201674,3.48357430110002,3.5818061539306,2111,0.0999526290857414,0.0194220748460445,0.0525817148270962,0.0473709142586452,3.52624380179621,0.0843891560101007
"1881-1890",1881,1890,"mean_tl","structural","absolute",2111,-0.00117620534498597,-0.00258355656197031,0.0037258753751332,-0.011012788878326,-0.00343474224301832,-0.000411137279130447,0.00103531043076255,-0.0139378730703882,3.524166334623,3.48269236288267,3.58227872506216,2111,0.101847465656087,0.0184746565608716,0.0554239696826149,0.0464234959734723,3.52624380179621,0.0843891560101007
"1891-1900",1891,1900,"mean_tl","structural","absolute",2111,-0.00129220260158958,-0.00345666555186642,0.00466358384237595,-0.0138939145933465,-0.00452443487952148,-0.000495979642013644,-0.000131294699470264,-0.0153124247555564,3.52374785749804,3.48294452693817,3.58101868712328,2111,0.098531501657982,0.0175272382756987,0.054476551397442,0.04405495026054,3.52624380179621,0.0843891560101007
