"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","diff_median","diff_mean","diff_sd","diff_q05","diff_q25","diff_q75","diff_q95","z_median","value_median","value_q25","value_q75","n_valid","prop_outside_b0_90","prop_outside_b0_98","prop_below_b0_q05","prop_above_b0_q95","b0_median","b0_sd"
"2001-2010",2001,2010,"mean_weight","structural","absolute",170,3.48892210232174,-111.506700948809,459.179101713392,-472.384184771565,-22.6941636115699,10.2670102614885,42.5614304827612,0.00670537501322716,260.637150980992,235.512522502781,281.206785215838,170,0.0529411764705882,0,0.0411764705882353,0.0117647058823529,266.404833750776,520.317222443103
"1841-1850",1841,1850,"mean_max_weight","structural","absolute",170,14870.3430750851,28590.9063586415,35240.040054462,4200.37350934132,7496.3381415676,28235.7479773625,98484.0946578054,0.00190675727495505,2032330.8164431,1294776.95966107,4654236.15186196,170,0.105882352941176,0.0235294117647059,0.0529411764705882,0.0529411764705882,2019474.97310744,7798760.37207496
"1851-1860",1851,1860,"mean_max_weight","structural","absolute",170,-14870.3430750851,-28590.9063586417,35240.0400544622,-98484.0946578083,-28235.7479773626,-7496.33814156766,-4200.37350934138,-0.00190675727495505,2006619.12977178,1280011.51741089,4599192.98124842,170,0.105882352941176,0.0235294117647059,0.0529411764705882,0.0529411764705882,2019474.97310744,7798760.37207496
"1861-1870",1861,1870,"mean_max_weight","structural","absolute",170,-39353.4806978552,-83264.9860777808,100801.696091213,-325683.854101137,-80673.2454361065,-20847.3648738358,-12998.4280405038,-0.00504612000116946,1980272.41128847,1269363.48728803,4540329.66167842,170,0.111764705882353,0.0235294117647059,0.0588235294117647,0.0529411764705882,2019474.97310744,7798760.37207496
"1871-1880",1871,1880,"mean_max_weight","structural","absolute",170,-68317.2422016343,-133858.635796122,162855.351304832,-463721.915059253,-132585.878382481,-34131.392323593,-21531.9390867714,-0.00876001299466233,1958942.85224788,1255882.41031947,4491793.84062149,170,0.117647058823529,0.0235294117647059,0.0647058823529412,0.0529411764705882,2019474.97310744,7798760.37207496
"1881-1890",1881,1890,"mean_max_weight","structural","absolute",170,-91351.2459007478,-187597.381353778,227797.473447513,-695408.704647161,-188088.630368297,-46632.896312414,-30612.5141010306,-0.0117135597893031,1933341.32864846,1244339.63381119,4434422.28364767,170,0.111764705882353,0.0352941176470588,0.0647058823529412,0.0470588235294118,2019474.97310744,7798760.37207496
"1891-1900",1891,1900,"mean_max_weight","structural","absolute",170,-120915.5924138,-237650.553269335,290454.934105888,-824989.245198625,-237135.311972377,-59977.6529023985,-38334.9973559112,-0.0155044630999002,1912557.62678646,1230010.49423431,4386967.20782048,170,0.111764705882353,0.0411764705882353,0.0647058823529412,0.0470588235294118,2019474.97310744,7798760.37207496
"1901-1910",1901,1910,"mean_max_weight","structural","absolute",170,-143651.057308657,-290565.807407258,354638.369932309,-1054225.14713588,-296631.804387572,-72002.4300727575,-47724.0180063061,-0.0184197296051086,1890152.97551138,1218709.33837383,4330958.42536329,170,0.111764705882353,0.0411764705882353,0.0647058823529412,0.0470588235294118,2019474.97310744,7798760.37207496
"1911-1920",1911,1920,"mean_max_weight","structural","absolute",170,-172082.734042322,-340065.140405722,417464.701391108,-1183102.96608664,-346053.097326612,-85234.4572619305,-54659.3227471671,-0.0220653957593695,1869693.60291223,1202731.79934841,4287209.96905282,170,0.105882352941176,0.0411764705882353,0.0647058823529412,0.0411764705882353,2019474.97310744,7798760.37207496
"1921-1930",1921,1930,"mean_max_weight","structural","absolute",170,-194708.36119191,-392186.189664955,480916.283119464,-1409879.3089516,-400617.344978673,-96958.6614839391,-64128.5517329135,-0.0249665782640409,1854428.22396577,1189120.52164299,4232404.30076066,170,0.105882352941176,0.0411764705882353,0.0647058823529412,0.0411764705882353,2019474.97310744,7798760.37207496
"1931-1940",1931,1940,"mean_max_weight","structural","absolute",170,-535998.473952088,-1311872.27867281,2121366.55934525,-4562973.20086509,-1155995.23718102,-310754.072474677,-167039.295066609,-0.0687286758894835,1565123.89759866,908023.658742901,3212221.79864818,170,0.247058823529412,0.141176470588235,0.217647058823529,0.0294117647058824,2019474.97310744,7798760.37207496
"1941-1950",1941,1950,"mean_max_weight","structural","absolute",170,-763711.324751396,-1968671.81281658,3207470.45634629,-6804944.08099469,-2097917.5263141,-474609.118915684,-237216.629591195,-0.097927271555364,1128578.23027092,697762.662121883,2775827.48862863,170,0.341176470588235,0.264705882352941,0.317647058823529,0.0235294117647059,2019474.97310744,7798760.37207496
"1951-1960",1951,1960,"mean_max_weight","structural","absolute",170,-922616.458106461,-2345552.29854805,3805562.69510618,-8546375.90157001,-2545714.44349498,-576435.732511304,-283107.525964457,-0.118302962790096,939535.760422452,544449.493427698,2499107.02836297,170,0.458823529411765,0.370588235294118,0.447058823529412,0.0117647058823529,2019474.97310744,7798760.37207496
"1961-1970",1961,1970,"mean_max_weight","structural","absolute",170,-1011630.85662968,-2564324.98407268,4162799.94762294,-9407750.46279546,-2645260.09156444,-641614.91833407,-314049.261694161,-0.129716879140437,870527.684818304,445800.590244269,2386965.00941265,170,0.488235294117647,0.411764705882353,0.476470588235294,0.0117647058823529,2019474.97310744,7798760.37207496
