"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","diff_median","diff_mean","diff_sd","diff_q05","diff_q25","diff_q75","diff_q95","z_median","value_median","value_q25","value_q75","n_valid","prop_outside_b0_90","prop_outside_b0_98","prop_below_b0_q05","prop_above_b0_q95","b0_median","b0_sd"
"1971-1980",1971,1980,"large_fish_indicator","structural","climate",2111,-0.000327750358801393,0.00187696972047489,0.00965957385566247,-0.00438836037113677,-0.00192561170343572,0.00253635639622019,0.0164182165543613,-0.00759368250289486,0.484735563508551,0.461578791063294,0.509408243969328,2111,0.0885836096636665,0.0137375651350071,NA,NA,0.487265092732339,0.0431609247129371
"1981-1990",1981,1990,"large_fish_indicator","structural","climate",2111,0.00333833919002524,0.00572765260481442,0.0102682492539953,-0.00178764492769429,0.00127906566491659,0.00678261509733433,0.022611533451587,0.0773463314845199,0.488534170402296,0.465349130007522,0.513300506056808,2111,0.0952155376598768,0.019895783988631,NA,NA,0.487265092732339,0.0431609247129371
"1991-2000",1991,2000,"large_fish_indicator","structural","climate",2111,-0.00507615135584583,-0.00347126111392791,0.0104840551196371,-0.0126185954093433,-0.00817569107049959,-0.00158203921338473,0.0118918716661721,-0.117609884162753,0.478097854648018,0.456472036112469,0.502888973658415,2111,0.0800568450971104,0.0142112742775936,NA,NA,0.487265092732339,0.0431609247129371
"2001-2010",2001,2010,"large_fish_indicator","structural","climate",2111,0.00737766593735378,0.00993844980212837,0.0114500819039421,0.000958487278246933,0.00450267862954576,0.011276099829293,0.0292962803521619,0.170933917343583,0.491957054666807,0.47008879690594,0.517945658643732,2111,0.108005684509711,0.0213169114163903,NA,NA,0.487265092732339,0.0431609247129371
"1841-1850",1841,1850,"mean_weight","structural","climate",2111,-0.040128610720501,1.9276746665338,9.02351329937598,-0.508608585219392,-0.273340158438707,0.311674505905074,9.48571231232822,-9.76622448496918e-05,261.098024974079,227.149849236305,294.609024412278,2111,0.0990052108005685,0.0203694931312174,NA,NA,261.10741319016,410.891750258878
"1851-1860",1851,1860,"mean_weight","structural","climate",2111,0.040128610720501,-1.9276746665338,9.02351329937599,-9.48571231232825,-0.311674505905074,0.273340158438707,0.508608585219406,9.76622448496918e-05,261.021135732638,227.380954925981,294.686121991073,2111,0.100426338228328,0.0184746565608716,NA,NA,261.10741319016,410.891750258878
"1861-1870",1861,1870,"mean_weight","structural","climate",2111,-1.25962224977445,-6.64106882111009,25.3317969449239,-29.9779113667213,-1.83290652058572,-0.59776316426732,0.785265106496574,-0.00306558174745742,259.509743152475,225.84283384662,293.574930387495,2111,0.0966366650876362,0.0156324017053529,NA,NA,261.10741319016,410.891750258878
"1871-1880",1871,1880,"mean_weight","structural","climate",2111,0.361121866422366,-8.79071299193406,41.4421042979526,-44.1539444698835,-0.800070310346065,0.928942982112218,1.9970021767049,0.000878873489659611,261.279117449889,227.627942887099,294.974203063844,2111,0.0966366650876362,0.0161061108479394,NA,NA,261.10741319016,410.891750258878
"1881-1890",1881,1890,"mean_weight","structural","climate",2111,-1.07601956287402,-13.3578140737543,56.7303414680784,-63.6229655315887,-2.27479319182632,-0.131905074918961,2.32151579356275,-0.00261874219230756,259.615616796498,225.875896813762,293.613790371894,2111,0.0923732828043581,0.0151586925627665,NA,NA,261.10741319016,410.891750258878
"1891-1900",1891,1900,"mean_weight","structural","climate",2111,0.527350645620288,-15.3002050440853,72.1725412947991,-76.8997993968511,-1.25569992641228,1.4597675221988,3.56280728403144,0.00128342962663046,261.211654653631,227.310970633978,294.501317918976,2111,0.0914258645191852,0.01468498342018,NA,NA,261.10741319016,410.891750258878
