"decade","start_year","end_year","metric_name","metric_category","comparison","n_sims","ratio_median","ratio_mean","ratio_sd","ratio_q05","ratio_q25","ratio_q75","ratio_q95","n_valid","prop_below_075","prop_below_040","prop_below_020","prop_below_054"
"1941-1950",1941,1950,"fish_biomass","biomass","climate",170,1.01761336383962,1.04590853614449,0.0764784248675263,0.997023443645065,1.00535667950799,1.05074781515133,1.18555493188388,170,0,0,0,NA
"1951-1960",1951,1960,"fish_biomass","biomass","climate",170,1.02314679685511,1.05669189535168,0.0887425104140862,1.0017315733988,1.00995630500552,1.06196481742521,1.21737977804136,170,0,0,0,NA
"1961-1970",1961,1970,"fish_biomass","biomass","climate",170,1.02085807634742,1.05629512329192,0.0932450153523728,0.997293096295848,1.00692473664113,1.06039102163625,1.23577306741433,170,0,0,0,NA
"1971-1980",1971,1980,"fish_biomass","biomass","climate",170,1.02662041454055,1.06772778644939,0.107624040250159,1.00178530604488,1.01178167540769,1.07204083219268,1.25980935114365,170,0,0,0,NA
"1981-1990",1981,1990,"fish_biomass","biomass","climate",170,1.01699626534647,1.05858510659509,0.116441249801501,0.988294752352121,0.999937291841132,1.0600027068094,1.26670873578819,170,0,0,0,NA
"1991-2000",1991,2000,"fish_biomass","biomass","climate",170,1.03727939357631,1.09509165805169,0.221098753925574,1.00777985365927,1.01943357658103,1.08904076755408,1.29777295961755,170,0,0,0,NA
"2001-2010",2001,2010,"fish_biomass","biomass","climate",170,1.0188550318278,1.08588971109383,0.354297584603938,0.989496685764228,1.00071785386242,1.07162066159172,1.2877578649663,170,0,0,0,NA
"1841-1850",1841,1850,"krill_biomass","biomass","climate",170,1.00144635667251,1.00252563772403,0.00930858328144263,0.993559969774929,0.999935474960612,1.00287307925968,1.01659514641237,170,0,0,0,NA
"1851-1860",1851,1860,"krill_biomass","biomass","climate",170,0.998553643327492,0.997474362275969,0.00930858328144264,0.983404853587634,0.997126920740315,1.00006452503939,1.00644003022507,170,0,0,0,NA
"1861-1870",1861,1870,"krill_biomass","biomass","climate",170,1.00297379862075,0.997219974562846,0.0310669491455747,0.939655628656538,0.997311929954886,1.00731988373691,1.02632776079361,170,0,0,0,NA
"1871-1880",1871,1880,"krill_biomass","biomass","climate",170,0.995960015170803,0.989206102247206,0.0483746333096717,0.914052368694169,0.988863622317824,0.999114826473478,1.03439748534428,170,0,0,0,NA
"1881-1890",1881,1890,"krill_biomass","biomass","climate",170,1.00016528279771,0.99069030587114,0.0711416299778996,0.875243520659803,0.990522524543256,1.006249367218,1.05511908618739,170,0.0176470588235294,0,0,NA
"1891-1900",1891,1900,"krill_biomass","biomass","climate",170,0.99395932453984,0.984534281265545,0.0952350228136142,0.853123017379808,0.980093663174693,0.998267359988709,1.06274588019762,170,0.0235294117647059,0,0,NA
"1901-1910",1901,1910,"krill_biomass","biomass","climate",170,0.99771027164024,0.988070415206052,0.12695210005368,0.817471725016612,0.983747014288414,1.00539050559654,1.08635817937855,170,0.0352941176470588,0,0,NA
"1911-1920",1911,1920,"krill_biomass","biomass","climate",170,0.992330829134319,0.984439643390125,0.171070025403363,0.79741025773165,0.972794782386747,0.99778648191035,1.09008933859592,170,0.0411764705882353,0,0,NA
"1921-1930",1921,1930,"krill_biomass","biomass","climate",170,0.996140660068311,0.991318499798013,0.231649979637179,0.764370054986812,0.975853953560258,1.00478688611794,1.11363873648267,170,0.0470588235294118,0,0,NA
"1931-1940",1931,1940,"krill_biomass","biomass","climate",170,0.990685906321251,0.99276989084965,0.331439411006659,0.745640855221819,0.965786015524556,0.997045796309419,1.11670725479031,170,0.0588235294117647,0.00588235294117647,0,NA
"1941-1950",1941,1950,"krill_biomass","biomass","climate",170,0.994573805335157,1.00753611375933,0.482683105182204,0.714379617751235,0.968362103126273,1.00417363970869,1.14516785564479,170,0.0588235294117647,0.0176470588235294,0,NA
"1951-1960",1951,1960,"krill_biomass","biomass","climate",170,0.989065625117442,1.02417038390392,0.771075457890954,0.69673231196763,0.958153093215033,0.996581110453183,1.16784263060674,170,0.0588235294117647,0.0176470588235294,0,NA
"1961-1970",1961,1970,"krill_biomass","biomass","climate",170,0.993350064669613,1.07072536567344,1.32594964433926,0.667361867797569,0.961201365291211,1.00379977824977,1.18701250975617,170,0.0588235294117647,0.0176470588235294,0,NA
"1971-1980",1971,1980,"krill_biomass","biomass","climate",170,0.987529768759357,1.18525175591621,2.88104384707922,0.650622993582697,0.950678271081309,0.996109774353352,1.19634691690191,170,0.0588235294117647,0.0176470588235294,0,NA
"1981-1990",1981,1990,"krill_biomass","biomass","climate",170,0.982150248394793,1.61910115687481,8.62599082639095,0.584805114708836,0.943633639545361,1.00758294383881,1.19448779645577,170,0.0647058823529412,0.0235294117647059,0.0117647058823529,NA
"1991-2000",1991,2000,"krill_biomass","biomass","climate",170,1.00599408471534,4.78057997903812,49.2656722155852,0.641224721973126,0.978901635663556,1.04678503794578,1.2980344988643,170,0.0588235294117647,0.0235294117647059,0.0117647058823529,NA
"2001-2010",2001,2010,"krill_biomass","biomass","climate",170,0.984126735384324,5.07608936533626,53.5234225816729,0.603982988423618,0.95038967486909,0.999592340629954,1.2538151200964,170,0.0647058823529412,0.0235294117647059,0.0176470588235294,NA
"1841-1850",1841,1850,"ltl_biomass","biomass","climate",170,0.999689179855003,0.999837669057709,0.000914681750831898,0.998510548112498,0.999221737889047,1.00034040254733,1.00150051344551,170,0,0,0,NA
"1851-1860",1851,1860,"ltl_biomass","biomass","climate",170,1.000310820145,1.00016233094229,0.000914681750831893,0.998499486554486,0.999659597452669,1.00077826211095,1.0014894518875,170,0,0,0,NA
"1861-1870",1861,1870,"ltl_biomass","biomass","climate",170,1.00114780121432,1.00086358366329,0.00202443763981693,0.997560410937137,0.999886766309034,1.00218893353152,1.00343059485523,170,0,0,0,NA
"1871-1880",1871,1880,"ltl_biomass","biomass","climate",170,0.999580564936948,0.99941535733883,0.00269752822977442,0.995477685068248,0.99831930982573,1.00053258501075,1.00386781252548,170,0,0,0,NA
"1881-1890",1881,1890,"ltl_biomass","biomass","climate",170,1.00041173898209,1.00016402926198,0.00373333821071997,0.994165941770356,0.998790570110889,1.00197605730418,1.00594320304536,170,0,0,0,NA
"1891-1900",1891,1900,"ltl_biomass","biomass","climate",170,0.999319189288374,0.998783268741689,0.00471477807712713,0.992377745855579,0.997124603091441,1.00041335053013,1.00634846934338,170,0,0,0,NA
"1901-1910",1901,1910,"ltl_biomass","biomass","climate",170,1.00001188535687,0.999579057036005,0.00567208874785801,0.991178168222559,0.997529012014266,1.00178447274062,1.00800702621621,170,0,0,0,NA
"1911-1920",1911,1920,"ltl_biomass","biomass","climate",170,0.998826483629441,0.998260650398231,0.00683827245581738,0.989256505922313,0.995865976104933,1.00031364882544,1.0092627116615,170,0,0,0,NA
"1921-1930",1921,1930,"ltl_biomass","biomass","climate",170,0.999593592798413,0.999121880535032,0.00789666336097006,0.988693248334102,0.996535726819963,1.00167731194706,1.01048792288009,170,0,0,0,NA
"1931-1940",1931,1940,"ltl_biomass","biomass","climate",170,0.998604882568163,0.997901983392647,0.00951043205944333,0.986110758491689,0.994686423067166,1.00017894151034,1.01225481335748,170,0,0,0,NA
"1941-1950",1941,1950,"ltl_biomass","biomass","climate",170,0.999262241003458,0.998894053355093,0.0113604646254381,0.986672416304176,0.995456558439966,1.00171327151752,1.01311175639418,170,0,0,0,NA
"1951-1960",1951,1960,"ltl_biomass","biomass","climate",170,0.998284276319372,0.997921660759653,0.0151088426667398,0.983023703022405,0.993531784287516,1.00007415230293,1.0158752694694,170,0,0,0,NA
"1961-1970",1961,1970,"ltl_biomass","biomass","climate",170,0.999025391552902,0.999399403969629,0.0222885446318231,0.983627714743606,0.994798840897621,1.00165354069905,1.0161378302725,170,0,0,0,NA
"1971-1980",1971,1980,"ltl_biomass","biomass","climate",170,0.998003758495684,0.999909881241731,0.0444002976437513,0.980095971044798,0.992529414224957,0.999992521171043,1.02004825995514,170,0,0,0,NA
"1981-1990",1981,1990,"ltl_biomass","biomass","climate",170,1.00089706480295,1.01048088465684,0.130001354032282,0.980289746880034,0.995243119665317,1.00731479310578,1.02296439546479,170,0,0,0,NA
"1991-2000",1991,2000,"ltl_biomass","biomass","climate",170,1.02111979102543,1.07753279384935,0.748923441721883,0.991594203544349,1.00979852218313,1.03178116029523,1.05031330887881,170,0,0,0,NA
"2001-2010",2001,2010,"ltl_biomass","biomass","climate",170,0.993840175651677,1.05569596304899,0.806528852150572,0.972091331358942,0.987613353771431,1.00090622015818,1.01850246967816,170,0,0,0,NA
"1841-1850",1841,1850,"apex_biomass","biomass","climate",170,1.00270359026202,1.00385286974263,0.00352272160400838,0.999415409439107,1.00083124824248,1.00783200435101,1.0089682734938,170,0,0,0,NA
"1851-1860",1851,1860,"apex_biomass","biomass","climate",170,0.99729640973798,0.996147130257366,0.00352272160400837,0.991031726506199,0.992167995648985,0.999168751757523,1.00058459056089,170,0,0,0,NA
"1861-1870",1861,1870,"apex_biomass","biomass","climate",170,0.992055858246802,0.988517867360688,0.0103786788789012,0.973415903343505,0.976766535458058,0.997438197506265,1.00154827427216,170,0,0,0,NA
"1871-1880",1871,1880,"apex_biomass","biomass","climate",170,0.98707460512253,0.981120140761173,0.0171700388968021,0.956118248252901,0.961657435712264,0.995853770856436,1.00262158468002,170,0,0,0,NA
"1881-1890",1881,1890,"apex_biomass","biomass","climate",170,0.982212898831759,0.973779289174578,0.0237692528380876,0.939129520827093,0.946793446216771,0.994207965672648,1.00347011870103,170,0,0,0,NA
"1891-1900",1891,1900,"apex_biomass","biomass","climate",170,0.977595955728757,0.966658265305998,0.030305446418086,0.922447601316155,0.932213912725389,0.992549983590583,1.00442080517054,170,0,0,0,NA
"1901-1910",1901,1910,"apex_biomass","biomass","climate",170,0.97323740586412,0.959587248817896,0.0366543322128487,0.906063531742232,0.917870426297899,0.990899349973387,1.00514886302665,170,0,0,0,NA
"1911-1920",1911,1920,"apex_biomass","biomass","climate",170,0.968841205363524,0.952728374763591,0.0429438208958567,0.889975383142092,0.903802002885261,0.989421568507774,1.0059640509708,170,0,0,0,NA
"1921-1930",1921,1930,"apex_biomass","biomass","climate",170,0.964646968731594,0.945914222511718,0.0490514060939345,0.874174417988832,0.889961175520345,0.987905657453072,1.00648546149152,170,0,0,0,NA
"1931-1940",1931,1940,"apex_biomass","biomass","climate",170,0.960667459743225,0.939305541884072,0.0551033199360012,0.858658880434822,0.8763865229453,0.986497844789621,1.00714181251125,170,0,0,0,NA
"1941-1950",1941,1950,"apex_biomass","biomass","climate",170,0.956810723746339,0.932737000040439,0.0609787635773688,0.843420244484618,0.86303142708888,0.985048460585175,1.00751812908893,170,0,0,0,NA
"1951-1960",1951,1960,"apex_biomass","biomass","climate",170,0.95311960730346,0.926368066129012,0.0668023392555426,0.828456917695928,0.849933976394463,0.983703622243831,1.00802982539146,170,0,0,0,NA
"1961-1970",1961,1970,"apex_biomass","biomass","climate",170,0.949537834679189,0.920035543921751,0.0724551831563124,0.813760580710813,0.837048352889684,0.982315384080882,1.00826715358783,170,0,0,0,NA
"1971-1980",1971,1980,"apex_biomass","biomass","climate",170,0.946112079716679,0.913898185046457,0.0780607932932724,0.799329795873707,0.824412138345562,0.981028652279754,1.00864057077431,170,0,0,0,NA
"1981-1990",1981,1990,"apex_biomass","biomass","climate",170,0.942790204703529,0.90774289517648,0.0834620290814615,0.785155267099106,0.811966833189673,0.979568002569394,1.00860187682388,170,0,0,0,NA
