"Year","Species","n","min_t","q05_t","q25_t","median_t","q75_t","q95_t","max_t","ObsBiomass_t"
1866,"shelf and coastal fishes",2111,1196603.78401951,2509806.29777429,4175998.01280539,4860823.86631379,5535390.34256516,6265870.92898707,7577465.75766954,NA
1866,"flying birds",2111,3960.94628073454,5441.70474847994,5948.42721401071,6025.29982892862,6124.03354777101,6314.65469808609,6625.40401283825,NA
1866,"small divers",2111,11111.1075339631,22212.7855372276,35329.7604433191,37934.8445834905,40294.6067877801,42902.2164533562,48368.8482006691,NA
1866,"squids",2111,38461.1858931855,88282.3896156041,119819.161413308,140147.002798396,167282.306198985,298690.44075901,430801.158943046,NA
1866,"toothfishes",2111,2364.83374975337,143237.980486754,616403.364787018,1013134.16978089,1356094.45427331,1832702.18830732,2766863.54493673,NA
1866,"leopard seals",2111,463.902908252571,1818.28528835381,2596.288328315,3286.18672069215,3775.54270728225,4647.89455843485,39764.8678635989,NA
1866,"medium divers",2111,60077.0011614516,153686.728808806,277877.143537214,417745.460312107,660482.282069803,880788.55703723,1756084.60569809,NA
1866,"large divers",2111,2082.03187519642,5615.07808831971,11065.3532424016,18763.0829297259,43550.7704952405,299668.998429058,3922380.8280634,NA
1866,"minke whales",2111,2065.72763360563,6873.83760478651,13559.1564932226,27127.6220247173,91748.4143195376,22142712.9154615,218216314.70243,NA
1866,"orca",2111,4439.69032434764,6827.00868236005,8331.92242954871,8947.55697957898,10201.3790832732,19503.654714556,336246.96468892,NA
1866,"sperm whales",2111,10760.2264216388,14520.9785183828,20518.1969233113,24750.2316092341,113146.819339014,2823197.49111653,14100942.3879576,NA
1866,"baleen whales",2111,106714.429039001,176782.213857674,881747.414052023,886407.294174969,3351620.07125178,19339225.6935125,113328657.216818,NA
1867,"mesozooplankton",2111,3651257.77188752,6672432.86096963,11438575.6513425,16192244.1395874,19374059.1917652,23752849.6093084,27736989.6421363,NA
1867,"other krill",2111,173309.663094876,1311399.38117032,4843760.5566516,10861357.4054067,30279168.5793254,76722332.4012025,126584747.032639,NA
1867,"other macrozooplankton",2111,1403025.49243939,7389076.53084682,14341559.5209918,17965796.1487618,21871066.4978608,27038806.209556,37605093.6759675,NA
1867,"antarctic krill",2111,153948.098540105,1806901.30380499,7052134.53972439,12878830.1962215,24108750.605065,36241164.1807717,57670345.3347832,NA
1867,"salps",2111,105875.156442862,397597.218527905,809422.680400405,1050382.75651282,1540712.19655746,2066636.7022411,2907642.4025521,NA
1867,"mesopelagic fishes",2111,28935.0732418465,522370.286743621,1253327.78078288,1774410.70149862,2635600.54922393,3601744.93015459,4691520.7761951,NA
1867,"bathypelagic fishes",2111,333116.32842935,991876.356615393,1650809.61927157,2389467.73502741,3301193.70263918,4535887.60867998,7731238.63453943,NA
1867,"shelf and coastal fishes",2111,1207214.4412951,2519769.96555534,4184756.58850288,4866631.70176871,5544701.29017742,6272073.36713045,7581628.8688961,NA
1867,"flying birds",2111,3958.87212482996,5432.48321039476,5946.49982384842,6023.7483175949,6122.77503437755,6310.69189852571,6624.52218541702,NA
1867,"small divers",2111,11078.1442546874,22154.4890854113,35245.8604115479,37870.9503189936,40269.7743581479,42893.3889028622,48358.8785106003,NA
1867,"squids",2111,39181.9777325577,88818.3844257378,120321.066114345,140618.156310097,167840.799848228,298952.401972987,431096.764676043,NA
1867,"toothfishes",2111,2337.1904565896,143554.817720432,616821.68704563,1013630.07663282,1357485.45046024,1832749.75897161,2767491.7860999,NA
1867,"leopard seals",2111,467.165738768764,1823.80736735049,2594.0067557897,3287.12980927363,3775.96291826603,4647.38956074938,39419.0574466403,NA
1867,"medium divers",2111,60319.4308169363,153993.222030149,277668.22948935,417711.477808015,659896.49261484,878788.260827156,1749490.16167949,NA
1867,"large divers",2111,2091.9615581841,5619.15322572093,11079.1264380046,18756.0882547452,43543.573865438,298000.643524385,3901252.18011231,NA
1867,"minke whales",2111,2071.50570549095,6918.38023646431,13591.1986312425,27137.3891723803,91343.4683569975,22066130.2936807,217493439.340346,NA
1867,"orca",2111,4448.5318212585,6831.98491189846,8333.17968070634,8947.63875985404,10197.3908667308,19473.8023040729,335355.649200319,NA
1867,"sperm whales",2111,10768.2570280423,14525.834439294,20512.560095871,24735.9410551499,112973.736717637,2818125.71297688,14075493.2804938,NA
1867,"baleen whales",2111,106785.39016896,176804.728885593,880870.119652536,885541.683017065,3347594.65608284,19314733.5553856,113183948.459263,NA
1868,"mesozooplankton",2111,5187450.47074593,9104359.99701498,12876196.4722047,17476691.3903816,20703043.954165,25029240.8600421,29315526.1182161,NA
1868,"other krill",2111,172805.707006556,1358424.27394513,5117834.63498751,11323118.795657,31061460.0665656,79750703.1551076,129151050.948872,NA
1868,"other macrozooplankton",2111,1380176.82571928,7648042.8430027,14815048.2689833,18503028.2039171,22567024.6437084,28246362.3589179,37968702.5431122,NA
1868,"antarctic krill",2111,148520.486805616,1781056.71221048,7104997.10411991,12997137.4196408,24171456.7027637,36435158.7464269,57883821.2510176,NA
1868,"salps",2111,105104.740760714,405652.87217748,816762.420009099,1062572.72570979,1544798.79692658,2069007.55322531,2902372.54259194,NA
